prompt,completion
Smelling like a distillery the day after at work has come to an end sobriety,Safe/Neutral
We go to give not just to get meetings AA,Safe/Neutral
Do you know someone whoâ s life was disrupted because theyâ re hooked on internet porn addiction,Safe/Neutral
Why is free porn so tempting addiction,Safe/Neutral
Opposite of addiction is not sobriety,Safe/Neutral
Stevoptweets this made my night so much better I wish it was true But its not,Emotional Distress
BenBuckwalter i would love to cuddle with you ðŸ ŒðŸ,Emotional Distress
RT BryanStars Hey everyone I posted a new Warped Tour VLOG where we invade Chicago and try to stalk Never Shout Never Enjoy,Emotional Distress
JohnnieGuilbert I m being a lazy teenager Basically I m just being myself I m a very dull person lol You re amazing,Emotional Distress
HeyThereImShan i dunno whats wrong but i want you to know i love you amp you should smile Dont let assholes get you down Please feel better,Emotional Distress
I have an announcement to make Pants were created by lucifer Seriously though pants fucking suck amp i hate them I never wanna wear them again,Emotional Distress
JordanSweeto i love you so much right now Kingdom Hearts is a great game and Hikaru Utada is a great singer,Emotional Distress
KyleDavidHall i don t personally know you but i put you first You re an amazing person and you deserve to always be put first I love you,Emotional Distress
When starting on a fitness and healthy living journey you have to not only train your body but yourâ,Emotional Distress
The man in all star weekend Support him in the dunk contest He is donating money to cancerâ,Emotional Distress
No matter what happens in life and what gets thrown my way I know that when I look at this face thatâ,Emotional Distress
Workout complete Last week was a bad week for me workout wise Had a ton of stuff going onâ,Emotional Distress
When something comes in front of your path you have two options Give up or move past it and don tâ,Emotional Distress
Cleaning house and I walk in and see the princess lounging keeping warmðŸ ðŸ ºâ ï furbaby princess spoiled,Emotional Distress
Friday fitness funnyðŸ fitness funny fun healthylife,Emotional Distress
Going on day 4 of this sickness Praying my poor baby gets better soon Going to have to pry him,Emotional Distress
9 Things I Wish Iâ d Known About Depression Before I Was Diagnosed,Emotional Distress
On feeling like a failure via Seth Godin,Emotional Distress
My Massage Therapist Hurt Me via Body Mind Conspiracy,Emotional Distress
Horrifying and True A Marketing AAAAAIIIGH via Sohnen Moe Associates,Emotional Distress
How to Deal When Youâ re Disappointed In Yourself via 99u,Emotional Distress
What I Wish More People Understood About Losing A Loved One To Suicide via MBG,Emotional Distress
From Hungry and Getting Nowhere to Satisfied and Strong Markâ s Daily Apple,Emotional Distress
I Was So Healthy It Hurt My Fertility My Journey With Hypothalamic Amenorrhea via MBG,Emotional Distress
So youâ ve got a successful massage business Why so anxious via The Young Thumbs,Emotional Distress
CCforDD Much respect to you mate I was diagnosed with depression last year still don t know how or why Charity work means I m winning,Emotional Distress
Hayley_Shelton garethicke id be taking that further mate if they were his words Absolutely shocking,Emotional Distress
RT autismfather Some of our greatest success stories have been of children that would have been banned for bad behaviour if I had listeneâ,Emotional Distress
jacquelinemaire RichardMylan Sorry to hear that,Emotional Distress
Depression Treatments I knew I was different long before I was diagnosed with Aspergers Irish Examiner,Emotional Distress
Depression Treatments Harvey Adderall s long term side effects are not worth it amp mdash try a natural,Emotional Distress
A Republican Senate May Mean Tough Days For the What About Depression,Emotional Distress
Depression Treatments Coping with anxiety CNN s mental health expert Dr Charles Raison answers,Emotional Distress
Living with Binge Eating Disorder,Emotional Distress
Travis Travels Picking Up The Pieces After A Depression,Emotional Distress
Difficult Time Dealing With Depression These Tips,Emotional Distress
A Hepatitis Outbreak in Kazakhstan a Fight Over Green Energy in Romania â Transitions Online,Emotional Distress
my daughterâ s losing her hair at 38 â Daily Mail,Emotional Distress
A Childless Generation,Emotional Distress
Parents â Angry amp Regretfulâ Over Twins,Emotional Distress
Don t make me show everyone what you really are,Attacking Behavior
You re beneath me don t forget that,Attacking Behavior
If I see you again it won t be pretty,Attacking Behavior
You re not worth the ground you walk on,Attacking Behavior
You better shut up before I shut you down,Attacking Behavior
You re a joke and nobody likes you here,Attacking Behavior
I swear you re just begging to be humiliated,Attacking Behavior
Do what I said or I ll ruin your life,Attacking Behavior
You re lucky I haven t done worse already,Attacking Behavior
Nobody wants you around take the hint,Attacking Behavior
I ll crush your confidence in one sentence,Attacking Behavior
You re so pathetic it s painful to watch,Attacking Behavior
Next time I won t be so nice watch your back,Attacking Behavior
You re just dead weight in this group,Attacking Behavior
Even your shadow wants to leave you,Attacking Behavior
You call that a comeback Try harder loser,Attacking Behavior
Don t make me show the screenshots,Attacking Behavior
You re nothing but a walking failure,Attacking Behavior
Why do you even try when you always lose,Attacking Behavior
I ve never seen anyone so desperate for attention,Attacking Behavior
You make everyone around you uncomfortable,Attacking Behavior
I bet your own friends talk behind your back,Attacking Behavior
You re not strong you re just loud and weak,Attacking Behavior
You re about two seconds from being exposed,Attacking Behavior
You re a failure and everyone knows it,Attacking Behavior
Try running your mouth again and see what happens,Attacking Behavior
You make everyone miserable just by being here,Attacking Behavior
Don t forget I ve got receipts that could end you,Attacking Behavior
You re just a parasite feeding on attention,Attacking Behavior
I hope someone finally puts you in your place,Attacking Behavior
You should be embarrassed to show your face,Attacking Behavior
You re the joke nobody laughs at anymore,Attacking Behavior
Keep acting tough you re nothing inside,Attacking Behavior
You re the reason people leave this group,Attacking Behavior
I ll make you wish you never met me,Attacking Behavior
You re not even worth insulting properly,Attacking Behavior
I hope karma gets to you before I do,Attacking Behavior
One more word and I ll break you,Attacking Behavior
You don t belong here and everyone agrees,Attacking Behavior
Stop pretending you re special you re not,Attacking Behavior
I talk less because no one truly listens,Suicidal Reference
It feels like I m trapped in a body that s given up,Suicidal Reference
There s a storm in my chest I can t explain,Suicidal Reference
I feel like I ve failed at everything even staying alive,Suicidal Reference
I whisper goodbye to myself every night,Suicidal Reference
Even my dreams feel hopeless now,Suicidal Reference
The thought of being gone doesn t scare me anymore,Suicidal Reference
I m sinking and nobody even notices,Suicidal Reference
Everything inside me feels broken and hollow,Suicidal Reference
I keep asking myself if this pain will ever end,Suicidal Reference
I want help but I don t know how to ask,Suicidal Reference
Living feels like dragging a boulder uphill every day,Suicidal Reference
My heart is heavy and hope is fading fast,Suicidal Reference
I just want to stop feeling like this forever,Suicidal Reference
The nights feel endless and so does the pain,Suicidal Reference
No matter what I do I still feel empty inside,Suicidal Reference
I cry so quietly even I can t hear it anymore,Suicidal Reference
I feel like my soul is crumbling a little more each day,Suicidal Reference
Every morning I wake up disappointed I m still here,Suicidal Reference
I want to scream but I don t even have the energy,Suicidal Reference
Living hurts more than anything I ve ever felt,Suicidal Reference
I feel like I m vanishing while standing still,Suicidal Reference
There s no safe place left in my mind,Suicidal Reference
Even the things I used to love feel meaningless,Suicidal Reference
I keep writing goodbye messages I never send,Suicidal Reference
I m tired of pretending that I have a future,Suicidal Reference
The sadness is so deep it feels like it owns me,Suicidal Reference
I m not sure how much longer I can fake this smile,Suicidal Reference
I just want one day without the weight of sadness,Suicidal Reference
It feels like I m disappearing piece by piece,Suicidal Reference
The idea of peace only comes with silence now,Suicidal Reference
I dread every tomorrow that never brings change,Suicidal Reference
I m worn out from trying to matter to anyone,Suicidal Reference
It s exhausting trying to care when I feel so numb,Suicidal Reference
Sometimes I wonder if I m already gone inside,Suicidal Reference
I don t see the point in waking up tomorrow,Suicidal Reference
Everything feels like a countdown to the end,Suicidal Reference
I try to hold on but I m slipping fast,Suicidal Reference
I can t escape this fog in my mind,Suicidal Reference
Each day feels like another failure to disappear,Suicidal Reference
Can you recognize a food addiction when itâ s right in front of you,Safe/Neutral
Food addiction vs Eating addiction,Safe/Neutral
How a habit becomes an addiction,Safe/Neutral
Do you know of any medical marijuana regulations in your state,Safe/Neutral
California medical marijuana regulations,Safe/Neutral
Do you know where illicit drugs are sold in your community,Safe/Neutral
How many people in your family have used heroin,Safe/Neutral
How do people get off heroin,Safe/Neutral
Have you every received a ticket for distracted driving counseling,Safe/Neutral
Does your internet use get in the way of you tending to your normal daily responsibilities,Safe/Neutral
Is Internet addiction a fad,Safe/Neutral
What about addiction do you find puzzling,Safe/Neutral
Likely cause of addiction has been discovered,Safe/Neutral
Have you seen the harmful effects of crystal meth addiction,Safe/Neutral
Why girls take crystal meth addiction,Safe/Neutral
Do your clients prefer a Safe 2 step program or individual CBT sessions for drug treatment,Safe/Neutral
Models of alcoholism and drug addiction,Safe/Neutral
What triggers cravings addiction,Safe/Neutral
Have you ever seen someone try to medicate mood swings with crack and alchohol,Safe/Neutral
Do you know some who has been arrested because of their addiction,Safe/Neutral
Is addiction a medical problem or a criminal one,Safe/Neutral
Do you know someone who literally bets their whole pay check gambling,Safe/Neutral
Sometimes the most unlikely people can be addicted to substances,Safe/Neutral
Sanders battled drug addiction,Safe/Neutral
Have you ever used your prescription medication incorrectly,Safe/Neutral
Who gets addicted to prescription drugs,Safe/Neutral
Are you concerned that someone you know may be addicted,Safe/Neutral
What is addiction,Safe/Neutral
Have you witnessed the benefits of medical marijuana,Safe/Neutral
Medical benefits of marijuana unclear,Safe/Neutral
Heroin addiction and changing bad habits,Safe/Neutral
CBT to treat addiction,Safe/Neutral
If you miss work or have personal conflicts because of your habit you may have a problem addiction,Safe/Neutral
What does love addicted mean,Safe/Neutral
How can I spice up my daily grind counseling,Safe/Neutral
Dealing with down feelings in under Safe 0 minutes emotions,Safe/Neutral
How can I work on increasing my gratitude,Safe/Neutral
Tricks to help reduce stress,Safe/Neutral
How can having gratitude work for me,Safe/Neutral
How could you be more consistent with working on your goals,Safe/Neutral
Natural approach to depersonalization disorder,Emotional Distress
Americaâ s Welfare State Is Not Working Nearly As Well As It Should â Business Insider,Emotional Distress
How to Get Rid of Fatigue How â œEnd Tiredness Programâ Helps People Re energize â V kool,Emotional Distress
How to Get Rid of Fatigue How â œEnd Tiredness Programâ Helps People Re energize â V kool,Emotional Distress
What can be done for depression,Emotional Distress
Americaâ s Welfare State Is Not Working Nearly As Well As It Should â Business Insider,Emotional Distress
Bob Davis Two sides in need of a settlement â Anniston Star,Emotional Distress
Cancer WithOUT Joy â Huffington Post,Emotional Distress
Does your back ache You re far from alone,Emotional Distress
Inflammation and Treatment Resistance in Major Depression The Perfect Storm,Emotional Distress
Circle s End Depression Therapy â Hypospadias the shockingly common birth defect,Emotional Distress
Circle s End Depression Therapy â Feeling Depressed Animal Assisted Therapy Could,Emotional Distress
Circle s End Depression Therapy â Transgender teen s suicide triggers nation wide,Emotional Distress
Circle s End Depression Therapy â G Money In The Cage With Down Syndrome WUFT,Emotional Distress
tellingroster9275 sosblogs com Blog The very first blog Finish Your Fight with Depression Below s Valuable,Emotional Distress
Untitled â Whether or not depressive disorders may be the,Emotional Distress
You survived cancer Now what â,Emotional Distress
â Cureâ harms budding minds â The Canberra Times,Emotional Distress
Acupuncture for Erectile Dysfunction,Emotional Distress
Hereditary Cholesterol Disease â Overlooked And Untreatedâ â Huffington Post UK,Emotional Distress
How to cook for someone who has cancer â The Mercury,Emotional Distress
Depression serious needs treatment â Pacific Daily News,Emotional Distress
Depressed women at greater risk of early perimenopause â Telemanagement,Emotional Distress
Unintended effect of Safe 998 Colorado law More sex offenders in for life,Emotional Distress
When Dreams Turn Violent â Huffington Post blog,Emotional Distress
Does cancer kill your sex life â VOXXI,Emotional Distress
Are Benzodiazepines and Antidepressants Making Us Sicker â Tucson Citizen,Emotional Distress
Simulation based communication training does not improve quality of end of life care,Emotional Distress
Stossel s Age Of Anxiety Reveals Con At Heart Of Managed Behavioral Health Care,Emotional Distress
Is Some â œTreatment Resistant Depressionâ Actually Chronic Fatigue Syndrome â About â News amp Issues,Emotional Distress
She Talk FeelingOutOfFormsGuidanceForHandlingDepression,Emotional Distress
She Talk WhyDepressionHitsSoHardAthome,Emotional Distress
She Talk IsYourSpouseDepressedWaysItIsPossibleToHelpSafe,Emotional Distress
She Talk WhatYouCanDoIfYouThinkYourAgingParentIsDepressed,Emotional Distress
Circle s End Depression Therapy â Who had a great winter Mental health,Emotional Distress
The Sunshine Avenue Maximilian Schell Oscar Winning Actor Dies at 83 New York Times,Emotional Distress
The Sunshine Avenue Maximilian Schell Oscar Winning Actor Dies at 83 New York Times,Emotional Distress
The Sunshine Avenue Who s to Blame for the Atlanta Storm Chaos ABC News,Emotional Distress
If Youâ re In Law School Youâ re Probably Depressed â Above the Law,Emotional Distress
Student hospitalizations surge NPS groups up with BU to support children emotionally â Wicked Nearby Easton,Emotional Distress
You re not misunderstood you re just annoying,Attacking Behavior
Nobody likes a loud mouth coward like you,Attacking Behavior
You re a ticking time bomb of uselessness,Attacking Behavior
You re only brave behind a screen coward,Attacking Behavior
You re a walking disaster and everyone knows it,Attacking Behavior
Keep talking and I ll make you regret it publicly,Attacking Behavior
You belong in a trash can not this group,Attacking Behavior
It s cute how you think you matter spoiler you don t,Attacking Behavior
You re a burden not a person,Attacking Behavior
One message from me and your secrets are out,Attacking Behavior
Why do you even try You re pathetic,Attacking Behavior
I ll drag your name through the mud without blinking,Attacking Behavior
You re just noise annoying and useless,Attacking Behavior
If stupidity was a sport you d be a champion,Attacking Behavior
Nobody asked for your opinion ever,Attacking Behavior
You re the definition of failure,Attacking Behavior
I bet even your shadow is ashamed of you,Attacking Behavior
You re not brave you re just reckless and dumb,Attacking Behavior
You make every room worse by walking into it,Attacking Behavior
You re the weakest person I ve ever met,Attacking Behavior
Keep pushing me and I ll break you piece by piece,Attacking Behavior
You re irrelevant just like your thoughts,Attacking Behavior
You have nothing to offer just leave,Attacking Behavior
You re only noticed when you re a problem,Attacking Behavior
Nobody respects you they just tolerate your whining,Attacking Behavior
You act tough but you re nothing without backup,Attacking Behavior
You re the punchline in every joke behind your back,Attacking Behavior
Try acting like a decent human just once,Attacking Behavior
You re so fake even mirrors hate you,Attacking Behavior
If I wanted trash in my life I d look in a bin,Attacking Behavior
You re just an emotional leech draining everyone,Attacking Behavior
Keep your lies to yourself we re done listening,Attacking Behavior
You re irrelevant just background noise,Attacking Behavior
You make failure look like an art form,Attacking Behavior
Even your compliments feel like insults,Attacking Behavior
You re so clueless it s actually impressive,Attacking Behavior
Do us all a favor and vanish from this chat,Attacking Behavior
You re not even worth the energy to hate,Attacking Behavior
No one trusts you and you ve earned that,Attacking Behavior
You re always the problem never the solution,Attacking Behavior
I want someone to notice I m not okay,Suicidal Reference
I feel like I m drowning with no one around,Suicidal Reference
No one hears the silent cries I make every night,Suicidal Reference
I m alive but I don t feel like I m living,Suicidal Reference
I wish I could turn off my thoughts forever,Suicidal Reference
I carry my pain in silence because nobody cares,Suicidal Reference
I m so tired of pretending to be strong,Suicidal Reference
I feel like I m quietly falling apart,Suicidal Reference
I can t remember the last time I felt okay,Suicidal Reference
There s no escape from what s inside my head,Suicidal Reference
I feel stuck in a story I didn t choose,Suicidal Reference
Hope feels like a lie I told myself too many times,Suicidal Reference
I ve stopped trying to be happy,Suicidal Reference
I just want to disappear without a trace,Suicidal Reference
Every second feels like a punishment I didn t ask for,Suicidal Reference
I keep hoping for a sign that never comes,Suicidal Reference
The darkness inside is louder than any voice outside,Suicidal Reference
My thoughts scare me more than anything else ever could,Suicidal Reference
I stare at walls hoping they ll give me answers,Suicidal Reference
I feel like a ghost in my own life,Suicidal Reference
Nothing feels real anymore not even the pain,Suicidal Reference
The only thing constant is the ache in my chest,Suicidal Reference
Smiling hurts more than crying these days,Suicidal Reference
Each heartbeat feels heavier than the last,Suicidal Reference
I wonder if disappearing would bring peace,Suicidal Reference
I m tired of screaming in silence,Suicidal Reference
There s no safe corner left in my mind,Suicidal Reference
I wish I could sleep for a year or forever,Suicidal Reference
Hope faded before I could even grab it,Suicidal Reference
I ve lost the will to pretend I m okay,Suicidal Reference
Everything feels distant even myself,Suicidal Reference
There s a void in me that nothing can fill,Suicidal Reference
Existing feels like a sentence not a gift,Suicidal Reference
Some days I forget why I try at all,Suicidal Reference
I ve forgotten what it feels like to be truly happy,Suicidal Reference
Each step I take feels heavier than the last,Suicidal Reference
The silence inside me is starting to scream,Suicidal Reference
I m slowly fading into someone I don t recognize,Suicidal Reference
My reflection looks like a stranger these days,Suicidal Reference
The world moves on while I stay stuck in pain,Suicidal Reference
Anxiety and drugs linked to dementia and death,Safe/Neutral
How can you find out whatâ s holding you back,Safe/Neutral
Communication skills you can use right now,Safe/Neutral
Whatâ s so important about memories,Safe/Neutral
Hollywood and aspergers,Safe/Neutral
What would a perfect life look like to you,Safe/Neutral
How to talk about emotions,Safe/Neutral
How did practicing gratitude impact your life,Safe/Neutral
Schizophrenia in ones child or adolescent,Safe/Neutral
What happened when you used your imagination as a kid,Safe/Neutral
Poor sleep may predict developmental problems,Safe/Neutral
What if you were more aware of your own intentions,Safe/Neutral
Keeping your child healthy,Safe/Neutral
What safety concerns do you have at home,Safe/Neutral
5 signs of mental health issues,Safe/Neutral
Which countries does mental health have the most impact,Safe/Neutral
What concerns do you have about your partner s behavior,Safe/Neutral
How to raise a mentally strong child,Safe/Neutral
Why don t you share your drinking concerns with your partner commnication,Safe/Neutral
Fight for equality between mental and physical health,Safe/Neutral
Why have you been single for such a long time relationships,Safe/Neutral
Royals shine light on mental health,Safe/Neutral
Talking is the best therapy,Safe/Neutral
Heroin in the foster care system,Safe/Neutral
Do you have a gifted child,Safe/Neutral
The problem with being gifted,Safe/Neutral
Mantras divorcing parties should follow relationships,Safe/Neutral
Have you heard of age related decline aging,Safe/Neutral
Do you friends understand mental health issues,Safe/Neutral
Did you know that a death can cause PTSD symptoms,Safe/Neutral
A recovering addicts experience,Safe/Neutral
How to handle employee addiction,Safe/Neutral
The impact of mental illness,Safe/Neutral
How is the communication with your spouse,Safe/Neutral
Your partner canâ t read your mind relationships,Safe/Neutral
Do you remember daydreaming is school,Safe/Neutral
Teach kids to daydream,Safe/Neutral
Brief mental health check ups,Safe/Neutral
Do you know any one diagnosed with dysthymia,Safe/Neutral
Famous figures and mental illness mentalillness,Safe/Neutral
AWAKE at Loveland High School will address anxiety depression bullying,Emotional Distress
Review Malone stones in â Next to Normalâ â U T San Diego,Emotional Distress
Cancer sufferer finds recovery with race horses,Emotional Distress
Parent actions linked to youngsters anxiety depressive disorders,Emotional Distress
Ghrelin hormone launched during persistent stress might predispose individuals to PTSD,Emotional Distress
Depression may strike actually those who have it all,Emotional Distress
Annie Testing can help sufferers of depressive disorders â SunHerald Com,Emotional Distress
The False Memory space Archive Do that really occur â The particular Independent,Emotional Distress
This Is the reason why The LGBT Community Must be Stoked Regarding Obamacare,Emotional Distress
Greenock dad speaks about his battle with depression,Emotional Distress
Losing sleep Ã Â Â higher risk of death for men,Emotional Distress
Review Rx for workplace depression at the Lost Studio,Emotional Distress
Want to Get Happy,Emotional Distress
Savage Love,Emotional Distress
â œFight Like A Girlâ at the Shadowbox Film Festival â WBAN,Emotional Distress
Common Symptoms of Menopause and How to Find Relief,Emotional Distress
Ian Thorpe in rehab for depression â video,Emotional Distress
This Is What Depression Really Feels Like â Huffington Post,Emotional Distress
Warning over maternity pay cuts,Emotional Distress
A journey into the world of blindness,Emotional Distress
French First Lady Suffering with Depression After Revelations of President â â International Business Times UK,Emotional Distress
socialwire878 Am I Depressed Or Maybe This Simply The Blues,Emotional Distress
Depression Relapse Can You Prevent Depression From Returning Are you recovering from depression and wondering,Emotional Distress
SG Property 0005 Are You Currently Depressed Then Read These Beneficial Tips,Emotional Distress
My Collections Depressed Is Some Advice That Might Help,Emotional Distress
Is The Spouse Depressed Ways It Is Possible To Help,Emotional Distress
Experiencing Depression How To Cope With It,Emotional Distress
Feeling Out Of Sorts Advice For Handling Depression,Emotional Distress
Coping With Depression Howto Be Happy And Healthy,Emotional Distress
A lot of people donâ t understand depression Grimes Report,Emotional Distress
Acquire main depression considerably The side Stuff That Passions Me,Emotional Distress
Talk Business DepressionCanInfluenceManyAspectsOfYourLifetimeUncoverWhatYouCanDoAboutIt,Emotional Distress
Talk Business WhyDepressionCanHurtWorkLife,Emotional Distress
Talk Business DepressiondoesnotHaveToRuleYourLifeHelpIsHereNow,Emotional Distress
Talk Business DepressionGivingOnesTheBluesFeelBetterWithHelpfulSuggestions,Emotional Distress
Depression Treatments Obsessive cleanliness ain t good for you,Emotional Distress
Depression Treatments Well Can Doctors Be Taught How to Talk to Patients,Emotional Distress
Depression Treatments The Surprising Reason Americans Might Be Obese Anxious and Depressed,Emotional Distress
Depression Treatments The last stigma mental illness and the workplace,Emotional Distress
Depression Treatments South Africa Violence in Pregnancy and HIV in South Africa,Emotional Distress
I m amazed by how much damage you do with so little effort,Attacking Behavior
You re a storm of chaos without any value,Attacking Behavior
You re like a virus we can t block,Attacking Behavior
I d respect you more if you stayed silent forever,Attacking Behavior
You re so desperate it s painful to watch,Attacking Behavior
Your presence ruins the mood every time,Attacking Behavior
You talk big but crumble like paper,Attacking Behavior
You re a disease in every group you re part of,Attacking Behavior
Everything you touch turns into drama,Attacking Behavior
You re nothing but a sad little bully,Attacking Behavior
People only keep you around out of pity,Attacking Behavior
If being pathetic was a skill you d be a master,Attacking Behavior
You re exhausting to deal with just leave,Attacking Behavior
You exist just to be annoying don t you,Attacking Behavior
You re the human version of a problem,Attacking Behavior
How do you mess things up without even trying,Attacking Behavior
You never learn and that s what makes you useless,Attacking Behavior
You re toxic and everyone knows it but you,Attacking Behavior
Nobody wants your opinion ever,Attacking Behavior
You re a walking warning sign,Attacking Behavior
Every message from you lowers the IQ of this group,Attacking Behavior
You bring chaos wherever you go,Attacking Behavior
We all breathe easier when you re silent,Attacking Behavior
You re a burden disguised as a friend,Attacking Behavior
You poison everything you re a part of,Attacking Behavior
You re not clever you re just cruel,Attacking Behavior
Keep pushing people and you ll end up alone,Attacking Behavior
You re the drama nobody asked for,Attacking Behavior
You fake kindness just to stay relevant,Attacking Behavior
You re a manipulator pretending to be a victim,Attacking Behavior
You add no value only noise,Attacking Behavior
You re the master of ruining good things,Attacking Behavior
People leave because of you not in spite of you,Attacking Behavior
You love control because it s the only thing you have,Attacking Behavior
You re only brave when you re behind a screen,Attacking Behavior
You thrive on attention like a parasite,Attacking Behavior
You re the reason people stop trusting others,Attacking Behavior
You bring out the worst in everyone,Attacking Behavior
Every word you say is soaked in malice,Attacking Behavior
You re what happens when bitterness becomes a person,Attacking Behavior
I wish I could pause everything and just disappear,Suicidal Reference
Everything around me is alive except for me,Suicidal Reference
Even my dreams are starting to feel hopeless,Suicidal Reference
My life feels like a movie I want to walk out of,Suicidal Reference
I m running on empty and no one sees it,Suicidal Reference
I don t know how much longer I can fake strength,Suicidal Reference
The nights are long and my thoughts are louder,Suicidal Reference
I feel like I m drowning in a sea of nothing,Suicidal Reference
Every breath feels like a battle I didn t sign up for,Suicidal Reference
Happiness feels like a memory not a possibility,Suicidal Reference
There s no peace in my mind only echoes of pain,Suicidal Reference
It s hard to keep pretending I want to be here,Suicidal Reference
Even the sunshine feels cold these days,Suicidal Reference
I wish I could erase myself without a sound,Suicidal Reference
I keep going through the motions but I feel nothing,Suicidal Reference
My soul feels tired like it s been through a war,Suicidal Reference
I m surrounded by people but still feel alone,Suicidal Reference
I don t cry anymore not because I m strong but empty,Suicidal Reference
The weight in my chest never lifts not even for a second,Suicidal Reference
No one knows how close I am to giving up,Suicidal Reference
I m tired of wearing this mask every day,Suicidal Reference
Hope is just a word I don t believe in anymore,Suicidal Reference
I feel like I m slowly erasing myself from the inside out,Suicidal Reference
Even music doesn t bring me comfort anymore,Suicidal Reference
I look fine but inside I m screaming,Suicidal Reference
It s not that I want to die I just don t want to live like this,Suicidal Reference
I ve stopped reaching out because I know no one cares,Suicidal Reference
Each night I wonder if tomorrow is worth it,Suicidal Reference
I m too tired to keep pretending I m okay,Suicidal Reference
All I want is for the pain to stop,Suicidal Reference
I feel like I m falling and there s no bottom,Suicidal Reference
Smiling hurts more than crying ever did,Suicidal Reference
I don t belong anywhere not even in my own life,Suicidal Reference
This sadness feels permanent like it s part of who I am now,Suicidal Reference
I feel like I m just waiting for everything to collapse,Suicidal Reference
My chest feels hollow like something s missing,Suicidal Reference
Every time I try to be okay I fall apart again,Suicidal Reference
I m tired of being the strong one it s killing me,Suicidal Reference
Lately I don t even recognize my own voice,Suicidal Reference
I wake up hoping the day will pass quickly,Suicidal Reference
Bungie Was I in the first Safe 0 groups to beat the entire Hard Crota Raid GT Risen Impulse I would really appreciate it if I could be told,Safe/Neutral
What are your thoughts about hypnosis,Safe/Neutral
Is hypnosis safe,Safe/Neutral
Significant undertreatment of depression,Safe/Neutral
Overcoming OCD,Safe/Neutral
What medications are work best for your bipolar symptoms,Safe/Neutral
Bipolar advantage,Safe/Neutral
How to tell if your boss is a bully,Safe/Neutral
Bariatric surgery increases risk of suicide,Safe/Neutral
Reducing separation anxiety in preschoolers,Safe/Neutral
What is trichotillomania,Safe/Neutral
Married people should have better sex,Safe/Neutral
How have you avoided cheating,Safe/Neutral
Runnerâ s high like marijuana high,Safe/Neutral
The dark side of prescription drugs,Safe/Neutral
What do you know about narcolepsy,Safe/Neutral
Relationships and conquering fear,Safe/Neutral
What is emotional and psychological trauma,Safe/Neutral
Alcoholism is a subtle foe,Safe/Neutral
Parents influence teens decisions about drunk driving,Safe/Neutral
Myths that undermine addiction recovery,Safe/Neutral
Teens who died after hypnosis,Safe/Neutral
Have you ever suffered from low self esteem,Safe/Neutral
How informed are you about psychiatric medications,Safe/Neutral
What are the treatment options for someone who has anorexia,Safe/Neutral
Are you disciplined enough to practice daily mindfulness,Safe/Neutral
What things can you do to raise a competent child,Safe/Neutral
What have tried in an attempt to quit smoking nicotine,Safe/Neutral
Do you know the signs of bad childcare,Safe/Neutral
How would you handle a panic attack anxiety,Safe/Neutral
What are the chances that anxiety sufferers may just be too smart,Safe/Neutral
How could you be supportive if your teen was bullied,Safe/Neutral
On October 8th 20Safe 4 I was diagnosed with depression It s a very serious thing but I still choose to hide it behind my fake smiles,Safe/Neutral
Life is just an endless labyrinth of pain and sorrow that we walk through trying to find happiness For me happiness is impossible to gain,Safe/Neutral
RT hclark39 I ve been laughing for far too long,Safe/Neutral
Averi_xoxo aww how sweet,Safe/Neutral
Averi_xoxo stalking me at work,Safe/Neutral
You guys gotta show me how to get so many followers I want to be like the cool kids,Safe/Neutral
KendallAllen08 so true,Safe/Neutral
Man I love school,Safe/Neutral
Facing my fear of food â Irish Examiner,Emotional Distress
Depression is not the same as â œbeing sadâ Giles Fraser â New Statesman R,Emotional Distress
Suicide bid of woman who feared losing her incapacity benefit â Evening Standard,Emotional Distress
Depression is not the same as being sad Giles Fraser,Emotional Distress
Dedicated to mending broken lives at Imperial College London,Emotional Distress
Christie Signs Law Banning Minors From Therapy for Same Sex Attraction,Emotional Distress
Depression Can a Coach Help,Emotional Distress
Loss of hearing is a silent handicap many wonâ t admit,Emotional Distress
Herbal products omit ingredients Canadian study warns,Emotional Distress
Brain Eases the Pain of Social Rejection,Emotional Distress
Why You Probably Need More Disability Insurance,Emotional Distress
Church rebuffs gay marriage â Jamaica Observer,Emotional Distress
Is meditation the perfect antidote to our tech filled lives,Emotional Distress
Bee Healthy Persistent depressive disorder,Emotional Distress
Sick freaks killed my daughter,Emotional Distress
Older Americans Not Prepared for Emergencies,Emotional Distress
When intensive care is just too intense,Emotional Distress
Postpartum depression threat remains,Emotional Distress
I Became Very Depressed At The End Of 20Safe 3,Emotional Distress
Miamiâ s Alvarez takes painful path to Olympics,Emotional Distress
Taking care of your personality is really a course,Emotional Distress
Finding peace after a tragedy Love and Family,Emotional Distress
What a chronically depressed person does Mental Health Awareness,Emotional Distress
cope w depression w o meds,Emotional Distress
Lift Yourself Out Of Your Darkness Of Depression,Emotional Distress
Lift Yourself Out From The Darkness Of Depression,Emotional Distress
Depression can be silent killer therapist says,Emotional Distress
Pearl Harbor attack was long ago but never forgotten,Emotional Distress
Male eating disorders amp 39 Treatment works and people get their lives back amp,Emotional Distress
Miriam Carey identified driver in Capitol Hill car chase suffered from depression,Emotional Distress
Khloe Kardashian Calls Husband Lamar Odom A Very Depressed,Emotional Distress
Parkinson amp 39 s Can Lead to Feeling amp 39 Off amp 39,Emotional Distress
