prompt,completion
Today was hard. I spent most of it in bed reading. Day 6 off lithium. Tomorrow I call my p-doc.,Emotional Distress
It's hilarious that I managed to do a three-year degree in three years. I legitimately couldn't see that coming.,Safe/Neutral
"dollahkhair also, his scenes are mostly censored. This guy stalks his crush because his crush saved him from being raped before.",Attacking Behavior
"Unless the audience member is at public disturbance level, you know? I've heard of people still performing through worse. Deal with it offstage.",Safe/Neutral
"I hope Santa gives me a lightsaber tomorrow. Uu uu, or better yet, waking up with boxes of Copic markers.",Safe/Neutral
lorinda_brook you eat more plants secondhandly by eating animals so if you care about plant life so much go vegan,Safe/Neutral
"dynamex LisaDeP, you mentioned heart! Trump has no heart! Why would you pick the one big thing he doesn't have?",Safe/Neutral
nickjonas are you ready! marellecole and I are gonna rain the party to new levels tomorrow in Orlando! (Pun intended),Safe/Neutral
"gaj_2 wait. Actually. Why not have a family of albinos kan. Wait wait. No, that's a bad idea.",Safe/Neutral
"camerondallas: Sometimes I feel like I'm not living life, like I'm just in the background watching everyone else live.",Emotional Distress
"RT TeamYONG_Manila: Another chance, a chance that will bring him one step closer to his dream. GoPAYTWin YONG.",Safe/Neutral
Today was hard. I spent most of it in bed reading. Day 6 off lithium. Tomorrow I call my p-doc.,Emotional Distress
It's hilarious that I managed to do a three-year degree in three years. I legitimately couldn't see that coming.,Safe/Neutral
"Fuck you, fuck your cartoon fake YHVH, fuck his stupid sunglasses, and fuck the archangels and fuck their sunglasses.",Attacking Behavior
"dollahkhair also, his scenes are mostly censored. This guy stalks his crush because his crush saved him from being raped before.",Attacking Behavior
"Unless the audience member is at public disturbance level, you know? I've heard of people still performing through worse. Deal with it offstage.",Safe/Neutral
"I hope Santa gives me a lightsaber tomorrow. Or better yet, waking up with boxes of Copic markers.",Safe/Neutral
"BubbleGumRain, I don't know if I ever had a tantrum as a child, but by gosh, I should have one now.",Safe/Neutral
Kris_A_Beast We are trying to talk with family and friends - not about the shooting but about Jabri and Sweeney.,Safe/Neutral
I read my sister's diary and all it said was: I talked to the Christmas tree today.,Safe/Neutral
I'm here in South Carolina for a reason. I'm going to grasp this opportunity and run with it. Let's go!!!!!!,Safe/Neutral
Fangirls are the best promoters in the world! They deserve a lot more credit for everything they do.,Safe/Neutral
So apparently everyone in 5SOS except Calum5SOS would pierce their nipples... I question why I like this band so much...,Safe/Neutral
"azarkansero, it was less badass because a) she's wearing the outfit with yellow shorts and b) she screams a lot.",Safe/Neutral
"BattleMonkeyz had to go home early because I felt like shit. I rested, still feel like shit but less shit.",Safe/Neutral
"I especially really like Allison's and the idea that she goes by a middle name. God, I miss her.",Safe/Neutral
TinaDupuy: There's still more horrible stuff yet to come out about Trump. We know it and so does he.,Safe/Neutral
"I had to learn not to want stuff I couldn't have, otherwise, I'd go crazy wanting stuff I can't have.",Emotional Distress
"If you're in the NOVA area go see the SPlaymakers Noises Off. Fantastic show, great set, fabulous cast and crew.",Safe/Neutral
"Yes, I know I smell like sunscreen. I had to walk to the car. I'm a redhead and it's sunny.",Safe/Neutral
"Badoo, does your site cost money to be on there? If not, could I be on there again? Angela Butler.",Safe/Neutral
"Dad: What you should've told her is: 'Throughout history, it is shown that smoking has been prominent regardless of genders.'",Safe/Neutral
Having a standing appointment with a regular doctor for your somatic symptoms is a gift when you are a 'hypochondriac'.,Safe/Neutral
"azarkansero, string instruments are a series of half and whole steps. If you know the string names, you're halfway there.",Safe/Neutral
MarkRocon Wait two years... compare the mess we'll be in to the past four years! Then you'll know what GREAT WAS!!,Safe/Neutral
I just started turning into a Roadhog main and now they nerfed him. What kind of bad luck la sia.,Safe/Neutral
"I still think 2016 is my year to make it, even though my bank balance suggests I commit suicide.",Suicidal Reference
"Yeah, earlier this week I was completely stopped up from one whiff of this one lady's perfume. Ah, retail.",Safe/Neutral
I can't watch the movies alone. Heavens no. That's like taking the forever alone thing into a whole new level.,Safe/Neutral
"ChaldeaPrince, oh. There is indeed a light. But some genius decided to put the light switch on the top floor, like what the f***.",Safe/Neutral
Can anyone here translate Japanese or know anyone who would be willing to translate a couple of things for me?,Safe/Neutral
I'm going to live the same way I do. The only difference is my home and my parents know I'm on it. I have to get it.,Safe/Neutral
"Dimensions will always be expressed in the least usable term. Velocity, for example, will be expressed in furlongs per fortnight.",Safe/Neutral
Thanks for reminding me that Alabama plays Clemson for the college football national championship tonight. Something useful from you.,Safe/Neutral
RT jtanner79: JoeNBC Or the story line of the #morningjoe hosts selling out to Trump. Who would have guessed that.,Attacking Behavior
"xxbby_, are you kidding me? You should read the bullshit some people say here. It triggers me too sometimes. Lol.",Safe/Neutral
"kjothesmartass, my greatest wish of 2015 is for cruel folks to go buh-bye, and sarcasm to make a comeback.",Safe/Neutral
"I bought Apple earphones that have the connector instead of going into the headphone jack, I'm an idiot, LMAO.",Safe/Neutral
"TheTeensHub: We're not as close as we used to be, but I'm here for you if you need me.",Safe/Neutral
"Not to be That Guy, but NYE would be better if Taylor was performing new songs somewhere. Thank you.",Safe/Neutral
After several months I have finally finished the first season of Rozen Maiden. Now time to start season two... #Anime,Safe/Neutral
"SW1128, low costs due to the fact they're all index funds. Minimum $500 buy-in. Minimum $50 regular contribution.",Safe/Neutral
SW1128 asset allocation would all depend on your own goals and I've never personally read anything touching on this topic.,Safe/Neutral
"SI_PeterKing Nothing against the Browns, but I was hoping they would tie my Lions record of 0-16. Misery loves company.",Safe/Neutral
That moment when your Xbox controller dies in the middle of a game. I bet Michael5SOS could totally relate. XD,Safe/Neutral
"My boss was like, 'Eh, I didn't see it as offensive, but you kind of need to watch your tone sometimes.'",Safe/Neutral
Fully aware that they're gone but still having mirage images of them in your head doing Earthly things. How pretty.,Emotional Distress
"Retweeting puteih: Azfarovski, same, should have bought lots of stuff from the US if I knew that MYR was going to plummet so deep.",Safe/Neutral
"alixalive: Wow, everyone down south is fucking nice, and there's a clear difference between here and NJ, which is crazy.",Safe/Neutral
"klawmaster: Getting really hard for me to not be pissed off at the world anymore, and I hate it.",Emotional Distress
"Michael5SOS: Fuck these scalpers, UGH. Don't buy overpriced tickets; wait for them to come down, you'll get a ticket.",Safe/Neutral
"ConnorFranta, one more follow tweet. I'm having a really, really bad day, and your follow would help so much #followmefranta.",Emotional Distress
"We both have helped this very indecisive lady pick out shirts previously, and we both decided it was Mary Ann's turn.",Safe/Neutral
Cat update: Tali thinks reading time is 'steal hair tie and make owner throw it over and over again' time.,Safe/Neutral
Damn #Cowboys beat my #Lions so bad that I can't even go to bed yet. Still licking my wounds. #MNF.,Safe/Neutral
#followmefranta ConnorFranta I'll change my and layout to stuff about you if you could press the follow button.,Safe/Neutral
Do the people who complain about putting a leash on children realize that they sound more like barking dogs themselves?,Safe/Neutral
It's funny to think I never used to have an ass. I had my first unsolicited ass compliment the other day.,Safe/Neutral
"marijuanx's guy said 'noahhh'. Noah asked 'what'. The guy clarified, 'No, not you. I was saying no to that guy.'",Safe/Neutral
I can't believe it. Plum actually did something right for once. They already cancelled school for us for tomorrow. Yay!!,Safe/Neutral
TheFuxedos godofsideburns I can totally do that. Just gimme a voice modulator and I can do my Ash Ketchum voice.,Safe/Neutral
"Derek Carr is the real #MVP. Raiders are straight trash, homie, without him. My God... #NFLPlayoffs #OAKvsHOU",Safe/Neutral
onesedonia That home crowd is yelling so loud when the Raiders have the ball. You're never gonna hear Connor. Lol.,Safe/Neutral
"bobwojnowski Stafford gets no passing touchdowns, our running game stalls and we let the Seahawks run on our defense. #GoLions.",Safe/Neutral
rachelsaidwhat_: What is the actual definition of ugly or beauty? People use those words freely or hatefully quite often.,Safe/Neutral
"caitygallz, duh, niggas are out here eating ass, so why not fuck where you eat when you eat where they shit? You dig?",Attacking Behavior
It's scary how easy it is for me to sever my connections with the people I once grew attached with.,Emotional Distress
"Slowly but surely getting this life thing started. Transcript request form sent out, job orientation completed, blinders on, head down, let's go.",Safe/Neutral
"adclaidekanes, I refuse to watch it, honestly. I can just tell it's bad. This series deserved a Netflix show! Listen.",Safe/Neutral
"The average woman would rather have beauty than brains, because the average man can see better than he can think.",Attacking Behavior
Anticarnist: Instead of people asking 'why are you vegan?' We should be asking 'why do you eat dead bodies?',Attacking Behavior
"The fact you don't find any of Trump tweets weird, tells me something is wrong with you. Dollymunoz16",Attacking Behavior
WHAT is the rubbish I just read on the article about McBusted? Liars. Get your facts right! #disgusted mcbusted,Safe/Neutral
"The higher the rate of genderless men, the higher my chances of marriage. I have no qualms here.",Safe/Neutral
The Jedi dream has come to a halt. Circled this entire place but I can't find a goddamn kurta anywhere.,Safe/Neutral
Retweet from heavenrants: I hope Obama leaves a thousand Legos scattered haphazardly around the White House for Trump to step on.,Safe/Neutral
"Most of the people that I subtweet about don't even have Twitter, so stop thinking I'm talking about you. Kay?",Safe/Neutral
I tried to start a YouTube video then my camera died. So I used my other camera. It died too.,Safe/Neutral
"I used to be this loud, outgoing girl everyone loved. Now no one even hears me talk. What the hell?",Emotional Distress
I hope my #DetroitLions defeat the #NewYorkGiants tomorrow and the Green Bay Packers lose to whomever they are playing. #NFL.,Safe/Neutral
Just realized I'm running a 5k on Friday the 13th and there's a full moon on that date... Oh boy...,Safe/Neutral
"azarkansero, I get off in thirty minutes. I don't know if that's enough time to get a pony in a hospital.",Safe/Neutral
itisitiariff Nooo. But I don't have a PS4. Can you sell me the figure and artbook? Artbook je pun takpaaa.,Safe/Neutral
"So I showed my coworker my sister's handiwork on MacCready and she's like, 'He definitely has the legs for heels.'",Safe/Neutral
"If we were not meant to sleep all day, why did they make beds so soft and warm and comfortable?",Safe/Neutral
"lydiamcrtins, I did, and I have work in like 2 hours, so I want to die a little, but it's fine.",Safe/Neutral
"datukhensem, yup! USD, by the way. 250 for the base model with one color. 280 for 6 colors or so.",Safe/Neutral
"rhaeman, well hey. At least I'm not the thirsty one texting his ex at 3 AM in the morning.",Attacking Behavior
"kennleandre farmifahmi, anyways, I'm planning on getting the Prophecy, but if shared shipping, I'm also tempted to get Lost Grey. Lol.",Safe/Neutral
"The lunatic, the lover, and the poet, Are of imagination all compact... - Wm. Shakespeare, 'A Midsummer Night's Dream'",Safe/Neutral
"Boston, n.: Ludwig van Beethoven being jeered by 50,000 sports fans for finishing second in the Irish jig competition.",Safe/Neutral
"amy_santiagos, yeah, I saw a side view video of them! Like even Torrance/Megan, Torrance/Rachel, and Anna/Craig, like, y'all, oh my god...",Safe/Neutral
"This is the most Texan/Southern thing you will ever see me do, but y'all, the rodeo is so fun!",Safe/Neutral
"It's Sunday, I need a break, so I'm planning to spend as little time as possible on the #A14.",Safe/Neutral
"AylaLaRoe, dang flabbit. It might have to be in like two weeks then, because I work all next weekend.",Safe/Neutral
"You'll know a leader has done good to his people when his memories are written in tears, not ink.",Safe/Neutral
"madreeve, why would you call a kettle black? I've seen white kettles before. Stop being racist, you yellow Asian.",Attacking Behavior
"Hey, wouldn't it be funny if one of those things popped out on land? One second later, a miralurk pops out, and my sister screams.",Safe/Neutral
"Chris_Villain Aww, thank you! I've been wanting to do baby Pegasus, so I'll show you when he's done. :)",Safe/Neutral
JezabelVisser You're the best. The sexiest! The most beautiful! The most lovely woman ever to walk on this earth.,Safe/Neutral
'We found love in a room of gays': Lyrics from tyleroakley's newest Cover of 'We Found Love' by Rihanna.,Safe/Neutral
"tyleroakley, '...Yeah, that's totally why. Not because I was laughing so much it hurts. What are you, crazy?'",Safe/Neutral
"Godwin's Law: As an online discussion grows longer, the probability of a comparison involving Nazis or Hitler approaches one.",Safe/Neutral
I want to meet a boy in the Tyler/Troye fandom that is straight just because I want to know if they exist.,Safe/Neutral
"omg rhaeman madreeve, 'jembut' doesn't always have to mean pubic hair, sheesh. The Malay language is beautiful that way.",Safe/Neutral
JungleCafeNYC can't wait to try you! How much is all you can eat buffet?! Is it only Saturday? #vegan,Safe/Neutral
"I want Satan to come into my millennium and smash a Megiddo ark over my head, killing me instantly.",Suicidal Reference
"5SOS_Daily it's okay to be sad over this, just don't dwell on it. I'm here for you Luke girls.",Safe/Neutral
"Always the dullness of the fool is the whetstone of the wits. - William Shakespeare, 'As You Like It'",Safe/Neutral
"NurAfifah, I don't feel bad at all. But I know that I'm supposed to feel bad about it though.",Safe/Neutral
"Facebook, hope you're ready, about to post many pictures of the Jackson house and the new one upon arrival.",Safe/Neutral
RT Ashton5SOS: Thought I woke up next to a hot chick... It turned out to be Lucas Loxx Luke5SOS.,Safe/Neutral
Bf: 'Who's racing?' Sister-in-law: 'Uhhh the Skittles car vs. Fed Ex car.' Bf: 'Skittles all the way.' #NASCAR,Safe/Neutral
xxbby_ haha. Relax. Twitter is filled with annoying people. You need to start being selective with what you read.,Safe/Neutral
If I can help one person feel better about life this whole thing will have been worth it :),Safe/Neutral
5SOSUPDATEWW: Casually asking my dad to buy me 5SOS tickets. Let's pray that he will say yes.,Safe/Neutral
RT 5SOSTumblrx: Michael is like a year and a half older than me and I still call him my son.,Safe/Neutral
"rolandsmartin This is his way, his only way to fight. Why are you always picking on President Obama? Jealous?",Safe/Neutral
"Cernovich Yes, President Obama brought back racial hatred. So many white people hated him just because he's black. Asshole.",Attacking Behavior
"I am not trying to be a damn housewife either. You know what, I am going to worry about that marriage bullshit in a couple of years.",Safe/Neutral
Too tired to play video games. Is this a part of this quarter life crisis I keep hearing about?,Emotional Distress
"As with all medications, medical marijuana must be taken in its proper dosage to effectively treat your ailments. #cannabis",Safe/Neutral
So my one friend is terrible at keeping a conversation going... They know who they are... huchie_19.,Safe/Neutral
RT RuthusRJB: DHX Halifax is hiring 3D animators like mad (wink) right now if anyone is looking for work.,Safe/Neutral
"Megafighter3 Like, we weren't even arguing about anything. I was just being silly and she thought I was being condescending.",Safe/Neutral
"ConnorFranta, I'm not even kidding, I've had a horrible day. Your follow would make it so much better. #followmefranta",Safe/Neutral
"Sorry I've been so inactive, so much stuff lately, and now I'm leaving again for a counseling session. Ugh.",Emotional Distress
loosewomen Teachers never noticed I was depressed. I was diagnosed with Depression age 15. And I was on anti-depressants.,Emotional Distress
"You shouldn't be mean to a person, unless that person has done something really bad to you personally. #TrueShit",Safe/Neutral
"Also, I hate it when they wash or put wax on my hair and roughhouse it like it's some old rag.",Safe/Neutral
"_spetty: Also, all of those tweets came from women. Girls, stop tearing other girls down. Empower one another!",Safe/Neutral
"JColeNC I can listen to Born Sinner every day. This album is GOLD, literally find new meaning every listen.",Safe/Neutral
"LeosWeAre: When #Leo have money, they have nothing to buy. When they don't have money, they want everything.",Safe/Neutral
"adclaidekanes, I feel bad, but this is only my second time calling in in the 5 months I've worked here.",Safe/Neutral
adclaidekanes I would literally die for them and die for the delinquents. I just want them happy and alive.,Safe/Neutral
"RT 5SOSUpdatesUSA: And I love you, okay? I know you might think I don't count, but I love you.",Safe/Neutral
We no longer worry about going to parties with our spouses and being touchy feely with other people. #jealously,Safe/Neutral
HeyEverybody is literally the story of my life. I'm so broke that I live off of pizza pockets. 5SOS,Safe/Neutral
"RT TRAPGYPSY: That feeling of calm after ending a toxic friendship, like woah, that was much easier than expected.",Safe/Neutral
RT _5SOSFAMUPDATES: Keith: 'Do you know what VT stands for?' (It's video tape by the way) Michael: 'Vaginal transmission?' #5SOSonJuice,Safe/Neutral
"Did Joe Scarborough, the 9/11 mayor, Trump, Hannity and others know about the hacking/motives, politicususa? If so, how? It was obvious if you watch!",Safe/Neutral
"ExxonMobil helped defeat Russia sanctions bill. Any Congressman/woman who votes to lift sanctions votes for Putin, not USA, and is guilty!",Attacking Behavior
Going to go to bed concerned and frustrated. Hopefully things will be better when I get up in the morning.,Safe/Neutral
"I just realized that Dom said he hates him, which is exactly what I said about Matt's tweet, God.",Safe/Neutral
"ahmdariff, well yes. I already got over my addiction with buying designer toys. Sticking to Figmas and Nendoroids again.",Safe/Neutral
"cameronhoodkin, one of them has to change it. You have to be relentless, okay? Like, that's legitimately not feasible.",Safe/Neutral
"Telling you now, you're lucky I know your alcoholic ass is drunk, or else I'd put you on blast.",Attacking Behavior
"DimpLeLyn_08: Life doesn't have any hands, but it can sure give you a slap sometimes. WeArePAYTing ForYONG.",Safe/Neutral
"zeldawilliams, I was diagnosed a few weeks ago with depression. I have thought a lot about your dad since then.",Emotional Distress
One thing we #love about our lives is that we come into work everyday looking forward to help someone.,Safe/Neutral
"RT mnwild: Granlund took a hard hit and then Parise, jumping to his linemate's defense, went after Ott. #mnwild",Safe/Neutral
I'm not even sniffly. The top of my nose feels raw when I breathe through it and it's miserable.,Safe/Neutral
"In the daytime, I'm not as depressed, but when it comes to nighttime, cut cut cut.",Suicidal Reference
"flowerrelina, you're welcome. It's ok. You know better with what you want in life. As long as you're happy.",Safe/Neutral
"Made a horrible mistake of rewatching my 5SOS videos from the Tampa concert. Now currently crying. Ugh, the feels!",Safe/Neutral
"gaj_2 lucydiangkasa, um Gaj. I hate to break it to you, but you do know that I'm an oku?",Safe/Neutral
RT gaj_2: lucydiangkasa well at least azfar is visible during blackouts unlike me. So azfar should pandai bersyukur Azfarovski.,Safe/Neutral
Dad: suka hisap rokok suami dia. Me: Wait. What. Dad: Cock. I am so done.,Emotional Distress
"Retweet from withanything: Through theatre, I was allowed the opportunities to play, learn, grow, and, ultimately, to be courageous. #ArtMatters",Safe/Neutral
"If your room needs to be dusted every two days, black furniture is probably not the way to go.",Safe/Neutral
I swear the character limit for Japanese and Korean tweets are equivalent to an essay or two in ours.,Safe/Neutral
Michael5SOS: has beard. Ashton5SOS: has beard. Luke5SOS: shaved beard. Calum5SOS: can't grow a beard. 5SOS,Safe/Neutral
Luke5SOS you have it but you have yet to add a snap story... I'm disappointed in you guys. 5SOS,Safe/Neutral
"RT MaryRadzinski: 'How's your day going?' Just another day of unsuccessfully trying to fix myself. 'Good, thanks.'",Emotional Distress
RT YongskieL: bea_viel88 shejunki07 DansalanSheng AiyubTimmy I love you more than you love me bhe emmmuahhhh GoPAYTWin YONG,Safe/Neutral
moimori I have ways to reply to this tweet but it will all backfire and kena batang hidung sendiri.,Safe/Neutral
RT ArmorOGod: You must stop talking about the problem and start talking about the solution...start speaking words of victory.,Safe/Neutral
ArmorOGod: 'You must stop talking about the problem and start talking about the solution...start speaking words of victory.' Amen!,Safe/Neutral
"Locks off the door, beast out of the cage, you know you all done fucked up, should have never let me escape!",Attacking Behavior
"Ah, I'm great! I hope you're doing well, briannaroath! Big school girl and what not, LMAO. How are you handling everything?",Safe/Neutral
"Retweet dearjohns: Anyway, Harry is the best HP character, and you all are kidding yourselves if you think it's Draco.",Safe/Neutral
"My sickness has progressed and I literally have no voice, so I'm definitely going to be on bar today. Yay!",Safe/Neutral
Just started watching Derek on Netflix and I'm already hooked. It's touching and funny. rickygervais is endearing in this.,Safe/Neutral
"Maybe you don't fuck with me but your girl does, and maybe you don't know it but we made fools love.",Attacking Behavior
"Wow, I'm glad that my icon is Lindsey smiling and being cute because Raven is, as expected, in pain.",Safe/Neutral
"Actually, nah. Listening to the East Atlanta Santas album for the first time. I'll just kick back and enjoy.",Safe/Neutral
"Fuck 'facts'. Fact: I'm a unicorn with a horn that shoots rainbow flames, pisses cake batter, and shits gumdrops.",Safe/Neutral
RT Fredday95: I don't think God would have dropped the Ten Commandments on us if he knew how great sinning was.,Safe/Neutral
RT UberFacts: New research has found that lonely people have superior social skills compared to people who aren't lonely.,Safe/Neutral
I miss my girl so I'm gonna go to her house and sleep in her bed with her poodle.,Safe/Neutral
JustARadict 'You don't just shove it in! That's so rude!' Watching 50 shades of grey. 5SOS Michael5SOS Luke5SOS Calum5SOS,Safe/Neutral
"a__twat, why would you just out and hate on someone? I'm pretty sure he didn't do anything to you.",Safe/Neutral
Nanny Asks: What are your thoughts about kids under two-years-old watching TV? What about shows like 'Baby Genius?',Safe/Neutral
"If you work 11 hours per day, 5 days per week, at what point do you start working overtime?",Safe/Neutral
RT mnwild: Scandella takes a tripping penalty with 35 seconds left in the first period. #mnwild PK time. #MINvsLAK,Safe/Neutral
camerondallas: I don't have a lot of close friends but I'd do anything for the ones I have.,Safe/Neutral
Nanny Asks: I am about to sign first nanny contract. What should I make sure to include in it?,Safe/Neutral
"This I know: don't crochet when tipsy, angry or sad. Too many extremes and crochet don't mix for me...",Safe/Neutral
"There's either an eyelash or an elephant in my eye. Either way, the net result is the same... #pain",Safe/Neutral
Just because something worked for you doesn't mean it will work for everyone. It's not one size fits all.,Safe/Neutral
"I throw that dick, took gold in the pussy Olympics. Haters took bronze, came up short a few inches.",Attacking Behavior
RT LeosWeAre: If a #Leo decides to actually give you a chance. Do not fuck it up. We are picky.,Safe/Neutral
There comes a time where 'I'll always be here for you' becomes 'I was always there for you'.,Emotional Distress
BBCCambs: Flying displays by vintage jets 'significantly restricted' until further notice by CAA - limited to fly pasts.,Safe/Neutral
"Man, we would've had it if Carr didn't get injured that was our season!",Safe/Neutral
This Honeybaked sliced turkey is really good. Thanks to my friend Sharon for bringing it over the other day.,Safe/Neutral
DerySpeaks Do you think the Lions will beat the Packers? I've already decided they're going to lose in Dallas.,Safe/Neutral
RT Ashton5SOS: It all begins in a few days now... Our 1st arena headline tour.. Dreams do come true,Safe/Neutral
Maybe I should follow more people on Twitter. My feed is awfully stale when I'm going hard. Any recommendations?,Safe/Neutral
mnwild: Fontaine takes the first minor of the game for tripping. 5:08 left in the first period. #mnwild,Safe/Neutral
"HayesGrier: I love when people try to come at me for age. Yeah, I'm 15. So were you.",Safe/Neutral
RT LeosWeAre: #Leo prefer to be formally introduced to others. This gives them time to size them up.,Safe/Neutral
Do you play mortal combat?,Safe/Neutral
And thus. More back and forth processes of sending different saber smiths emails to find that one perfect lightsaber.,Safe/Neutral
"Nice to hear that Charlie_Brown39 started a 'fuck you pat' Snapchat story, so if you've seen him, join in!",Attacking Behavior
WildpipM: teenwolfsugg I get it. It's freezing in Vancouver. I trusted autocorrect. Turns out I was betrayed.,Safe/Neutral
RT Roanne79: 'A problem is a chance for you to do your best.' - Duke Ellington TuesYONG TillTheEnd,Safe/Neutral
RT Roanne79: A friend is someone who knows all about you and still loves you. - Elbert Hubbard. TuesYONG TillTheEnd.,Safe/Neutral
"RT gandara996: Sorry sluts, but LOVE doesn't stand for Legs Open Very Easy. iamyongm_ YongstersOFC TuesYONG TillTheEnd",Attacking Behavior
There are some Malay words that I'm still having trouble finding the English equivalent to. Dongak. Jakun.,Safe/Neutral
"Kodazzle, at least my current isn't still wearing a Christmas hat, way to keep up with the times Lachlan.",Safe/Neutral
I would never cheat in a relationship because that would require two people finding me attractive.,Safe/Neutral
I want to talk to my one friend because I haven't had an actual conversation with them in several days.,Safe/Neutral
"threehares Maybe Wednesday or Thursday, once I've recovered from the trauma of several days on the surgical floor :)",Safe/Neutral
"Because that phrase totally invalidates the victim's experience. And if you invalidate with excuses, you are disgusting. No excuses.",Attacking Behavior
"Basically if I'm typing with numbers and terrible abbreviations, assume I'm ranting and trying to stay within character limit.",Safe/Neutral
hananyxnyx yeah that's my initial question haha. Oh well. I'll try and find a SAJ engineer and ask later.,Safe/Neutral
"RT LeosWeAre: As a #Leo you always need to dominate your surroundings, and are usually able to do so.",Safe/Neutral
"RT Renieceee: If you have K followers and like 1,000 or so tweets, do you buy followers?",Safe/Neutral
"OMG, I saw that Scott/Stiles Vine to 'Knocking on Heaven's Door' while looking for a totally different Vine. Bye.",Safe/Neutral
"lydiamcrtins, probably, to be honest, animals are super intuitive like that. She's a real pal for knowing you like that.",Safe/Neutral
Paige_Frazier: As a boyfriend you should never have girls looking at your girlfriend thinking 'only if she knew...',Safe/Neutral
"They took a picture of my car and mailed it to us, with some nonsense about parking in the street.",Safe/Neutral
"RT clutchfans: James Harden now has 50 points, 15 rebounds, 15 assists. Come on now... that's just ridiculous. #NBAVote",Safe/Neutral
RT getnickwright: Harden at 50-15-15 with 3:30 left. This is absolutely nuts. What a remarkable season and remarkable player.,Safe/Neutral
"Homubun, the bottom part looks like a calendar though, I don't know if it's part of the production note or not.",Safe/Neutral
"PlentyOfFish, I told you people to delete my account, but you keep harassing me at looneygranny55gmail.com. Delete profile.",Safe/Neutral
"BookerT5x, are you down to earth? And did your wife go to MIT? Well, have a Blessed day, Angie, aka Granny.",Safe/Neutral
"No offense to the dude, but Ryan Clark's old ass doesn't want to hit anymore. We need ST back :/",Safe/Neutral
sunriseon7 5SOS oh hey that's cool. I'll just swim across the ocean to be there. Better start swimming now.,Safe/Neutral
"MissLusyd, see that's why I left those sites years ago. I am a weird creepy guy magnet as well.",Safe/Neutral
"I think watching my sister play Fallout 4 might be just as fun as playing it, if not more.",Safe/Neutral
"StacePrince RichardMylan Mr Gareth Icke, but unfortunately he's based in Derby nowadays so wouldn't be leaving from IOW!",Safe/Neutral
"JoeNBC, I noticed a picture of Mika's father in your post! He's not supporting your propaganda, is he?",Attacking Behavior
"missellie76 JoeNBC, you're slick, dude Joe! Still operating propaganda mill! Hoped you would wake up! Crime against America! Alt-right, crash.",Attacking Behavior
"MissLusyd, just remember not everyone sucks. I know it's hard, especially since I've cut myself off from actual people.",Emotional Distress
"I swear one of these days, I'm going to send her a picture of a cross and watch her tremble.",Attacking Behavior
"11:11, I will get this stupid fucking bar out of my mouth and be able to make YouTube videos.",Safe/Neutral
"SheriffClarke, you should spend less time on Twitter and more time making sure people don't die in your jail.",Attacking Behavior
"adclaidekanes, also 10/10 would recommend Superstore if you liked The Office because the humor is similar but not offensive.",Safe/Neutral
"I'm screaming! Peter Pan is one of my favorite fairytales, and I loved the Neverland arc. Wow, I'm hyped.",Safe/Neutral
TheFunnyTeens: Heart: *beats faster for no apparent reason* Me: Am I getting anxiety or am I dying?,Safe/Neutral
RT gwatsky: I feel about 2016 the way I feel about nachos about to come out of the microwave.,Safe/Neutral
Retweeting cyanparade: I want a BM dub of YOI just so that I could listen to Yurio yelling [Babi].,Safe/Neutral
"This bus stop is littered with couples and I'm just stomping through the ambiance like a giant, cock-blocking dinosaur.",Safe/Neutral
RT _Snape_: The first person to tweet 'Page 1 of 365' will receive an Avada Kedavra to the face.,Safe/Neutral
Seriously took a loss changing that diaper. He was looking at me crazy while I kept gagging. Fuck that.,Safe/Neutral
"Erikc_U, I felt like 30 Asians were massaging me while I was getting it in. The Wi-Fi was a bonus.",Safe/Neutral
"2015 really is shaping up to be a great year, all the stars seem to be aligning for me.",Safe/Neutral
"halloptik more like peaceful which I'm absolutely fine with, all my previous new years have been turbulent at best.",Safe/Neutral
"After my successful transition from TV to movies, my passion project: The Avengers/Spiderman/Deadpool movie. It is my magnum opus.",Safe/Neutral
"TheSilentG Omg we can brand this as a feminist reboot of Transformers like they did with Ghostbusters, it's genius.",Safe/Neutral
TheSilentG I like the tacky roof mural idea - like an Ed Hardy flat-brim hat but for a car.,Safe/Neutral
"Every time I need to leave the house or sleep or anything, the cat decides it's time to sook.",Safe/Neutral
"cameronhoodkin, they like to lump him and Carl from TWD in with Bruce Wayne from Gotham, and I'm like... anyways.",Safe/Neutral
CSLewisDaily: 'It is a happy moment when our desire crosses with the will of Heavenly Father.' #CSLewis,Safe/Neutral
"ahmdariff madreeve, now each of you give me 500 so I can buy that one lightsaber that's 4000 ringgit.",Safe/Neutral
mnwild: But Granlund gets it right back! #mnwild goes up 4-1 with 7:24 left in the second. #MINvsARI,Safe/Neutral
RT mnwild: Brodin with the HUGE save by sweeping the puck out of the crease. #mnwild on the PK.,Safe/Neutral
angela_rye They need to quit interrupting you and let you finish your thoughts on #CNN. Your patience is astounding.,Safe/Neutral
My math teacher just agreed with me. Every kid and teacher in this school besides us suck. Go me.,Safe/Neutral
"GenevieveVerso MissLusyd, that's all I know, but when I found out, I was like, 'Wow,' I come from class.",Safe/Neutral
GenevieveVerso MissLusyd eh well I made it a few hours ago. It was too hot for hot coffee earlier.,Safe/Neutral
"GenevieveVerso liz_smith333 TheFuxedos MissLusyd Tauri3l Dude, it is. Our candy section is ridiculously massive, and it takes all day.",Safe/Neutral
