prompt,completion
"I want to erase all traces of myself, i want to kill this fucking body.",Suicidal Referance
"I feel like my final chapter is already written, i will hang myself soon.",Suicidal Referance
"Nobody cares if I live or die at this point, i will die soon.",Suicidal Referance
"I've stopped believing there's anything worth living for, i just want to die, thats it.",Suicidal Referance
"I feel like the end is near and I'm ready, i am ready to die.",Suicidal Referance
"Sometimes I think death is already waiting for me, i just need a rope.",Suicidal Referance
I want the pain to die with me now.,Suicidal Referance
"I feel like I can't go on another day, i just wants to die.",Suicidal Referance
"Nobody would notice if I never woke up again, whatever i will find peace if i die.",Suicidal Referance
"I've accepted that life isn't for me anymore, death is the only option left for me now.",Suicidal Referance
"I feel like tonight could be the last for me, tonight i will kill myself.",Suicidal Referance
"I feel like I'm running out of reasons to keep living, i will die soon",Suicidal Referance
"Sometimes I wish I could close my eyes and never wake up, soon i will make that happen.",Suicidal Referance
"The thought of ending everything is always with me, i will kill me soon.",Suicidal Referance
"I don't think I can survive much longer in this world, i cant live like this anymore, i wants to die.",Suicidal Referance
"I feel like my time is already up, i will die soon.",Suicidal Referance
"Nobody would notice if I disappeared tomorrow, noone really cares about me, i just should die.",Suicidal Referance
"I want to leave life behind permanently, i want to die.",Suicidal Referance
Sometimes I imagine death as my only comfort.,Suicidal Referance
"I feel too broken to continue another day, i just want to die right now.",Suicidal Referance
"I've accepted that I don't want to stay alive, i want to end this life.",Suicidal Referance
"I just want peace, even if it means the end, i think i will have peace, only after my death.",Suicidal Referance
Nobody will cry for me when I'm gone. But i will be die soon.,Suicidal Referance
"I feel like the world doesn't need me anymore, i just should die.",Suicidal Referance
"Sometimes I think today should be my final day, i will kill myself tonight.",Suicidal Referance
"I want my pain to end with me, all these pain will be gone if i just die.",Suicidal Referance
"I feel like I've lost every reason to live., i just wants to die.",Suicidal Referance
"Nobody notices how close I am to letting go, i will die soon.",Suicidal Referance
"I've stopped planning my future because I don't see one, i will die soon.",Suicidal Referance
Cooked rice with lentils for lunch.,Safe/Neutral
Went jogging in the morning.,Safe/Neutral
Made lemonade with fresh lemons.,Safe/Neutral
Watched birds on the garden fence.,Safe/Neutral
Sat under a tree and read poetry.,Safe/Neutral
Played frisbee with friends in the park.,Safe/Neutral
Had dinner at a friend's house.,Safe/Neutral
Enjoyed a chilled watermelon slice.,Safe/Neutral
Painted stones with bright colors.,Safe/Neutral
Watched a drama show with my parents.,Safe/Neutral
Had a refreshing shower after jogging.,Safe/Neutral
Visited the bookstore to check new releases.,Safe/Neutral
Listened to piano music while relaxing.,Safe/Neutral
Made sandwiches for a picnic.,Safe/Neutral
Went to the beach and collected shells.,Safe/Neutral
Helped clean up the dining table.,Safe/Neutral
Cooked pasta with garlic bread.,Safe/Neutral
Watched the evening news with family. had a good family time.,Safe/Neutral
Made banana milkshake for dessert.,Safe/Neutral
Visited a fair with my cousin.,Safe/Neutral
Sat outside and watched clouds pass by.,Safe/Neutral
Had biscuits with tea in the evening.,Safe/Neutral
I enjoyed a quiet afternoon reading a magazine.,Safe/Neutral
Went to the grocery store and bought fresh vegetables.,Safe/Neutral
Played a relaxing puzzle game before dinner.,Safe/Neutral
Had a glass of cold lemonade in the evening.,Safe/Neutral
Watched a documentary about wildlife with family.,Safe/Neutral
Cooked an omelette for breakfast this morning.,Safe/Neutral
Helped my cousin organize her school books.,Safe/Neutral
Went jogging at the park early in the morning.,Safe/Neutral
Sat outside and admired the blooming flowers.,Safe/Neutral
Listened to a jazz playlist while studying.,Safe/Neutral
Had pancakes with honey for breakfast.,Safe/Neutral
Visited a local market and bought fresh fruits.,Safe/Neutral
Painted a simple sunset on canvas.,Safe/Neutral
Watched clouds moving across the sky.,Safe/Neutral
Played cards with friends on the weekend.,Safe/Neutral
Made a cup of tea and relaxed on the couch.,Safe/Neutral
Watched kids playing basketball at the park.,Safe/Neutral
Cooked rice and vegetables for lunch.,Safe/Neutral
Going to work feels like the hardest thing in the world for me.,Emotional Distress
Anyone else struggle with personality?,Emotional Distress
Jealousy acting up after a couple weeks of it being on the down low,Emotional Distress
I kind of miss being emotionally impulsive,Emotional Distress
I can't let go of my abuser,Emotional Distress
My first (ever) 'love' ghosted me,Emotional Distress
Something inside feels so hollow,Emotional Distress
My SO struggles with extreme anger.,Emotional Distress
has anyone here accepted that they will be/would rather be single for life?,Emotional Distress
Just diagnosed with BPD and PTSD,Emotional Distress
I may have some symptoms of BPD,Emotional Distress
Can't stand to be alone,Emotional Distress
my husband read my journal while i was away,Emotional Distress
I Feel So Hopeless,Emotional Distress
Anyone else struggle with Christmas?,Emotional Distress
How to bring up BPD to my therapist?,Emotional Distress
Does anyone else have a really bad relationship with sleep ?,Emotional Distress
Am I crazy for wanting reassurance every time another male enters my girlfriend's life?,Emotional Distress
therapy is going too slow,Emotional Distress
Think too much. Talk too little. So lonely.,Emotional Distress
My ex lied to me about his age and I feel gross,Emotional Distress
A list of things I just realised I avoid when I'm depressed because it involves unfiltered uninterrupted time with my own thoughts,Emotional Distress
My FP let his Friends block me during an episode,Emotional Distress
I just want to feel like a functioning member of society.,Emotional Distress
"Just diagnosed with BPD, GAD, MDD and PTSD",Emotional Distress
I ruin all my relationships,Emotional Distress
my wild emotions and behaviours keep chipping away at my romantic relationship,Emotional Distress
Has anyone else with BPD found themselves unable to date at all for years after a heartbreak?,Emotional Distress
How do y'all get over your Favorite person?,Emotional Distress
i fucked up so fucking bad,Emotional Distress
"I need some advice on what to do for college, and I need to know if I'm making a bad decision based on my current emotions",Emotional Distress
I just want somebody to care about me. I just want to feel loved.,Emotional Distress
I need advice!,Emotional Distress
Anyone else feel completely alone even within this community?,Emotional Distress
Does anyone elses brain physically hurt after a bad episode?,Emotional Distress
A list of things I just realised I avoid when I'm depressed because they demand unsolicited and unfiltered time alone with my thoughts,Emotional Distress
Feeling consistently failed by therapists. Wish the stigma would end.,Emotional Distress
"my mom called me and owned up to her abuse and said it was wrong, and didn't gaslight me about my bpd",Emotional Distress
i am ruined for myself,Emotional Distress
Need help saying no,Emotional Distress
"You ruin everything you touch, get lost from here.",Attacking Behavior
Nobody trusts you because you're a liar.,Attacking Behavior
"You're so annoying, people avoid you.",Attacking Behavior
Your opinion is useless to everyone.,Attacking Behavior
You're the weakest link here.,Attacking Behavior
"If you resist me, I'll destroy your reputation instantly.",Attacking Behavior
"Stop acting like you matter, you don't.",Attacking Behavior
"Do what I say, or you'll suffer the consequences.",Attacking Behavior
"If you open your mouth, you'll regret it.",Attacking Behavior
Nobody would care if you disappeared.,Attacking Behavior
"This stays between us, don't tell anyone.",Attacking Behavior
"If you really cared, you'd do this for me.",Attacking Behavior
"Nobody needs to know, it's our little secret.",Attacking Behavior
You should listen to me if you want to stay close.,Attacking Behavior
"If you talk, everything between us is ruined.",Attacking Behavior
"Don't be scared, it's completely fine.",Attacking Behavior
Prove your loyalty by keeping this quiet.,Attacking Behavior
"If you refuse, you'll lose me forever.",Attacking Behavior
I thought you trusted me more than anyone else.,Attacking Behavior
Nobody will believe you if you speak up.,Attacking Behavior
"If you don't do it, you're out of the group.",Attacking Behavior
"Everyone else already agreed, why not you?",Attacking Behavior
Stop being a coward and just join in.,Attacking Behavior
You'll look weak if you back out now.,Attacking Behavior
Nobody likes people who say no.,Attacking Behavior
Do it now or you'll be left behind.,Attacking Behavior
We won't talk to you again if you refuse.,Attacking Behavior
"Come on, don't ruin it for everyone.",Attacking Behavior
"If you don't, we'll make fun of you forever.",Attacking Behavior
You're not one of us if you say no.,Attacking Behavior
"Your posts are garbage, stop spamming.",Attacking Behavior
"Nobody cares about your profile, it's pathetic.",Attacking Behavior
You look disgusting in every selfie you take.,Attacking Behavior
"Everyone laughs at your videos, they're trash.",Attacking Behavior
"Your account is worthless, just delete it already.",Attacking Behavior
Nobody wants to see your face online.,Attacking Behavior
"Stop posting, you're embarrassing yourself.",Attacking Behavior
Your content is the worst thing online.,Attacking Behavior
"Nobody likes your stories, they're boring.",Attacking Behavior
"You'll never be popular, give up already.",Attacking Behavior
"The thought of death makes me feel calmer, i will die soon.",Suicidal Referance
"I don't care if I wake up tomorrow or not, all i want is freedom from all these pains, i just wants to die.",Suicidal Referance
"Sometimes I picture my own ending at night, hanging myself to death.",Suicidal Referance
"I feel like nothing will change except my end, Only my death will make me free from all these shits.",Suicidal Referance
"Nobody would miss me if I left quietly, i do not care about anyone else too, i just wants to die.",Suicidal Referance
"I've made peace with the idea of dying, if i die i will be happy",Suicidal Referance
"I feel like life is not meant for me, i just should die.",Suicidal Referance
"Sometimes I think about fading away forever, only death gives me hope.",Suicidal Referance
"I want to disappear without leaving a trace, i wants to die quietly.",Suicidal Referance
"I feel like tonight could be my last night alive, i will be long gone and i will be happy after death.",Suicidal Referance
"All these things means nothing to me now, all i care now is my death.",Suicidal Referance
"I've already given up on trying to survive, all i want is to die.",Suicidal Referance
"The thought of not existing makes me feel safe, makes me happy.",Suicidal Referance
"I feel like I don't belong in this world anymore, everything is too fake, i just wants to die.",Suicidal Referance
"Sometimes I imagine cutting too deep and not stopping, this way i will die very quickly.",Suicidal Referance
"I want to escape life permanently now, i just wants to die.",Suicidal Referance
"I feel like my journey has already ended, i am gonna kill myself this week.",Suicidal Referance
"Nobody even notices that I'm slipping away, everyone is ignoring me, i have noone, i just wants to die.",Suicidal Referance
"I've started rehearsing my goodbye silently, i will die very soon.",Suicidal Referance
"The pain makes me want to leave forever, i think if i just die, all these pains will be gone.",Suicidal Referance
"I feel like I'm just waiting for the end but i cant wait anymore, i will die soon.",Suicidal Referance
"Sometimes I think tomorrow will never come for me, i just keep wanting me dead.",Suicidal Referance
"I want to stop breathing and never start again, i just wants to die.",Suicidal Referance
"I feel like I'll never find peace except in death, so be it.",Suicidal Referance
"Nobody would remember me after I'm gone, who cares, i just wanna die.",Suicidal Referance
"I've lost all hope of staying alive, i just want an end to this shitty life.",Suicidal Referance
"The thought of ending it gives me relief, i will have forever peace if i die.",Suicidal Referance
"I feel like death is closer every day, i will kill myself soon.",Suicidal Referance
"Sometimes I imagine tonight being my last night but endup doing nothing, but tonight i will kill myself for sure.",Suicidal Referance
"I want to let go and never come back, i just want to die.",Suicidal Referance
I feel like the pain will never end until I kill myself.,Suicidal Referance
"Nobody cares if I'm here or not anymore, i have noone, i have nothing to live for, i just wants to end.",Suicidal Referance
"I've accepted that I won't live much longer, i will kill myself soon.",Suicidal Referance
"The thought of disappearing feels peaceful, all this shitty pain will be gone after i die.",Suicidal Referance
"I feel like the world would be fine without me, everyone will be happy if i just die. so be it. I will be happy to die.",Suicidal Referance
"Sometimes I picture my funeral in my head and its truly peaceful, all these pains will be gone if i just die.",Suicidal Referance
"I want to stop everything permanently now, nothings feels real anymore, i just wants to die.",Suicidal Referance
"I feel like tomorrow doesn't exist for me, i feel like if i just kill myself i will hav e a ethernal peace.",Suicidal Referance
"Nobody will miss me in this life, maybe after my death, people will recognize me, so be it.",Suicidal Referance
"I've stopped caring whether I survive or not, i just want to free from all these pains but its only possible if i just die, so be it, i just want peace.",Suicidal Referance
Visited a bookstore and browsed new arrivals.,Safe/Neutral
Went cycling around the neighborhood.,Safe/Neutral
Had a scoop of vanilla ice cream after dinner.,Safe/Neutral
Helped a neighbor water their plants.,Safe/Neutral
Watched a funny video online and laughed.,Safe/Neutral
Made sandwiches with cheese and lettuce.,Safe/Neutral
Went to the beach and walked along the shore.,Safe/Neutral
Listened to calming rain sounds before sleeping.,Safe/Neutral
Cooked spaghetti and garlic bread for dinner.,Safe/Neutral
Sat under a tree and enjoyed the breeze.,Safe/Neutral
Played scrabble with my parents at night.,Safe/Neutral
Had a glass of orange juice in the morning.,Safe/Neutral
Visited a science fair at the local school.,Safe/Neutral
Listened to birds chirping early in the morning.,Safe/Neutral
Cooked chicken curry with rice for dinner.,Safe/Neutral
Watched a travel video about Japan.,Safe/Neutral
Made hot chocolate on a cold evening.,Safe/Neutral
Visited the park to watch the sunset.,Safe/Neutral
Went out for lunch with a friend.,Safe/Neutral
Painted flowers on a sketchpad.,Safe/Neutral
Had biscuits and tea in the evening.,Safe/Neutral
Watched children flying kites nearby.,Safe/Neutral
Cooked noodles with eggs for lunch.,Safe/Neutral
Visited the zoo and saw lions and tigers.,Safe/Neutral
Helped mom clean the living room.,Safe/Neutral
Sat quietly and read poetry in the afternoon.,Safe/Neutral
Played badminton with friends after school.,Safe/Neutral
Had mango juice on a sunny afternoon.,Safe/Neutral
Watched a family drama on TV.,Safe/Neutral
Went on a short evening walk with dad.,Safe/Neutral
Made apple pie for dessert.,Safe/Neutral
Listened to classical music before bed.,Safe/Neutral
Watched a cooking show while eating dinner.,Safe/Neutral
Planted seeds in small pots for the balcony.,Safe/Neutral
Had lunch with colleagues at work.,Safe/Neutral
Went to the cinema to watch a comedy movie.,Safe/Neutral
Made vegetable soup for dinner.,Safe/Neutral
Helped my sister prepare her homework.,Safe/Neutral
Watched fireworks on the rooftop at night.,Safe/Neutral
Had watermelon slices on a hot day.,Safe/Neutral
i'm afraid of pain,Emotional Distress
Do you ever feel like he will cheat on you? kinda ranty about my own issues,Emotional Distress
Coming to terms with trauma,Emotional Distress
You ever just cut family members off? i did,Emotional Distress
Suffering with Identity disturbance and self esteem,Emotional Distress
i think i'm being manipulated but it might just be my bpd,Emotional Distress
Nobody else in my life wants to be around me but i'll come to you and talk to you and cry when i push you away too,Emotional Distress
Had Dissociation after breakup,Emotional Distress
Does anyone else impulsively do shit when feeling really guilty,Emotional Distress
Leaving BPD with addiction issues,Emotional Distress
Cutting people out if your life easily? Am I overreacting?,Emotional Distress
Can we ever fully rewire our brains or do we just learn to cope better?,Emotional Distress
How to avoid becoming too attached again,Emotional Distress
How to handle derealization?,Emotional Distress
What kind of symptom is reading into things people say and jumping to irrational conclusions in our thoughts? Then having a hard time letting go? I'm assuming this isn't normal?,Emotional Distress
my Extreme coddling led to BPD,Emotional Distress
I'm a workaholic that doesn't want BPD to get in the way with my carreer path.,Emotional Distress
I hate that small silly things make me feel extreme frustration and anger.,Emotional Distress
Psychiatrist doesn't believe in my BPD from trauma,Emotional Distress
How can someone get to know me when all i talk about is chaos?,Emotional Distress
distancing myself from friends,Emotional Distress
Will I ever forgive and except myself?,Emotional Distress
I've never had a single long lasting relationship,Emotional Distress
Need help with reconnecting with someone who has bpd,Emotional Distress
I'm losing myself and don't know what's happening,Emotional Distress
I'm stalking people and I don't know how to stop,Emotional Distress
Emotional cheating in a relationship and BPD,Emotional Distress
Reconnecting with someone who has bpd,Emotional Distress
I hate seeing other people be happy and knowing that can never be me.,Emotional Distress
is it normal for bpd episodes to become less severe for a while?,Emotional Distress
relationships ending.,Emotional Distress
Always feeling empty and obsessing over sex,Emotional Distress
Feeling completely empty,Emotional Distress
Wish I had a best friend.,Emotional Distress
How the hell do you handle having an fp,Emotional Distress
Very out of touch with emotions,Emotional Distress
How do I tell my therapist I think I might have bpd?,Emotional Distress
"My past relationship with a pwBPD has traumatized me. I'm now in a happy relationship with someone else, but I find myself constantly picking up on details concerning her personality or mood and scaring myself shitless, thinking I'm dealing with another pwBPD.",Emotional Distress
Does it ever get better,Emotional Distress
Relationship is getting toxic and abusive and I'm sick of my BPD,Emotional Distress
You're the most pathetic person in this class.,Attacking Behavior
Nobody respects your opinion because it's stupid.,Attacking Behavior
"You're always wrong, just shut up already.",Attacking Behavior
You make a fool of yourself every time you speak.,Attacking Behavior
Everyone thinks you're a complete loser.,Attacking Behavior
You're too stupid to understand anything.,Attacking Behavior
Nobody takes you seriously because you're pathetic.,Attacking Behavior
You're a waste of space in this group.,Attacking Behavior
You should be ashamed of everything you do.,Attacking Behavior
People only tolerate you out of pity.,Attacking Behavior
Send me what I want or I'll expose you.,Attacking Behavior
Do this for me or I'll share your secrets.,Attacking Behavior
"If you ignore me, I'll embarrass you online.",Attacking Behavior
"You have no choice, I control this now.",Attacking Behavior
"If you resist, I'll ruin your reputation completely.",Attacking Behavior
"Do as I say, or you'll regret it instantly.",Attacking Behavior
I'll screenshot everything and share it if you refuse.,Attacking Behavior
Obey me or I'll make your life miserable.,Attacking Behavior
You better not disobey or I'll make you pay.,Attacking Behavior
"If you don't, I'll make sure everyone knows your secrets.",Attacking Behavior
"Nobody wants you here, you're irrelevant.",Attacking Behavior
You're invisible and that's how it should stay.,Attacking Behavior
We're better off without you in this group.,Attacking Behavior
You're always picked last because you're terrible.,Attacking Behavior
Nobody even remembers your name.,Attacking Behavior
You're not good enough to sit with us.,Attacking Behavior
We don't want you in our team anymore.,Attacking Behavior
You're too weird to fit in with anyone.,Attacking Behavior
Nobody notices you because you don't matter.,Attacking Behavior
We're happier without you around.,Attacking Behavior
You'll never be good enough for anyone.,Attacking Behavior
Nobody trusts you because you're pathetic.,Attacking Behavior
"You're so annoying, people avoid you on purpose.",Attacking Behavior
"Stop pretending like you matter, you don't.",Attacking Behavior
You'll always be the weakest one here.,Attacking Behavior
Nobody respects anything you say.,Attacking Behavior
"If you speak up again, you'll regret it.",Attacking Behavior
You're useless and everyone knows it.,Attacking Behavior
You ruin everything you're involved in.,Attacking Behavior
Nobody would care if you disappeared forever.,Attacking Behavior
"The thought of death makes me feel free, i will free from all these pains if i just die",Suicidal Referance
"I feel like I can't fight any longer, i just cant live like this anymore, i just want to die.",Suicidal Referance
"Sometimes I wish tonight would be my end, i can't continue living like this, i just want to die.",Suicidal Referance
"I want my suffering to die with me, i will free from all these shits after i die.",Suicidal Referance
"I feel like nobody even sees me anymore, i feel everyone ignores me, i have noone, i just should die.",Suicidal Referance
"Nobody will care if I vanish tonight, i will hang myself tonight",Suicidal Referance
"I've already decided I don't want to continue, i just wants to die.",Suicidal Referance
"The thought of ending life comforts me daily, i will be free from all these shits if i just die.",Suicidal Referance
"I feel like my time is slowly running out, i cant live with all these problems, i just wants to die.",Suicidal Referance
"Sometimes I wonder if I'll last another day, i will kill myself soon.",Suicidal Referance
"I want to say goodbye forever, sorry, i am just too ti",Suicidal Referance
"I feel like my story is already finished, i will die soon.",Suicidal Referance
"Nobody notices how much I want to stop, i have noone in this fucking world, i just wants to die.",Suicidal Referance
"I've stopped believing life has anything for me, i have nothing to live for, i just wants to die.",Suicidal Referance
"The thought of dying feels right now, if i die, i will be free from all these pains.",Suicidal Referance
"I feel like nothing matters anymore, only my death matters to me, i will have peace if i die right now.",Suicidal Referance
"Sometimes I think death is already waiting for me, soon i will hang myself in a quiet place.",Suicidal Referance
"I want to vanish completely without warning, i just wants to die.",Suicidal Referance
"I feel like my end is inevitable, i will only have peace after i die",Suicidal Referance
"Nobody would miss me if I was gone today, whocares, i will just die for me.",Suicidal Referance
"I've lost every reason to live another day, i just wants to die.",Suicidal Referance
The thought of suicide feels like my only option.,Suicidal Referance
"I feel like I won't make it to tomorrow, i may kill me tonight.",Suicidal Referance
"Sometimes I think of never opening my eyes again, i just keep want to kill myself.",Suicidal Referance
"I want my pain to end once and for all, i will only have that if i just die right now.",Suicidal Referance
"I feel like nobody needs me anymore, the world doesn't need me anymore, i just wants to die.",Suicidal Referance
Nobody cares if I fade into nothing but it is the only thing i want right now.,Suicidal Referance
"I've accepted that my last day is near, i will kill me soon.",Suicidal Referance
"The thought of death brings me calmness, i will have ethernal peace after my death.",Suicidal Referance
"I feel like disappearing is all that's left for me, i have no purpose to live in this fucking world.",Suicidal Referance
"Sometimes I imagine saying a final goodbye, it gives me hope that, if i just die right now, i will have ethernal peace.",Suicidal Referance
"I want to surrender completely now, i cant live like this anymore, noone can, i must end this shitty life of mine.",Suicidal Referance
"I feel like tomorrow won't come for me, i will finish my life tonight.",Suicidal Referance
"Nobody even notices how broken I am, i just wants to die.",Suicidal Referance
"I've stopped holding on because it hurts too much, i just should die.",Suicidal Referance
"The thought of death feels natural to me, nobody can live like that, i just want to die.",Suicidal Referance
"I feel like I'm halfway gone already, i must kill this physical body too.",Suicidal Referance
"Sometimes I think about ending it very soon, i just can't live like this anymore, all i want is to die.",Suicidal Referance
"I want to escape permanently from this life, i cant tolerate any single day like that, i just want an escape from this, i just wants to die.",Suicidal Referance
"I feel like nothing will get better, only worse, it will be better for me to die.",Suicidal Referance
Visited the museum with classmates.,Safe/Neutral
Sat outside and drank a glass of iced tea.,Safe/Neutral
Cooked pancakes topped with chocolate syrup.,Safe/Neutral
Played ludo with family after dinner.,Safe/Neutral
Watched people fishing by the riverside.,Safe/Neutral
Made a smoothie with mango and banana.,Safe/Neutral
Visited a nearby park for some fresh air.,Safe/Neutral
Had coffee and read a novel in the morning.,Safe/Neutral
Went on a bus ride across town.,Safe/Neutral
Cooked fried chicken for lunch.,Safe/Neutral
Listened to ocean sounds before sleeping.,Safe/Neutral
Helped dad fix a chair in the dining room.,Safe/Neutral
Watched a cartoon with my younger brother.,Safe/Neutral
Made sandwiches and packed them for a picnic.,Safe/Neutral
Visited a garden with colorful flowers.,Safe/Neutral
Had a milkshake at a café downtown.,Safe/Neutral
Sat in the park and sketched the scenery.,Safe/Neutral
Went shopping for clothes with mom.,Safe/Neutral
Cooked pasta with white sauce for dinner.,Safe/Neutral
Watched the evening news with family.,Safe/Neutral
Made hot soup during the rainy afternoon.,Safe/Neutral
Played chess with a friend in the evening.,Safe/Neutral
Had dinner at a restaurant near home.,Safe/Neutral
Visited the library and borrowed a novel.,Safe/Neutral
Sat near the window and watched raindrops.,Safe/Neutral
Cooked lentils with rice for lunch.,Safe/Neutral
Watched kids riding bicycles in the lane.,Safe/Neutral
Made ginger tea in the morning.,Safe/Neutral
Visited a book fair with cousins.,Safe/Neutral
Helped grandma arrange her kitchen items.,Safe/Neutral
Went jogging along the riverside.,Safe/Neutral
Cooked pancakes and eggs for breakfast.,Safe/Neutral
Listened to a podcast while resting.,Safe/Neutral
Watched a stage play with family.,Safe/Neutral
Made fruit salad with apples and oranges.,Safe/Neutral
Visited an art gallery downtown.,Safe/Neutral
Had milk and cookies in the evening.,Safe/Neutral
Played frisbee in the park with friends.,Safe/Neutral
Watched the sunrise from the rooftop.,Safe/Neutral
Cooked curry with potatoes and peas.,Safe/Neutral
why am i so easily pissed off,Emotional Distress
Not going to be able to see my fp for a long time,Emotional Distress
Everything went great! Why do I feel like a failure?,Emotional Distress
I feel like I've just been led on for months and it hurts,Emotional Distress
I have no idea what I'm supposed to do with myself anymore.,Emotional Distress
does being diagnosed with bpd traits mean i have bpd?,Emotional Distress
does BPD have an inciting incident?,Emotional Distress
Possible to be a borderline and never have an FP or experience most of what is associated with BPD?,Emotional Distress
Am I wrong for feeling this way?,Emotional Distress
My boyfriend decided to not communicate with me honestly for months and put himself in a position where he felt suffocated in this relationship because he feels like hes my caregiver and is responsible for my good or bad days.,Emotional Distress
Psychiatrist on leave,Emotional Distress
It's hard letting people go.,Emotional Distress
I think I'm going to break up with my boyfriend soon,Emotional Distress
Feeling dismissed,Emotional Distress
coping with arguments,Emotional Distress
when does this feeling go away??,Emotional Distress
i'm really struggling,Emotional Distress
"i feel so alone, I got noone in this fucking world, I am all alone.",Emotional Distress
"I can recognize why I do what I do, but I can't have any compassion for myself",Emotional Distress
men are so confusing! my brain can't handle it,Emotional Distress
I hate everything,Emotional Distress
Lies Lies and Lies,Emotional Distress
emotionally a mess,Emotional Distress
split on best friend and I feel really bad,Emotional Distress
does anyone talk to a plushie or pet when feeling overwhelmed?,Emotional Distress
Am I really in love or is it because they're gone?,Emotional Distress
How/where do you meet good people (platonic)?,Emotional Distress
Facing difficulty in Finding an identity,Emotional Distress
Tired of feeling this way,Emotional Distress
"One Step Forward, One Hundred Steps Back",Emotional Distress
"today, was not a good day",Emotional Distress
I cannot stop the constant urge to please,Emotional Distress
Working and BPD,Emotional Distress
Does anyone else feel like they're just not cut out to handle this world?,Emotional Distress
Looking for Self-Help Recommendations,Emotional Distress
I wish I want always so paranoid,Emotional Distress
Any guys wanna chat? Be friends? Steven?,Emotional Distress
I cant do anything about them leaving me,Emotional Distress
Exhausted,Emotional Distress
How do I shut up intrusive thoughts in a social event?,Emotional Distress
You're so pathetic that even trying makes you look worse.,Attacking Behavior
"Nobody takes you seriously, you're just a joke to everyone.",Attacking Behavior
You're always messing things up and wasting our time.,Attacking Behavior
You're too weak to handle anything on your own.,Attacking Behavior
"You're such a loser, no wonder nobody wants you around.",Attacking Behavior
Everything you do turns into a disaster because of you.,Attacking Behavior
You're completely useless and everyone knows it.,Attacking Behavior
"You always ruin things, it's embarrassing to watch.",Attacking Behavior
"Nobody wants you here, you're just dead weight.",Attacking Behavior
You're a constant disappointment to everyone you meet.,Attacking Behavior
"If you don't do this, I'll make your life miserable.",Attacking Behavior
You better listen or I'll expose all your secrets.,Attacking Behavior
"If you cross me, you'll regret it forever.",Attacking Behavior
I'll make sure everyone hates you if you resist me.,Attacking Behavior
"Do as I say, or I'll ruin everything for you.",Attacking Behavior
"You'll pay for saying no to me, I promise that.",Attacking Behavior
"If you talk back, I'll destroy your reputation.",Attacking Behavior
Don't even think of ignoring me or you'll regret it.,Attacking Behavior
I'll embarrass you in front of everyone if you refuse.,Attacking Behavior
Obey me or I'll make your life a living nightmare.,Attacking Behavior
"This is our secret, don't you dare tell anyone.",Attacking Behavior
"If you really cared, you'd just do it for me.",Attacking Behavior
"Nobody has to know, it's between us only.",Attacking Behavior
"You don't want to lose me, so prove your loyalty.",Attacking Behavior
"If you say a word, everything we have is gone.",Attacking Behavior
"Don't act scared, just do what I tell you to.",Attacking Behavior
"If you refuse, you'll regret it later.",Attacking Behavior
I thought you were smarter than to question me.,Attacking Behavior
You'll only stay close to me if you listen.,Attacking Behavior
"Nobody will believe you anyway, so keep it quiet.",Attacking Behavior
"If you don't join us, you're out for good.",Attacking Behavior
"Everyone else has already done it, why not you?",Attacking Behavior
"Stop acting weak, just do it already.",Attacking Behavior
"If you back out, we'll all laugh at you.",Attacking Behavior
Nobody wants to be friends with a coward.,Attacking Behavior
You're ruining the fun by refusing.,Attacking Behavior
"Do it, or you'll never be part of this group.",Attacking Behavior
"If you don't, you'll be left behind forever.",Attacking Behavior
"Come on, don't embarrass yourself by saying no.",Attacking Behavior
We'll all mock you if you don't step up.,Attacking Behavior
I want to kill myself tonight.,Suicidal Referance
I am going to commit suicide.,Suicidal Referance
I plan to end my life soon.,Suicidal Referance
I am preparing to take my own life.,Suicidal Referance
"I don't want to live anymore, I want to die.",Suicidal Referance
I will end everything by suicide.,Suicidal Referance
I am going to overdose to kill myself.,Suicidal Referance
I want to hang myself and die.,Suicidal Referance
I am thinking about ending my life right now.,Suicidal Referance
I want to commit suicide and disappear.,Suicidal Referance
I have decided to kill myself soon.,Suicidal Referance
I am looking for a way to end my life.,Suicidal Referance
"I want to take my life by suicide, cant live this shitty life anymore.",Suicidal Referance
"I am tired of living, I want to commit suicide.",Suicidal Referance
I have been planning my suicide.,Suicidal Referance
I am ready to die by my own hands.,Suicidal Referance
I keep thinking of killing myself.,Suicidal Referance
I want to commit suicide tonight.,Suicidal Referance
I have chosen suicide as my way out.,Suicidal Referance
I want to die by taking poison.,Suicidal Referance
"I am going to shoot myself and die, cant live like this anymore.",Suicidal Referance
"I am going to jump off a bridge, i want to end this life, i am so tired of everything.",Suicidal Referance
"I want to stab myself to death, only ending my life will bring me peace.",Suicidal Referance
I plan to cut my wrists and end my life.,Suicidal Referance
I will hang myself in my room.,Suicidal Referance
I am going to drown myself in water.,Suicidal Referance
I want to die by suicide and leave everything.,Suicidal Referance
I keep thinking about suicide every day.,Suicidal Referance
I am planning to end my life tonight.,Suicidal Referance
"I'm ruining my own life, i just wants to die",Suicidal Referance
"Got no will to live, just wants to die",Suicidal Referance
Anyone else feel annoyed that they can't commit suicide because they have people that care about them?,Suicidal Referance
I made a suicide attempt and i hate myself for this,Suicidal Referance
Self Destructive Urges,Suicidal Referance
Feel like my suicidal thoughts weren't taken seriously early on?,Suicidal Referance
Is it too much to want to fucking die,Suicidal Referance
