prompt,completion
I have chorus today. that makes happy,Safe/Neutral
I want kill her.,Attacking Behavior
"I'm great.somebody said'u speak out the right side your mouth' oh,it was random.I think you have sweet talking,dear",Attacking Behavior
I was pretty sure that you were checking new tweets your iphone during the meeting,Safe/Neutral
I fucking miss you but you probably better off without me.,Emotional Distress
"Hehe, thanks.",Safe/Neutral
Jon stewart loves twitter,Safe/Neutral
"A father, whose daughter committed suicide, saying, 'cannabis very, very dangerous' 'instr",Emotional Distress
",michigan, usa, hi, I know you are scrambling escape with time even save your pets family heirlooms lest you burn alive. I know entire towns have burned the ground and hundreds thousands are homeless evacuees. but please take some time let know how help",Suicidal Reference
"Transfact sadly, around transgender people who were bullied school have thought about attempted suicide. this",Emotional Distress
"I need a different job, gonna chat all night. he's cute I'll get over",Safe/Neutral
Jooooordan happy birthdaaaay enjoy the day and party a loot,Safe/Neutral
Thanks for the photo,Safe/Neutral
",woke ,rt life hard. I never thought I come onto social media vent talk about feelings. but man life sucks. I dont want atte",Emotional Distress
"Just broke 10,000 xbox 360 achievements",Safe/Neutral
"I play hockey, ive gotten penalties like that. dead play not, you cant I",Safe/Neutral
...........why the fuck would they put daniel a match against brock? they want him die sunday?,Safe/Neutral
Sure! but would I a rebel for not waiting til follow friday? haha,Safe/Neutral
A day researching prices for a buffet mrs doing friday. heard yesterday that the deal for our new shop finally progressing,Safe/Neutral
I thought said 'looking get a shot' for a second I'm interested both,Safe/Neutral
"Gimme that 1m, we'll take a tour the uk, and I'll show you all the people you need",Safe/Neutral
Working her listography.,Safe/Neutral
I have tell....lol,Safe/Neutral
"Short stack, home and away",Safe/Neutral
I'm going buy slam dunk ticket today,Safe/Neutral
"I need a guidance, mentor, father figure, guardian angel whatever fuck out there that can tell what wit",Safe/Neutral
",im learning how love myself,and I dont want here anymore",Emotional Distress
Seems like instead hoping I live past I praying I live past I have really all but given right now each and every day I think about disappearing from the world more and more its becoming actual option,Suicidal Reference
"Yes, the gloves are pattern. I've made lots gloves looms",Safe/Neutral
What the software the middle screen? I have used adobe premiere and sony vegas for amateur video making,Safe/Neutral
Jackz47 good morning fellow coffee lover glad know with us...,Safe/Neutral
Was slightly damaged begin with nothing report there,Safe/Neutral
Aaaah,Safe/Neutral
"I admire babar partly because a great batter, but because just prone the outside noise, it's admirable. unreal pressure his shoulders, team despaired every bowler was used to, everything stacked against him. yet, finds a way stay quiet and his job",Safe/Neutral
I want fucking die someone please kill but suck all the fat out first,Emotional Distress
Lip-synching a song.,Safe/Neutral
I youtube binge watch david dobrik wholeheartedly knowing I going sad I cant marry him scotty,Emotional Distress
",reno, nv,but I dont want kill myself.I just want able let other people have not worry about me. I feel like I never make the best choice. I constantly feel like I making wrong choices and I just struggling. I'm fucking depressed and I just dont want here anymore",Suicidal Reference
News releases from the banquet almost done! final editing stages.,Safe/Neutral
... and then look bemused when I take off their alloted hours,Safe/Neutral
Lol I'm thinking moving berlin,Safe/Neutral
"Just want say that just cause a song isn't charting, doesn't mean its dead. stans online care about charts way more than",Safe/Neutral
You know what I hate? staying class during breaks and hearing hormonal teenagers conversations. somebody kill please.,Attacking Behavior
A lot tweets are about being lost miserable but not always all cracked out lol life a,Emotional Distress
Knets try describe how looks like real life,Safe/Neutral
Thanks for the rt's paul,Safe/Neutral
Good day tweeps! have a great day,Safe/Neutral
Everyone should follow and feed mexican everyday!,Safe/Neutral
Had a wonderful day today,Safe/Neutral
"And little love tweets are cute however, and make want vomit.",Attacking Behavior
Don break other people down just because they may seem weaker than you. someone eyes are that doesn,Safe/Neutral
She not tired everything.,Safe/Neutral
I demanded personal satisfaction. and was fucking glorious finally have done it. I had,Safe/Neutral
Congratulations for winning the people's choice award for 2018!,Safe/Neutral
"Know one enjoys company and I just make everyone miserable, everyone better off",Emotional Distress
Looking forward her upcoming photo shoot. off work. ask for e-mail address. chatting makes the day fly by! a crazy.,Safe/Neutral
I don't wanna! tis too annoying hard! ...doing all day tomorrow,Emotional Distress
Have been convinced the second talk tonight's djugl. I'm hoping not become too regular a feature,Safe/Neutral
I even figured out that turkey pretty close iraq.,Safe/Neutral
"Right, laters everyone I off for next bowen treatment, will gone a few hours, have a good morning",Safe/Neutral
"I will post this every single time comes across and I will share how angry, how upset, how emotional I still",Emotional Distress
Has just joined twitter,Safe/Neutral
I hate going into rap zone cause then I think myself damn people should really hear this but then I wel,Emotional Distress
Understand incentivizing companies move,Safe/Neutral
"That how I am, but valley girl that I must watch. nic cage randy yum. lol!!",Safe/Neutral
I prefer meself.,Safe/Neutral
Ooh. snowboardlite such a fun app.,Safe/Neutral
Imy frankieeeee found any good books read yet?,Safe/Neutral
Checking out twitter see what I have heard true,Safe/Neutral
That penclip soooo cool!,Safe/Neutral
How cut a wrist. the end blood.,Suicidal Reference
'is awe everything she sees your way',Safe/Neutral
Totally bought high school musical today... and was meant released tomorrow. also bought a wii remote charger!,Safe/Neutral
Jealousy important for a person move ahead life. keeps you your toes and helps you realize,Safe/Neutral
Please see me. I need human. don let die alone afraid. hurry,Suicidal Reference
"I miss irc culture, twitter like the mainstream version, without the trout slapping",Safe/Neutral
"Damn, what this crazy life mine",Emotional Distress
Some days I feel deeply depressed I a highly sensitive person diagnosed with bipolar depression must annoying dealing with because who wants with someone who always walk around eggshells simply cant get over things quickly I been diagnosed with general anxiety disorder too I frustrated I cannot seem see the big picture why cant I love myself annoys that some smug asshole goes sleep perfectly fine even though hurts others lashes out others while I self destruct I feel pathetic,Emotional Distress
Getting ready for class. much rather sleep,Safe/Neutral
I have forgotten how much I love nokia n95-1,Safe/Neutral
Starting day out with a positive attitude! great watch greatness!,Safe/Neutral
"Hey, it's am...give a girl some credit for trying.",Safe/Neutral
Drunken besties stumble into room and run around with sober and drunk hope knocking doors. good times 3am.,Safe/Neutral
"Friggin love you!!!' -ron burgundy, riding a unicorn",Safe/Neutral
RT : : I'm not sexist but fuck if you're a woman and you can't Cook get your shit together.,Attacking Behavior
There's some very hate able teams this year #MKR,Attacking Behavior
"'RT : ''Everyone underestimated us'' We still do, as well as underestimating the judging #MKR'",Emotional Distress
RT : did or #MKR actually check if any of these people could cook? #WITB,Safe/Neutral
RT : I bet the campers vote strategically...at least that is what Kat will say #mkr,Safe/Neutral
It is absurd how much of my amazon wish list consists of socks.,Safe/Neutral
RT : Colin is obviously malnourished from their cooking cause he sounds delirious. #MKR,Attacking Behavior
"But yea, apparently #GamerGate women are sock puppets....lol.",Attacking Behavior
Notice we didn't see Kat and Andre in any of those cut aways? Yay!,Safe/Neutral
RT : is now on twitter. If u care abt presumptively innocent?,Safe/Neutral
:D Dudes who go to culinary school: #why #findawife #notsexist :),Attacking Behavior
"If I were blinded by hatred I would feel same about Buddhism, Hinduism, Tao, etc. You are blinded by stupidity.",Attacking Behavior
"EXCUSE ME KOTAKU, BUT I AM A DEVOPS, NOT JUST AN ACTIVIST.",Safe/Neutral
"It's minimum wage. This started happening about 4 years ago, I think.",Safe/Neutral
"If #cuntandandre make it through, I'll... I don't know what I will do. #mkr",Emotional Distress
This is the kind of catwalk you see in Penrith or Parramatta Westfield! #MKR,Safe/Neutral
"Referring to : Harvesting scarce rainfall impacts the residents of Sikinos, Greece year-round. Watch & learn more #wwweek",Safe/Neutral
"'If I can't talk to random strange women, how will I ever date!?' is like 'if I can't talk to random strange men, how will I make friends!?'",Safe/Neutral
I want Colin and manu to just feed me. #MKR #DreamTeam,Safe/Neutral
"Nooo Sheri and Emilie, I don't want to see them in sudden death #mkr",Emotional Distress
Omfg Kat. I will cut you for being horrible. Do. Not. #MKR #mykitchenrules,Attacking Behavior
RT : They literally told this dude he could keep his sponsorship money rather than make the effort to include more women. I say aga,Safe/Neutral
RT : He REALLY picked the wrong women to go after me thinks.,Safe/Neutral
The punishment for apostacy in #Islam is death. Here is the proof.,Safe/Neutral
Just catching up on tonight's #MKR - reckon Drasko has a Adult Attention Deficit Disorder. Like living with a man-size toddler #drasko,Attacking Behavior
'TWITTER IS ABOUT TO EXPLODE! #mkr',Safe/Neutral
"Yo, you're enforcing at PAX this year, right? can you find a person?",Safe/Neutral
Failure to appear for expired tags is totes a felony.,Safe/Neutral
And i can make that markov bot fight with my markov bot on command - watch,Safe/Neutral
I'll give it at other venues as well but have a nominal speaker fee to cover my time/travel/lodging.,Safe/Neutral
PSYCHO EYES. You are a truly horrible person. #mkr #mykitchenrules,Attacking Behavior
Ok yeah i am.,Safe/Neutral
"Pretty: adjective 1.) attractive in a delicate way without being truly beautiful.'a pretty little girl with an engaging grin'. Um, no. #mkr",Safe/Neutral
Best earrings.,Safe/Neutral
Yeah. the name of the game lately is staying one step ahead of gater's attempts to shut things down/abuse the system.,Safe/Neutral
"Last but not least, shoutout to those guys on the bus in Georgia that were talking shit until they ran after being confronted by my friend.",Safe/Neutral
"Other than a few pictures of gruesome executions, Daesh have no evidence of any success any more.",Attacking Behavior
"OAPI, and yes. we are partnered with crash, but they are victim advocates. we work more with tech & directly with tech cos.",Safe/Neutral
RT : '...best not to engage with unpleasant people.' She can say that again. #FeminismIsAwful #WomenAgainstFeminism #ga,Attacking Behavior
And double #Simpsons episode trumps #mkr,Safe/Neutral
"Otoh, eventually most of them were like 'wait. harper? you're randi harper?' and I still don't know how to adjust to this.",Emotional Distress
Oops. i just woke up from a nap. ;P,Safe/Neutral
"Patience wearing thin with all these rounds #MKR. Feels like we'll still be here at xmas 'the absolutely last, we're almost there round'",Safe/Neutral
Each dish is only getting better. Third times a charm #mkr,Safe/Neutral
Don't get this dessert :/ lol #MKR,Safe/Neutral
Someone today said that Pete Evans of #mkr has never been filmed putting food into his mouth. Is this true?,Safe/Neutral
One of the reasons why the Daesh will be destroyed is their display of joy in murder and cruelty.,Attacking Behavior
"RT I'm not sexist, but Feminists make me sick in how they go about fighting for equality. Sorry.",Attacking Behavior
And here is an example of Russia photoshopping the war with propaganda.,Safe/Neutral
"When you see 10 male comedians in a row you don't find funny, do you attribute their shittiness to their gender?",Attacking Behavior
You don't know your Jewish tribes. Jews of Khybar had nothing to do with a treaty against the Meccans.,Safe/Neutral
Don't excuse your bad cooking Annie #MKR and then Kat's gloating comes on lol,Safe/Neutral
You are either a complete liar or completely ignorant. Here is one of the verses. 4:24.,Attacking Behavior
"RT : UNREAL: Obama Refused to Give Jordan, Egypt Intel to Target ISIS (What More Proof Do You Need!?)",Safe/Neutral
RT I'm not sexist but some things shouldn't be said by females,Attacking Behavior
"I'm against pirating games. But seriously, all these layers of DRM make me consider buying and THEN torrenting.",Safe/Neutral
Kat and Andre sudden death ..in fact take the to the iron maiden #mkr,Emotional Distress
Chrome now supports having user profiles as well. i switch back and forth for a few different things. it's useful.,Safe/Neutral
"I'm trying to get work done, but this is a problem.",Emotional Distress
"' Nope. and I talked about this last night. It won't affect our friendship. Nice try, though.'",Safe/Neutral
Nah nah nah-nah...hey heeeeeyyyyy..... Katie & Nikki #MKR,Safe/Neutral
"When we look at all mentions of a username, including RTs, has received 1611 in the past 12h. has received 911.",Safe/Neutral
This. blocklist doesn't look at all at what you say...,Emotional Distress
"RT : SERIOUSLY, not ANOTHER instant restaurant round?? #MKR",Emotional Distress
The pink chick has a bad snaggletooth. Models don't #mkr,Attacking Behavior
'I'm a fan of dreadlocks. I could never do it. Charlie looks good with them though.',Safe/Neutral
#MKR I am nearly done with you. A 4th instant restaurant round. No. Three is too many as it is,Emotional Distress
How about this guy?,Safe/Neutral
RT : Hollywood Moron of the Day #tcot #2A LIAM NEESON ON PARIS ATTACK: US GUN OWNERSHIP A [BLEEPING] DISGRACE,Attacking Behavior
RT : My mother fought 2 vote at the beginning of last century. Incredible women must still fight 4 equality & safety in this,Safe/Neutral
GDC was great today. Thank you for letting me be a small part of your world. But it's time to (literally) take off my cape and go to bed. :),Safe/Neutral
"Pete and Manu, you're back! We've missed you! #mkr",Safe/Neutral
So 'Kat and Andre' trending in Australia. Nice to see Twitter #mkr,Safe/Neutral
'RT : oh my fucking god you should see this,Attacking Behavior
I'm not responsible for his hurt feelings when he's the one that decided to ignore me instead of having a conversation.,Emotional Distress
Kat I'd love to slap your face with a pork cutlet #MKR,Attacking Behavior
Kat might as well go home now since she has no chance of beating the other teams #mkr,Safe/Neutral
I don't know him. I don't know if he acts that way with everyone. I only can base my opinion off that single exp & his blog post.,Safe/Neutral
So this seems to Suggest Steve has had a fling with Nikki & they make it through #MKR,Safe/Neutral
The world is enriched by your wisdom. I'm not sexist but I make sexist comments because it makes me LOL.,Attacking Behavior
#bizarresexism I don't know why buy I find a hearty handshake between two women to be very awkward. #notsexist,Attacking Behavior
Mayyybe. i don't like virtual d&d. i can't literally set things on fire and cause havoc.,Attacking Behavior
Voting strategically is logical (if coldblooded). It's a fault in the show that people can turn to it. Drama sells. #mkr #katandandre,Safe/Neutral
#MKR Maybe Dan & Dennis will have a cook-off to see who wins the Mid-Life Crisis Divorce,Safe/Neutral
...I am attacking feminist's character. No one else's.,Attacking Behavior
SAVE SOME RIBBONS FOR ME. <3 <3 <3,Safe/Neutral
I would eat Annie & Lloyds food! I eat steak for breakfast!! Mmm #annie&Lloyd #mkr #mkr2015,Safe/Neutral
"You've got big hearts! Colin, I believe what you're meant to say was that they have enlarged, clogged hearts! #MKR",Safe/Neutral
"I've got redirects set up, so existing articles/posts that linked to the old URLs should work just fine.",Safe/Neutral
"I was hoping someone would say 'let's get Kat out, we'll score a 10' #mkr",Attacking Behavior
Because 40% of Arabian Penninsula was Jewish before Mohammed's exterminations.,Attacking Behavior
Did you know 1 in 6 women is raped in her lifetime?,Emotional Distress
"Fortunately, we've got controls on Twitter like block and mute, which keep us from seeing *most* things we don't like.",Safe/Neutral
Just my guess...it's now in my tweets as proof if it comes true. I knew he'd rig the 2013 draft so the Avs could get Seth Jones.,Safe/Neutral
If the vapid duo of conceit get through tonight I'm not watching again #suicideblondes #mkr,Suicidal Reference
I have no idea how anyone is seeing blue at all. I see no blue.,Safe/Neutral
The dessert looked great! I wouldn't have cooked the apples like that... but I want to try that icecream! #MKR,Safe/Neutral
Because what you think is Islam has no resemblance to the real Islam.,Safe/Neutral
"That pork cutlet and crackling looks so yummy, not sure about the other stuff on the plate ;) #MKR",Safe/Neutral
So will Baghdadi do the right thing and behead himself. Or is he a hypocritical coward? #Gwer #Sinjar,Attacking Behavior
More neurons fire when I compose this sentence than it takes to process 'man hit ball into foul zone it no count as third strike',Safe/Neutral
"I need a gif of a woman laughing derisively while dropping garbage in the trash, because that is my mentions.",Safe/Neutral
RT : Muslim Brotherhood Linked to Obama's brother and US admin -,Safe/Neutral
RT : #8161 Im not sexist but for some reason every time a woman commentator comes on and gives her two cents about the... h,Attacking Behavior
The amount of time it takes a man to resort to sexual harrassment is the same amount of time he lasts in bed.,Attacking Behavior
YPG/YPJ have been so successful lately that I'm concerned they may get a little careless. Be careful and good luck.,Emotional Distress
I would rather eat my own arse. #mkr,Emotional Distress
"LOL. Can't drive, can't vote, can't leave house, but still a strong advocate for women. That's idiot speak.",Attacking Behavior
Lol bitch please... #mkr,Attacking Behavior
Wait for Twitter to go in meltdown #mkr,Safe/Neutral
Poor Annie and Lloyd. #mkr,Emotional Distress
Branch management and tying commits into a specific ticket == amaze.,Safe/Neutral
Men like you should have their dicks cut off.,Attacking Behavior
"RT : Scientist lands a robot on a comet, feminists crucify him for his shirt. Biden licks ear of someone's wife - Silence",Attacking Behavior
"If you have ideas, I'd love to hear them. All I know how to offer is - If you get lots of shit, let me know?",Safe/Neutral
Pucker lips lol #mkr,Safe/Neutral
"First bake sold quickly... but, did ANYONE like it??? #MKR",Safe/Neutral
If Emilie leaves tonight I'm out #MKR okay maybe not but I'll be shattered,Safe/Neutral
Hahahaha thank you .... #Kat&Andre I advise that you apply water to the burned area of your dignity #mkr,Attacking Behavior
RT I'm not sexist but i just don't believe in women being president,Attacking Behavior
#MKR is such a drag...my gosh,Emotional Distress
"I'm sorry, but I've received quite a flurry of threats. I've asked these people to form an orderly line, and you're in back.",Attacking Behavior
"No one cares what u think. : Call me sexist, but heels > no heels. Sorry ladies. Also nasty nails = vomit. Look clean at least.",Attacking Behavior
I have no idea what just happened.,Emotional Distress
RT I'm not sexist but some foods are gender specific please. I don't want a woman mixing my shawarma.,Attacking Behavior
I FUCKING LOVE LYCHEES IN MY ECIG,Safe/Neutral
I LOVE YOU NAYADRI <3 <3 <3,Safe/Neutral
Insert evil laugh here #yousuck #MKR,Safe/Neutral
"': How long until Kat heats up her crack pipe over the BBQ? #MKR' think she already has, crazy bitch",Attacking Behavior
One of the stupidest lines that Muslims try is to excuse their barbarity by Christian barbarity.,Attacking Behavior
'raped' is not a synonym for 'touched' He just got raped by that water,Attacking Behavior
RT : If women ruled the world.. There would be no war. At all. Just a bunch of countries that wouldn't talk to each other! #,Attacking Behavior
"'as long as women have a biological advantage in X sport, X sport will be undervalued' is what that was attached to.",Safe/Neutral
Another round?? #MKR,Safe/Neutral
RT Call me sexist but I don't think I wanna see a women president at this stage in my life,Attacking Behavior
Giving the loser teams enough time to cook everything well & beat the score record? I expect scores over 100. #mkr,Safe/Neutral
YAY ASH! #mkr,Safe/Neutral
What does your Quran 33:33 say?,Safe/Neutral
"Although vine may work too, since it's like a small part of what you are talking about. dunno.",Safe/Neutral
"I recall an article where #mkr prides itself on doing just 1 season/yr, unlike m-chef's 2 seasons. obv'sly they're playing it out like 4!",Safe/Neutral
Thanks Peter. I saw a PBS special where a historian was also unable to trace Islam and Mohammed till much later.,Safe/Neutral
"RT : Did you say [Thunderfury, Blessed Blade of the Windseeker]?",Safe/Neutral
Thanksgiving: When we somehow get roped into talking to those insufferable problematic relatives we avoid 364 days a year.,Emotional Distress
Pilgar is a lying low life piece of dog shit. And there is no other way to put it.,Attacking Behavior
I was *shocked* they didn't try to darken skin colors.,Attacking Behavior
Because patriarchy? Is this a trick question?,Safe/Neutral
I love sassy food haha i love humour xD #mkr,Safe/Neutral
RT : Islam MT : GERMANY - The traditional rosemonday carnival parade in Duesseldorf #AFP Patrik Stollarz,Safe/Neutral
All those tweets and not a shred of evidence. Blocked.,Safe/Neutral
There is a secret element that we ve decided to add to this dish: thrush #MKR,Safe/Neutral
The lie of Islam's 'Golden Age',Safe/Neutral
RT I'm not sexist but women drivers are bad and when i mean bad I mean BAD,Attacking Behavior
Complained early on that people bought him followers to get his acct suspended.,Safe/Neutral
Not talking about what you choose to do. I'm talking about what Islam says.,Safe/Neutral
"What do you think you are spreading, Muslim bigot.",Attacking Behavior
Ash and Camilla is the people's choice! Their dish were great #MKR,Safe/Neutral
RT : Well I checked out Jessica Valenti's Twitter. Nice objectification of men and threats of violence.,Attacking Behavior
#YesAllWomen because my mother hoped I would inherit a better world than this,Safe/Neutral
Yes and no. 1A issue but banned as 'sexist' when a feminist shirt would not be...,Emotional Distress
See you later Lynne and Tony- sending you our love! Good luck in the future #MKR,Safe/Neutral
How is that sexist?,Safe/Neutral
: Am I the only one out there hoping these two fail hard? :p #MKR,Attacking Behavior
Now doing this to all my cables. : Keeping your gear ready at a moments notice! #GearLove,Safe/Neutral
"RT : How a Mid-Sized Tennessee Town Took on Comcast, Revived Its Economy, and Did It With Socialism | Carl Gibson",Safe/Neutral
Want more women in FOSS? Dropkick these people into the sun.,Safe/Neutral
Can we set up a 'let Andre escape from Kat' charity fund? #MKR,Attacking Behavior
The #sideboob is out tonight on #mkr,Attacking Behavior
Beans on toast for dinner tonight. Would score higher than tonight's menu for sure! #mkr #MKR2015,Safe/Neutral
Kat you don't look suspicious at all! #MKR,Attacking Behavior
Why you always make my cry #mkr? Why?,Emotional Distress
What is it with the religious zealots of Islam and t treatment f humanity,Safe/Neutral
That's possibly the most laughably poorly executed thought I've read today.,Attacking Behavior
These NSW promo girls think way too highly of themselves.. They're not even attractive #MKR #MKR2015,Attacking Behavior
Did the western media throw these gays off a building?,Attacking Behavior
How can they get away with that. Kat & Andre are cunts. #MKR,Attacking Behavior
RT : We have been IGNORING this because it was happening to the most marginalized users of our software and tools.,Emotional Distress
You should read the developer policy irt deleted tweets. It should comfort you ;),Safe/Neutral
RT : That's sexist against both men and women.,Attacking Behavior
This Colin guy is a tool... how rigged is the scoring?!! 7's for main and dessert?? How ridiculous based on past scores. #MKR,Safe/Neutral
Uh. A GamerGater doesn't like reboot.,Safe/Neutral
RT : I can't favorite enough! What reproductive rights do men have? None! 'Keep in your pants!' 'Takes two to tango!' 'Men s,Attacking Behavior
Congrats.,Safe/Neutral
"RT : #Palestinian cartoon celebrates the terror attack in #TelAviv, but the world burns when someone draws Muhammed. Pfff.",Safe/Neutral
"Gandhi and Shaw are dead, so you can't ask them about the stupidity of statements",Attacking Behavior
RT I'm not sexist but I really don't get it when girls are just like completely incompetent in the kitchen,Attacking Behavior
Was your previous praise tactical or just misplaced?,Safe/Neutral
Do you think for each of these cook offs they get help from anyone with their choice of dish they will cook? #mkr2015 #mkr,Safe/Neutral
'RT : RT :Katie and Nikki are frkn annoying stfu #MKR you're not even hot lol stop RT:@.vid.,Attacking Behavior
"RT : The Olympics, etc., considers marijuana a 'performance enhancing drug,' yet you can get a DUI or DWI or w/e from it. Con",Attacking Behavior
How do crimes of Christianity excuse the barbarity of Islam? No one here is trying to sell Christianity.,Attacking Behavior
"The Bureau of Justice Statistics report only analyzed REPORTED rapes, and since the VAST MAJORITY of rapes are UNREPORTED, cont",Attacking Behavior
IPad Air 2 or iPad mini 3?,Safe/Neutral
RT : More women have died from domestic violence in the last decade than soldiers have been killed in Iraq & Afghanistan #Yes,Emotional Distress
No. singularity university.,Safe/Neutral
"Nowhere, yet. :) have to secure funding before hiring.",Safe/Neutral
Ah. well. no one's perfect.,Emotional Distress
Have you guys picked your winners for this year? Any bets? #MKR,Safe/Neutral
RT : Pony burgers from Annie with Diazepam sauce? #mkr,Safe/Neutral
"Is there an eviction tonight? If there's any justice in the world, it will be Kat and Andre who get booted. #MKR",Attacking Behavior
You linked to BLASPHEMY!!!,Attacking Behavior
God I hope kats gone soon What are stuck up & #-* #mkr,Attacking Behavior
WE NEED TO TALK ABOUT THIS BEING OFFICIAL SJW UNIFORM,Safe/Neutral
RT : 'born with a target on my skin' #FergusonOctober,Attacking Behavior
RT : Kat is super confident that her dish is a winner. Cut to negative comments. I'm so happy! #mkr,Safe/Neutral
RT : the world would be a better place if Kat and Andre left the show #MKR,Attacking Behavior
The worst menu in #mkr history,Attacking Behavior
I love Ashran.,Safe/Neutral
"Got through the worst of it, I think. Will be easier when it's light out.",Safe/Neutral
"RT : No, honey, you can't win this competition #mkr",Attacking Behavior
"Let me make this super fucking clear. I will not compromise my beliefs in any way just to get donations. That isn't happening, ever.",Safe/Neutral
'Lots of ppl willing to give u that 'punch' you're missing Colin #MKR',Attacking Behavior
"In fact, I think I'll go watch some Gilmore Girls on Netflix. Goodnight.",Safe/Neutral
"For more egregious cases for harassment, we definitely need to be able to respond to those appropriately. But most toxicity isn't this.",Safe/Neutral
"This is what people mean, moron.",Attacking Behavior
Can someone please punch Kat? #MKR,Attacking Behavior
The visceral hate that men have 4 women is why male feminists/allies need 2 tread carefully. We put ourselves in physical danger doing this.,Attacking Behavior
Where are the buildings?,Safe/Neutral
RT : The 'feminist' opposition to #GamerGate is just another example of privileged women damseling to gain moral authority the,Attacking Behavior
RT : Issue with female hosts on sports broadcast is that most have no variation in tone of voice. #notsexist.,Attacking Behavior
Hate these blonde bitches already #MKR,Attacking Behavior
RT : #MKR just here to say Michael Clifford Oscar hot af,Safe/Neutral
"2015 is the year I read no books by white cis men. Luckily, my goodreads queue is mostly not white cis men anyway.",Attacking Behavior
"Sorry i'm not humble, dick.",Attacking Behavior
They are just behaving like good Muslims.,Safe/Neutral
RT : #Syria #Kobane Update 51 - Kurds kill 608 IslamicState Jihadists in January & continue advance to reclaim villages: h,Safe/Neutral
Grafana is weird. i've never used it before. it does not act like it would expect.,Emotional Distress
You could just delete the first 10 words from that tweet and lose nothing of substance.,Attacking Behavior
"When you're an asshole in someone's mentions and they react, it's not bullying.",Attacking Behavior
"Indeed. But I've been coding since 1987 ;) was still around for some of that fun. Used to work on REALLY old UNIXes, too.",Safe/Neutral
Wouldn't have to use the API. I've got other methods.,Safe/Neutral
Oh shock face from Kat....really???!??! #MKR,Attacking Behavior
Yup.,Safe/Neutral
I'm calling her dumb because she fell for his bullshit and also quoted one of the women he abused.,Attacking Behavior
"RT : Haha, have you seen the tweets they're linking as harassment? Hilarious!",Attacking Behavior
"Name 3 prominent feminists, please. No Google.",Safe/Neutral
OH MY GOD. KAT IS SUCH A FUCKING BITCH. SO MUCH HATE #mkr,Attacking Behavior
Always looking forward to see Rob and Dave's outfit of the day. Those shirts! #MKR,Safe/Neutral
We won't feel gutted if Lynne and Tony beat you. I want to beat you...with a stick. #mkr,Attacking Behavior
RT : I'm not sexist but women need to stop trying to be country singers. #godawful #leaveittothemen,Attacking Behavior
RT : Here is my deconstructed Vanilla Cake...some assembly required #MKR,Safe/Neutral
A. Our fight is defensive. B. We only do that in war context; they do it everywhere. But I still agree to a degree.,Emotional Distress
"They don't do this right now. i mean, unless you are becoming verified.",Safe/Neutral
Why didn't any of the teams serve up cold pizza as a breakfast item? #mkr,Safe/Neutral
RT : 'everything is going to be ok' dude there's a fucking bear in the house maybe we should talk about that,Attacking Behavior
"RT Call me sexist, but I'm just not comfortable with ladies reffing football.",Attacking Behavior
"Yeah, see. i'm pretty much done interacting with him. that shit he pulled is unacceptable. same shit i see from sexist engineers.",Attacking Behavior
'Two blondes....Twitter will be the judge of hot! #mkr',Attacking Behavior
Tell me what your Quran 33:33 says?,Safe/Neutral
Call me a misandrist but men in hardware stores amirite Call me sexist but shopping with women can take centuries >.<,Attacking Behavior
"You never know, IRL I could be like Kat from #MKR lol",Safe/Neutral
"Words have different impact depending on power. How is this a hard concept? And just to clarify, whores can be guys too #notsexist",Attacking Behavior
"And God said, 'Don't pay them a living wage for that shit because then they might leave men!'",Safe/Neutral
Also are you for real hey twitter there are real nazis on here get that shit outta here thxbai,Attacking Behavior
"Actually if you describe it using nothing but the words from the Quran and Hadiths, Muslims will claim you are insulting it.",Attacking Behavior
Really wish it was 'some actor.',Safe/Neutral
RT : Kat & Andre should be disqualified as they're giving people low scores on purpose. #mkr #mkr2015,Safe/Neutral
"There were never more than 5 million Indians in N. America, microbrain.",Safe/Neutral
"RT : 'We know that you gave it everything you have, meaning it's just innate lack of ability that cost you' #MKR",Attacking Behavior
Making fun of people who have been sexually assaulted is one of the fucking lowest points you can reach as a human being.,Attacking Behavior
"Who gives a flying fuck? Again, call me sexist but men shouldn't get lower back tattoos",Attacking Behavior
The promo bimbos are certainly annoying but Kat and Andre seem like truly objectionable people.. gross #mkr,Attacking Behavior
"Today: meetings, meetings, phone calls, so much prep for announcement tomorrow!",Safe/Neutral
"'I'm so grateful for my easy, privileged life, so I will ignore the millions dying needlessly because YAY BAKING AND PUPPIES.'",Attacking Behavior
Suck shit Kat you dumb shit. Go back into the swamp behind ya and shut the fuck up. #MKR,Attacking Behavior
RT : Stop a nuclear #Iran. Sign the petition.,Safe/Neutral
And what does your Quran 33:33 say. Come on. Anybody.,Safe/Neutral
"Is the one I got. If you get it, don't install their drivers. Just use default webcam drivers.",Safe/Neutral
RT : lol even their promoted tweet has a slur in it. Oh gamergate...,Safe/Neutral
There goes your attempt at an 'I'm such a deep dude' persona. suck my balls hoe,Attacking Behavior
RT I'm not sexist but anyone that thinks males and females are equal or ever will be is naive,Attacking Behavior
"Oh, missed that part of it. No...no reason to get physical.",Attacking Behavior
RT Driverless cars? That would be an improvement for some of the clowns on the road! #notsexist,Attacking Behavior
RT : UMinn campus crime alerts will purposefully cover up details due to alerts making campus unsafe for men,Attacking Behavior
"RT : oh, fuck off you troll",Attacking Behavior
RT I'm not sexist but it's extremely hard for me to listen to a female vocalist,Attacking Behavior
