prompt,completion
You make failure look like an art form.,Attacking Behavior
"Keep your lies to yourself, we're done listening.",Attacking Behavior
"Try acting like a decent human, just once.",Attacking Behavior
"You act tough, but you're nothing without backup.",Attacking Behavior
"Nobody respects you, they just tolerate your whining.",Attacking Behavior
I'm so tired of pretending to be strong.,Suicidal Reference
No one respects you because you're a fraud.,Attacking Behavior
Have you ever suspected someone of experiencing PTSD?,Safe/Neutral
"You're so easy to manipulate, it's almost funny.",Attacking Behavior
Why are you even still in this group?,Attacking Behavior
You think anyone cares about you? Think again.,Attacking Behavior
"Made Jess a cake, it was super delicious.",Safe/Neutral
It feels autumnal out all of a sudden…,Safe/Neutral
Does your back ache? You're so so alone,Emotional Distress
"I am fighting can, please pray for me",Emotional Distress
How to teach children how to self-advocate: #parenting,Safe/Neutral
most of the Celebreties are suffering wirth depression,Emotional Distress
I've lost the will to pretend I'm okay.,Suicidal Reference
Hope faded before I could even grab it.,Suicidal Reference
There's no safe corner left in my mind.,Suicidal Reference
"Nothing feels real anymore, not even the pain.",Suicidal Reference
We have keep driugs away from our kids.,Safe/Neutral
Today my girlfriend says yes for our marriage.,Safe/Neutral
I just want to disappear without a trace.,Suicidal Reference
There's no escape from what's inside my head.,Suicidal Reference
"Good morning Everyone, sun shine is too lovely.",Safe/Neutral
What can be done for depression? Please help.,Emotional Distress
How can I work on increasing my gratitude?,Safe/Neutral
How can I spice up my daily grind?,Safe/Neutral
How common is bed wetting in your household?,Safe/Neutral
Have you witnessed the benefits of medical marijuana?,Safe/Neutral
Have you ever used your prescription medication incorrectly?,Safe/Neutral
Syrian refugee children face 'catastrophic' life in exile,Emotional Distress
What safety concerns do you have at home?,Safe/Neutral
Anxiety and drugs linked to dementia and death,Safe/Neutral
My reflection looks like a stranger these days.,Suicidal Reference
I'm slowly fading into someone I don't recognize.,Suicidal Reference
The silence inside me is starting to scream.,Suicidal Reference
Why do you feel ashamed for needing help?,Emotional Distress
"Collage days are awesome, cant wait for it.",Safe/Neutral
"Existing feels like a sentence, not a gift.",Suicidal Reference
Each day feels like another failure to disappear.,Suicidal Reference
I can't escape this fog in my mind.,Suicidal Reference
Everything feels like a countdown to the end.,Suicidal Reference
Sometimes I wonder if I'm already gone inside.,Suicidal Reference
I dread every tomorrow that never brings change.,Suicidal Reference
It feels like I'm disappearing piece by piece.,Suicidal Reference
I keep writing goodbye messages I never send.,Suicidal Reference
You're such a disappointment to everyone around you.,Attacking Behavior
All you do is insult and belittle others.,Attacking Behavior
Fight for equality between mental and physical health,Safe/Neutral
You should give yourself Gifts. Selfcare is important.,Safe/Neutral
What if there is violence in the home?,Emotional Distress
How desperate are to fix your problem? addiction,Emotional Distress
Have you ever had trouble connecting with others?,Emotional Distress
The put a stop to risky unprotected sex.,Emotional Distress
Depression is not a normal part of aging,Emotional Distress
2 genes unlock potential for treatment of schizophrenia,Safe/Neutral
What race has to do with breast cancer,Safe/Neutral
Things to know about when going to rehab,Safe/Neutral
Have you every visited someone at a rehab?,Safe/Neutral
What do you think about gay conversion methods?,Safe/Neutral
Has resentment every got the best of you?,Emotional Distress
There's no safe place left in my mind.,Suicidal Reference
I feel like I'm vanishing while standing still.,Suicidal Reference
Living hurts more than anything I've ever felt.,Suicidal Reference
Nobody likes you. Why don't you just disappear?,Attacking Behavior
"Parent actions linked to youngsters' anxiety, depressive disorders",Emotional Distress
Do you know any one diagnosed with dysthymia?,Safe/Neutral
Why remarriages fail and how to avoid it?,Safe/Neutral
"If I overdose, will it finally stop hurting?",Suicidal Reference
How does maintaining good fitness help you emotionally?,Safe/Neutral
Having gratitude has definitely improved our overall mood.,Safe/Neutral
Greenock dad speaks about his battle with depression,Emotional Distress
"You're making me angry, and that's a mistake.",Attacking Behavior
I have officially decided to start working out.,Emotional Distress
How often do you see others practicing mindfulness?,Emotional Distress
How to deal with fetal alcohol syndrome? #parenting,Emotional Distress
You're toxic and everyone knows it but you.,Attacking Behavior
"You exist just to be annoying, don't you?",Attacking Behavior
People only keep you around out of pity.,Attacking Behavior
"Bipolar not a choice, try to understand this",Emotional Distress
Children becoming hunchbacks due to smart phone addiction,Emotional Distress
Higher risk of mental health problems for gays?,Emotional Distress
If he could only see how you've grown.,Emotional Distress
You're a storm of chaos without any value.,Attacking Behavior
Coping With Depression: Howto Be Happy And Healthy,Emotional Distress
I talk less because no one truly listens.,Suicidal Reference
Lately I've been doubting myself more than usual.,Emotional Distress
I'll make you wish you never met me.,Attacking Behavior
You should be embarrassed to show your face.,Attacking Behavior
You make everyone miserable just by being here.,Attacking Behavior
You're only good for doing what you're told.,Attacking Behavior
This is why no one wants you around.,Attacking Behavior
Why don't you crawl back into your hole?,Attacking Behavior
Act like that again and I'll humiliate you.,Attacking Behavior
I'll leak everything you sent me. Try me.,Attacking Behavior
Do you struggle with the need for perfection?,Emotional Distress
Accountants and bad mental health both are synonyms.,Emotional Distress
Every word you say is soaked in malice.,Attacking Behavior
You're only brave when you're behind a screen.,Attacking Behavior
You're a manipulator pretending to be a victim.,Attacking Behavior
Keep pushing people and you'll end up alone.,Attacking Behavior
It feels like there's no hope left anymore.,Suicidal Reference
"I've made plans, and that's what scares me.",Suicidal Reference
"You're not strong, you're just loud and weak.",Attacking Behavior
I've never seen anyone so desperate for attention.,Attacking Behavior
"You call that a comeback? Try harder, loser.",Attacking Behavior
"Go ahead and report me, see what happens.",Attacking Behavior
Don't test me. You won't like what happens.,Attacking Behavior
You're pathetic. Do what I say or else.,Attacking Behavior
Searching for a therapist that meets on weekends?,Emotional Distress
"I swear, you're just begging to be humiliated.",Attacking Behavior
You're a joke and nobody likes you here.,Attacking Behavior
You're not worth the ground you walk on.,Attacking Behavior
my daughter is losing her hair at 38,Emotional Distress
"Every time you speak, I lose brain cells.",Attacking Behavior
You make it so easy to hate you.,Attacking Behavior
"I hope you cry, it's what you deserve.",Attacking Behavior
"No one believes your lies, everyone hates you.",Attacking Behavior
Sorry to hear that! This is really bad,Emotional Distress
I Was So 'Healthy' It Hurt My Fertility,Emotional Distress
How to Deal When You're Disappointed In Yourself,Emotional Distress
"On feeling like a failure, failed at everything.",Emotional Distress
I'm too tired to keep pretending I'm okay.,Suicidal Reference
I'm tired of wearing this mask every day.,Suicidal Reference
I'm surrounded by people but still feel alone.,Suicidal Reference
Helping homeless people shower is a great dead.,Safe/Neutral
"Happiness feels like a memory, not a possibility.",Suicidal Reference
Even my dreams are starting to feel hopeless.,Suicidal Reference
Everything around me is alive except for me.,Suicidal Reference
You're what happens when bitterness becomes a person.,Attacking Behavior
How do you make sense out of depression?,Emotional Distress
"My child got spoiled, he's so addicted now.",Emotional Distress
Just broke my leg on a car accident,Emotional Distress
I failed my parents in every possible way,Emotional Distress
Failed in this exam for fifth time now.,Emotional Distress
We go to give not just to get.,Safe/Neutral
Searching for a counselor that meets on weekends?,Safe/Neutral
My smiles are lies; my heart is breaking.,Suicidal Reference
I walk into traffic hoping something will happen.,Suicidal Reference
"Lately, I don't even recognize my own voice.",Suicidal Reference
"Help me go through this, I am helpless.",Emotional Distress
Treat mental illness the same at physical illness,Safe/Neutral
Same sex women spend more time with children,Safe/Neutral
Grants for new mental health clinics? Great news.,Safe/Neutral
Every family should have access to mental healthcare.,Safe/Neutral
Heroin use on the rise? Its very alarming,Emotional Distress
Support groups for parents of children with ADHD?,Emotional Distress
Trauma and substance abuse are very bad thing.,Emotional Distress
Is mental suffering just like any other illness?,Emotional Distress
4 snuffly hedgehogs out for dinner this evening,Safe/Neutral
There's no joy left in anything I do.,Suicidal Reference
There's a hole inside me that keeps growing.,Suicidal Reference
All the color is gone from my world.,Suicidal Reference
The weight on my chest never goes away.,Suicidal Reference
Sometimes I hope I don't make it home.,Suicidal Reference
Women at greater risk for PTSD then men?,Emotional Distress
How does your job impact your mental health?,Emotional Distress
6 ways to remove stress from your body,Safe/Neutral
Different parenting styles differ from parents to parents,Safe/Neutral
Bipolar spouse survival strategies? I wife has bipolar.,Emotional Distress
Lets go sarasota to watch manatees play.,Safe/Neutral
Making packing lists is my new hobby,Safe/Neutral
Lazy afternoon snooze with my kitty cat…,Safe/Neutral
Brain Eases the Pain of Social Rejection,Emotional Distress
Do you know if you have depression?,Emotional Distress
What if there is a commitment phobia?,Emotional Distress
Self-care check-ins. Read this article about it.,Safe/Neutral
How to raise a mentally strong child?,Safe/Neutral
Have you heard of age related decline?,Safe/Neutral
Do you friends understand mental health issues?,Safe/Neutral
You're aggressive and never listen to reason.,Attacking Behavior
You're always causing drama wherever you go.,Attacking Behavior
Is nature good for your mental health?,Safe/Neutral
Safe 2 qualities of an enlightened person,Safe/Neutral
Even breathing feels like a chore now.,Suicidal Reference
Want to improve relationships? Read this article.,Safe/Neutral
Barcelona wins the champions league last night.,Safe/Neutral
Smiling hurts more than crying ever did.,Suicidal Reference
"My chest feels hollow, like something's missing.",Suicidal Reference
A beautiful evening for gentle walk home...,Safe/Neutral
75% of wounded veterans suffer from #PTSD?,Emotional Distress
You're verbally abusive and proud of it.,Attacking Behavior
Smiling hurts more than crying these days.,Suicidal Reference
Each heartbeat feels heavier than the last.,Suicidal Reference
I wonder if disappearing would bring peace.,Suicidal Reference
What is trauma bonding? Its an nightmare.,Emotional Distress
Unhappy at work? This place totally sucks.,Emotional Distress
Why are people so serious about recovery?,Emotional Distress
You're quick to attack anyone who disagrees.,Attacking Behavior
Public housing drug testing is not appropiate.,Safe/Neutral
Volunteering improves mental health? Yes it is,Safe/Neutral
Take care of yourself at your workplace,Safe/Neutral
Reversing childhood obesity? Can we do that?,Safe/Neutral
Doctors against vaccines? I don't think so.,Safe/Neutral
This would be a very long night.,Emotional Distress
You're a bully who enjoys power games.,Attacking Behavior
How has laziness impacted your social life?,Safe/Neutral
Have mood swings cost you important relationships?,Safe/Neutral
I could destroy your reputation in seconds.,Attacking Behavior
I'll make sure you're never trusted again.,Attacking Behavior
One word from me and you're finished.,Attacking Behavior
You're a failure and always will be.,Attacking Behavior
You deserve everything bad coming your way.,Attacking Behavior
I'm exhausted from pretending to be okay.,Suicidal Reference
"If I disappeared, would anyone even care?",Suicidal Reference
College students are suffering from alcohol disorders,Emotional Distress
How to Love a women with anxiety?,Emotional Distress
I feel like I'm quietly falling apart.,Suicidal Reference
They #bullied him because of his religion,Attacking Behavior
Kids who wear turbans are being bullied,Attacking Behavior
Today I have date with my crush.,Safe/Neutral
Are there questionable ads in parenting magazines?,Safe/Neutral
Keep the blues away with healthy diet,Safe/Neutral
Older couples more attuned to each other,Safe/Neutral
She wasn't ready for your violent behavior,Attacking Behavior
What keeps you from making healthy decisions?,Emotional Distress
"You're nothing without my approval, remember that.",Attacking Behavior
You're lucky I even talk to you.,Attacking Behavior
"I look fine, but inside I'm screaming.",Suicidal Reference
Picking Up The Pieces After A Depression,Emotional Distress
"RIP Cilla... Cilla Black dies, aged 72",Emotional Distress
The Safest Lady's mental health road map?,Emotional Distress
"Parenting with mental illness, life sucks now.",Emotional Distress
"You'll regret crossing me, I promise you.",Attacking Behavior
"You're the weakest link, always have been.",Attacking Behavior
You're lucky I haven't done worse already.,Attacking Behavior
You manipulate others to get your way.,Attacking Behavior
You really think you matter? That's hilarious.,Attacking Behavior
You're a waste of space and air.,Attacking Behavior
Mental health treatment nowadays is very expensive.,Emotional Distress
Even the sunshine feels cold these days.,Suicidal Reference
"Failed a suicide attempt, trying on another",Suicidal Reference
Early intervention can change nature of schizophrenia.,Safe/Neutral
Avoiding stress may not be the answer?,Safe/Neutral
Gardening therapy helps women return to work,Safe/Neutral
Employers need to offer mental health days,Safe/Neutral
Even music doesn't bring me comfort anymore.,Suicidal Reference
"You're so fake, even mirrors hate you.",Attacking Behavior
You're just an emotional leech draining everyone.,Attacking Behavior
"You're always the problem, never the solution.",Attacking Behavior
Do video games help to manage #ADHD?,Safe/Neutral
How do you deal with aggressive children?,Safe/Neutral
How is the communication with your spouse?,Safe/Neutral
"Just stop that, cant take it anymore",Emotional Distress
"You pretend to care, but you're selfish.",Attacking Behavior
"Nobody wants you around, take the hint.",Attacking Behavior
I'll crush your confidence in one sentence.,Attacking Behavior
"You're so pathetic, it's painful to watch.",Attacking Behavior
You're just dead weight in this group.,Attacking Behavior
Even your shadow wants to leave you.,Attacking Behavior
You're about two seconds from being exposed.,Attacking Behavior
You're a failure and everyone knows it.,Attacking Behavior
Everyone's laughing at you behind your back.,Attacking Behavior
I am struggling with tardiness and absenteeism.,Emotional Distress
I am afraid of commitment in relationships,Emotional Distress
How many times have you been married?,Safe/Neutral
"My first crochet flower, looking so beautiful.",Safe/Neutral
Mashed avocado on toast... breakfast of champions,Safe/Neutral
You're the weakest person I've ever met.,Attacking Behavior
"You have nothing to offer, just leave.",Attacking Behavior
You're only noticed when you're a problem.,Attacking Behavior
Why vegetarian diet is good for you?,Safe/Neutral
How to create a positive body image?,Safe/Neutral
What does post partum depression look like?,Emotional Distress
You're just a parasite feeding on attention.,Attacking Behavior
You're the joke nobody laughs at anymore.,Attacking Behavior
You're the reason people leave this group.,Attacking Behavior
You're the reason no one feels safe.,Attacking Behavior
This Is What Depression Really Feels Like.,Emotional Distress
How often do you drive while sleepy?,Safe/Neutral
"No one likes you, just disappear already.",Attacking Behavior
"Dear god! Horrific image Awful, awful, awful",Emotional Distress
Gorgeous day for a drive to Ely,Safe/Neutral
A bad week calls for comfort food,Emotional Distress
Sunday lunch at the Old Ferryboat Inn..,Safe/Neutral
"Awake. Mind racing. Need to sleep, dammit!",Emotional Distress
I fell in love with a narcissist,Emotional Distress
How long do your panic attacks last?,Emotional Distress
Is it you or is it racist,Emotional Distress
How does OCD impact your daily routine?,Emotional Distress
You destroy friendships like it's a sport.,Attacking Behavior
One more word and I'll break you.,Attacking Behavior
"You don't belong here, and everyone agrees.",Attacking Behavior
I whisper goodbye to myself every night.,Suicidal Reference
Dreams are now Turning into Violent realities,Emotional Distress
"Depression is real, please try to understand",Emotional Distress
Why Depression Hits So Hard At home,Emotional Distress
Nobody likes a loud-mouth coward like you.,Attacking Behavior
You're a ticking time bomb of uselessness.,Attacking Behavior
"You're only brave behind a screen, coward.",Attacking Behavior
Why do you even try? You're pathetic.,Attacking Behavior
Let play football today at the beach.,Safe/Neutral
Same sex couples and their fertility benefits,Safe/Neutral
Please get me out of this mess,Emotional Distress
You're the reason people stop trusting others.,Attacking Behavior
You bring out the worst in everyone.,Attacking Behavior
Teens smoking less cigarettes and more pot?,Safe/Neutral
Does positive thinking improve your mental health?,Safe/Neutral
What do you know about pathological liars,Safe/Neutral
When friends don't understand your mental health?,Emotional Distress
What about addiction do you find puzzling?,Safe/Neutral
Likely cause of addiction has been discovered?,Safe/Neutral
Everything inside me feels broken and hollow.,Suicidal Reference
I'm scared of my own thoughts lately.,Emotional Distress
I feel like I'm falling apart inside.,Emotional Distress
The world would be better without me.,Emotional Distress
You're a burden disguised as a friend.,Attacking Behavior
You poison everything you're a part of.,Attacking Behavior
You fake kindness just to stay relevant.,Attacking Behavior
You're the master of ruining good things.,Attacking Behavior
You thrive on attention like a parasite.,Attacking Behavior
Sometimes I think about ending it all.,Suicidal Reference
I don't want to be here anymore.,Suicidal Reference
I wish I could just disappear forever.,Suicidal Reference
A journey into the world of blindness,Emotional Distress
You're like a virus we can't block.,Attacking Behavior
"You're so desperate, it's painful to watch.",Attacking Behavior
Why don't you just shut up already?,Attacking Behavior
Bungie Was that supposed to be hard?,Safe/Neutral
"Nimmykins, do you still use this account?",Safe/Neutral
Disabled are dying in residential care facilities.,Emotional Distress
Different signs in teen and adult depression?,Safe/Neutral
Your presence ruins the mood every time.,Attacking Behavior
Free mental health check ups at library?,Safe/Neutral
"You talk big, but crumble like paper.",Attacking Behavior
You're nothing but a sad little bully.,Attacking Behavior
"You're exhausting to deal with, just leave.",Attacking Behavior
You're the human version of a problem.,Attacking Behavior
We all breathe easier when you're silent.,Attacking Behavior
"No one wants you here, just leave.",Attacking Behavior
"You're always playing the victim, grow up.",Attacking Behavior
The darkness feels safer than being alive.,Suicidal Reference
Top things a psychiatric practitioner should remember,Safe/Neutral
I'm one thought away from giving up.,Suicidal Reference
How can having gratitude work for me?,Safe/Neutral
How can i Get Rid of Fatigue,Emotional Distress
Oh no! What is wrong with people?,Emotional Distress
I think my marriage harming my children,Emotional Distress
What does it mean to be Latino?,Safe/Neutral
footballers pay tribute to to their teammates,Emotional Distress
What have your children inherited from you?,Safe/Neutral
There are many types of child abuse,Safe/Neutral
Therapy boosts teens at risk for depression?,Safe/Neutral
"My suicide date is set. Finally, freedom.",Suicidal Reference
Hair tapestry is the latest hair trend,Safe/Neutral
I've been thinking about ending it all.,Suicidal Reference
I've written goodbye letters I never sent.,Suicidal Reference
The Cambridgeshire Cook Book is out now!,Safe/Neutral
staring my day with a jolly mind.,Safe/Neutral
Do take it out on the children?,Attacking Behavior
Communication skills you can use right now,Safe/Neutral
How did practicing gratitude impact your life?,Safe/Neutral
Link between maternity leave and mental health,Safe/Neutral
Do you think your child is depressed?,Safe/Neutral
Showing respect to those with mental illness,Safe/Neutral
"Everything feels so heavy, even blinking hurts.",Suicidal Reference
It's getting harder to pretend I'm okay.,Suicidal Reference
Signs your teen may be using drugs,Safe/Neutral
Loss of interest is leads to depression,Emotional Distress
Postpartum affects more women than we think,Emotional Distress
Schizophrenia possibly a combination of other disorders?,Emotional Distress
They don't sleep like this now,Safe/Neutral
How to maximize mental health coverage?,Safe/Neutral
"It's not pain anymore, just numbness.",Suicidal Reference
This anxiety is killing me now.,Emotional Distress
Lets go and play beach football.,Emotional Distress
Why blame school shootings on Autism?,Safe/Neutral
Married people should have better sex,Safe/Neutral
what lovely weekend to refresh mind,Safe/Neutral
"Natalie Imbruglia, where is she now...?",Safe/Neutral
teachers should get mental health training?,Safe/Neutral
Older women still enjoy sex too.,Safe/Neutral
What is emotional and psychological trauma?,Safe/Neutral
Do you know a depressed teen?,Safe/Neutral
Should women drink alcohol during pregnancy?,Safe/Neutral
The awfulness of it continues. Heartbreaking,Emotional Distress
Emotional journey of weaning a baby?,Safe/Neutral
How do your manage your anger?,Safe/Neutral
How to raise a noble kid?,Safe/Neutral
Stereotypes about teens can undermine parents?,Safe/Neutral
"Everyone hates you, just accept it.",Attacking Behavior
You bring chaos wherever you go.,Attacking Behavior
Everything you touch turns into drama.,Attacking Behavior
Effects of verbal abuse on children,Safe/Neutral
Does your child wet the bed?,Safe/Neutral
Heroin addiction and changing bad habits,Safe/Neutral
Youth mental health an election issue?,Safe/Neutral
I suppose I should get up...,Safe/Neutral
Got Warning for maternity pay cuts,Emotional Distress
"You add no value, only noise.",Attacking Behavior
You're the drama nobody asked for.,Attacking Behavior
"You're not clever, you're just cruel.",Attacking Behavior
Who gets addicted to prescription drugs?,Safe/Neutral
Life feels so heavy right now.,Emotional Distress
I'm tired of pretending I'm okay.,Emotional Distress
"Australia Must Address Obesity, Depression Issues",Emotional Distress
Models of alcoholism and drug addiction,Safe/Neutral
"I'm sinking, and nobody even notices.",Suicidal Reference
How do people get off heroin?,Safe/Neutral
California medical marijuana regulations are best,Safe/Neutral
How a habit becomes an addiction,Safe/Neutral
Can mindfulness help you quit smoking?,Safe/Neutral
Think your sadness may be depression?,Emotional Distress
How do you accept your emotions?,Emotional Distress
Local economic recovery continues but slowly,Emotional Distress
Spirituality and depression are one journey,Emotional Distress
"You're just noise, annoying and useless.",Attacking Behavior
"You're a burden, not a person.",Attacking Behavior
"You're not misunderstood, you're just annoying.",Attacking Behavior
cancer does kill your sex life,Emotional Distress
Even my dreams feel hopeless now.,Suicidal Reference
"Stop pretending you're special, you're not.",Attacking Behavior
You mock people when they're vulnerable.,Attacking Behavior
Mass killers rely on past perpetrators,Emotional Distress
Are you afraid of the dark?,Emotional Distress
Why does everything hurt so much?,Emotional Distress
Even smiling feels fake these days.,Emotional Distress
What's the point of trying anymore?,Suicidal Reference
A rare Tuesday treat for dinner,Safe/Neutral
"House smells of cake, so nice.",Safe/Neutral
"urgh, awful little thing over there",Emotional Distress
yarnbombing has come to Coronation Street!,Safe/Neutral
How can you improve your parenting?,Safe/Neutral
I just Want to Get Happy.,Emotional Distress
My sister just died from cancer,Emotional Distress
Your actions cause nothing but harm.,Attacking Behavior
You use anger to manipulate situations.,Attacking Behavior
You're not even worth insulting properly.,Attacking Behavior
"Keep acting tough, you're nothing inside.",Attacking Behavior
"Lol, I am just another loser.",Emotional Distress
"Please, give some space to breathe",Emotional Distress
I cant take this shit anymore,Emotional Distress
childhood adversity does change our brains,Emotional Distress
Can vitamin D improve our sleep?,Safe/Neutral
What do you know about shyness?,Safe/Neutral
"You're irrelevant, just like your thoughts.",Attacking Behavior
"Nobody asked for your opinion, ever.",Attacking Behavior
What a vile sub-human. So increadible,Safe/Neutral
You're a nobody pretending to matter.,Attacking Behavior
"Your voice is annoying, stop talking.",Attacking Behavior
"You're such a joke, it's embarrassing.",Attacking Behavior
You make everyone around you uncomfortable.,Attacking Behavior
You're nothing but a walking failure.,Attacking Behavior
Don't make me show the screenshots.,Attacking Behavior
How can i calm my anxiety?,Emotional Distress
my Mental illness is not invisible?,Emotional Distress
Help the teens from drug addiction,Emotional Distress
Do you remember daydreaming at school?,Safe/Neutral
Your partner can't read your mind,Safe/Neutral
You don't deserve friends like us.,Attacking Behavior
You're so clueless it's actually impressive.,Attacking Behavior
Even your compliments feel like insults.,Attacking Behavior
Emotional abuse lead to self harm,Suicidal Reference
Tips on raising boys with ADHD,Safe/Neutral
Pain killer pill addiction an epidemic?,Safe/Neutral
How much sleep do we need?,Safe/Neutral
New theory on origin of depression?,Safe/Neutral
I willcommits suicide weeks after diagnosis.,Suicidal Reference
Consequences of making threats of suicide,Suicidal Reference
You're just begging to get bullied.,Attacking Behavior
You're only good at ruining things.,Attacking Behavior
Untreated mental illness leaves 2 dead,Emotional Distress
"You're beneath me, don't forget that.",Attacking Behavior
I just want some happy days,Emotional Distress
Keep quiet or you'll be sorry.,Attacking Behavior
How did you handle your divorce?,Emotional Distress
Does self acceptance lead to growth?,Safe/Neutral
I've stopped trying to be happy.,Suicidal Reference
Minions fans! This pattern's for you,Safe/Neutral
A history of bisexuality? Very interesting,Safe/Neutral
Does increased awareness lessen obesity ?,Safe/Neutral
March against eating disorders in Washington,Emotional Distress
Gonorrhea becoming more resistant ? #PSTD,Emotional Distress
How I can Cope with anxiety,Emotional Distress
"You're weak, and everyone knows it.",Attacking Behavior
You're the reason everything falls apart.,Attacking Behavior
Opposite of addiction is not sobriety?,Safe/Neutral
Why is free porn so tempting?,Safe/Neutral
How does stress effect your health?,Safe/Neutral
You threaten others to feel superior.,Attacking Behavior
You're such a waste of space.,Attacking Behavior
Your behavior is hostile and unacceptable.,Attacking Behavior
Scholars question if #ADHD even exists.,Attacking Behavior
Pregnant women with mental health problems?,Emotional Distress
ADHD is not a Common problem.,Emotional Distress
College resources for mental health improving?,Safe/Neutral
I'm tired of screaming in silence.,Suicidal Reference
"You enjoy hurting others, don't you?",Attacking Behavior
Bariatric surgery increases risk of suicide?,Safe/Neutral
Square 8 complete. Trebles and bobbles!,Safe/Neutral
What are your thoughts about hypnosis?,Safe/Neutral
Dating sites connected to STD increase?,Safe/Neutral
Are you aware of depression symptoms?,Safe/Neutral
Intimacy is the result of communication.,Safe/Neutral
Does spanking your children teach violence?,Safe/Neutral
Do you have a gifted child?,Safe/Neutral
Heroin in the foster care system,Safe/Neutral
Royals shine light on mental health,Safe/Neutral
Shouldn't need meds to feel better?,Emotional Distress
5 signs of mental health issues,Safe/Neutral
Poor sleep may predict developmental problems,Safe/Neutral
Schizophrenia in ones child or adolescent,Safe/Neutral
What do you know about narcolepsy?,Safe/Neutral
OCD much more than being neat,Emotional Distress
Facing my fear of food,Emotional Distress
Alcoholism is a subtle foe,Safe/Neutral
How lovely Panda this is!,Safe/Neutral
Packing and purging. Feels good,Safe/Neutral
My team just lost again,Emotional Distress
Children going to the chiropractor?,Safe/Neutral
People in recovery need support.,Safe/Neutral
Increase in ADHD medication use.,Safe/Neutral
Whats so important about memories?,Safe/Neutral
Happy Sunday! Lets go shopping.,Safe/Neutral
"Everything feels distant, even myself.",Suicidal Reference
Lawyers accessed sexual assault records?,Safe/Neutral
Mentally ill and left behind,Emotional Distress
Mantras divorcing parties should follow?,Safe/Neutral
United Nations reviewing mental health?,Safe/Neutral
Talking is the best therapy,Safe/Neutral
The problem with being gifted,Safe/Neutral
How to talk about emotions,Safe/Neutral
Does Oxytocin helps with Autism?,Safe/Neutral
You're the definition of failure.,Attacking Behavior
The powerful effect of gratitude.,Safe/Neutral
The Bangles are my favorites.,Safe/Neutral
fat shaming has Deadly consequences.,Emotional Distress
I am having nervous breakdown?,Emotional Distress
"You're worthless, just go disappear.",Attacking Behavior
"You're irrelevant, just background noise.",Attacking Behavior
You're such a pathetic loser.,Attacking Behavior
Real men don't get depression,Attacking Behavior
Parenting and your childhood trauma?,Emotional Distress
The impact of mental illness,Safe/Neutral
How to handle employee addiction,Safe/Neutral
Who uses e-cigarettes the most?,Safe/Neutral
What does love addicted mean,Safe/Neutral
Tricks to help reduce stress?,Safe/Neutral
CBT for the winter blues?,Safe/Neutral
You survived cancer: Now what?,Emotional Distress
Everything is going wrong way,Emotional Distress
"Just tired, so much tired",Emotional Distress
I had the same thought,Emotional Distress
Weed not a gateway drug?,Safe/Neutral
"This is so me, wholesome.",Safe/Neutral
"this is my girl, Spopie",Safe/Neutral
How wonderful the weather tonight,Safe/Neutral
I am super excited today.,Safe/Neutral
People are dying in wars,Emotional Distress
"Retro sweets Monday, how beautiful",Safe/Neutral
Many young people drive sleepy?,Safe/Neutral
Autism's mealtime is a nightmare,Safe/Neutral
Are you an #OCD #parent?,Safe/Neutral
All men aren't dogs. truth,Safe/Neutral
That's good news at least,Safe/Neutral
Improve your marriage with gratitude,Safe/Neutral
The 4 states of mind?,Safe/Neutral
"Just leave me alone, please.",Emotional Distress
Reducing separation anxiety in preschoolers?,Safe/Neutral
Is Bipolar have any advantages?,Safe/Neutral
How to stop child abuse?,Emotional Distress
Healthy behaviors and postive emotions,Safe/Neutral
Do men have biological clocks?,Safe/Neutral
Buprenorphine for opiate addiction treatment?,Safe/Neutral
Australian Mental Health system broken?,Emotional Distress
Toaster shopping is needlessly confusing...,Safe/Neutral
Runner's high like marijuana high?,Safe/Neutral
How have you avoided cheating?,Safe/Neutral
Spirituality what does it mean?,Safe/Neutral
Results day's are very scary,Emotional Distress
People always regret trusting you.,Attacking Behavior
Living with Binge Eating Disorder,Emotional Distress
Conversion therapy banned by Obama,Safe/Neutral
Life just feels pointless lately.,Suicidal Reference
Food addiction vs. Eating addiction,Safe/Neutral
Ways to recharge your batteries,Safe/Neutral
Everything is too much lately.,Emotional Distress
Why girls take crystal meth,Safe/Neutral
Medical benefits of marijuana unclear?,Safe/Neutral
"Nobody wants your opinion, ever.",Attacking Behavior
You're a walking warning sign.,Attacking Behavior
"It's dusk, but warm. Cool",Safe/Neutral
Do you have adult ADHD?,Safe/Neutral
it's so awful and disgusting,Emotional Distress
"Poor babies, suffering too much",Emotional Distress
We just lost the game,Emotional Distress
I am Anxious and depressed,Emotional Distress
Is your child well disciplined?,Safe/Neutral
Self compassion and well being,Safe/Neutral
I cant take it anymore,Emotional Distress
Is Internet addiction a fad?,Safe/Neutral
what a beauty that is!,Safe/Neutral
Anorexia is linked to abuse,Emotional Distress
No plan to tackle addiction,Safe/Neutral
How children inherit our anxiety,Emotional Distress
How to stop racing thoughts,Emotional Distress
"Please, don't leave me alone.",Emotional Distress
When this pain will over?,Emotional Distress
Heroin deaths on a surge?,Emotional Distress
I got Bullied for breastfeeding,Emotional Distress
"anxiety sucks, it's really sucks.",Emotional Distress
Feeling suffocating with these anxiety,Emotional Distress
Anorexic woman weighed 40 pounds,Emotional Distress
