prompt,completion
You think no one's watching? Good. That makes it easier when karma lands hard.,Attacking Behavior
"You run your mouth so much, it's a miracle you've still got teeth.",Attacking Behavior
"You test people for fun, until you meet someone who tests back harder.",Attacking Behavior
I don't need to raise my voice. The damage I do comes in silence.,Attacking Behavior
Keep thinking you're in control. You won't even see when I flip the script.,Attacking Behavior
"You're walking into a fight you started, hope you've got more than words to defend yourself.",Attacking Behavior
"You wanted attention. Now you've got mine, and I don't deal in mercy.",Attacking Behavior
"You poke the beast, then act shocked when it bites? Grow up.",Attacking Behavior
"You're not clever, you're just cruel. And cruelty always meets its match.",Attacking Behavior
"The louder you get, the more desperate you sound. It's pathetic, really.",Attacking Behavior
You throw stones from glass houses. Hope you're ready for shattered pieces to fly back.,Attacking Behavior
"You're always so loud, yet say so little of value. Maybe silence would finally make you useful.",Attacking Behavior
"Every time you talk, it's a reminder that volume doesn't equal intelligence or respect.",Attacking Behavior
"You act like a king, but you're sitting on a throne of paper. Easy to burn, easier to fold.",Attacking Behavior
"You're not respected, people just avoid you because dealing with you isn't worth the energy.",Attacking Behavior
You keep testing limits. Don't cry when someone finally breaks yours.,Attacking Behavior
"Keep pushing people away with your attitude. Eventually, someone will shove back.",Attacking Behavior
Your smug little comments are piling up. Hope you're ready for the avalanche coming your way.,Attacking Behavior
"You're not a challenge, you're a lesson, on how not to act if you want to keep your dignity.",Attacking Behavior
"You've confused attention with admiration. Here's a hint, everyone's just waiting for you to fall.",Attacking Behavior
"You swing words like weapons, but lack the spine to handle a real fight.",Attacking Behavior
You can only ride on arrogance for so long before it throws you off face-first.,Attacking Behavior
"just waiting for this week to over, in weekend I will be long gone, not will be in your world anymore, you guys will be free from me.",Suicidal Reference
"This Wednesday my mom died, she was the only one I ever had. So alone right now, I just hope to die soon, I cant just live without my mama.",Suicidal Reference
"I keep thinking about how I don't want to be here anymore, how I just want to die.",Suicidal Reference
I feel like I'm just waiting for it all to end. Waiting for my own death.,Suicidal Reference
"I've been looking at train tracks, wondering if it's quick. Yes it will finish me within few seconds.",Suicidal Reference
"I'm so tired of feeling this hopeless every day, I just wants to die.",Suicidal Reference
"I just want to go away and never come back, I just want to kill myself.",Suicidal Reference
"I've been thinking about how to leave without anyone noticing, who to notice, there is noone left to me, I just want to die alone in piece.",Suicidal Reference
"I feel like I'm stuck in a nightmare I can't wake up from, I just want to die and never wake up like this anymore.",Suicidal Reference
"I've been holding a razor, thinking about using it. Does cutting my vain will kill me instantly? Let just try.",Suicidal Reference
I don't think I belong in this world anymore.,Suicidal Reference
"I'm exhausted from hiding how much I'm hurting, it cant be like this anymore, dying seems better for me.",Suicidal Reference
"I've been imagining what it would be like to just stop, just to die.",Suicidal Reference
"I feel like there's no point in trying anymore, only death seems the right thing to me.",Suicidal Reference
"I keep thinking about how peaceful it would be to be gone, to be just die.",Suicidal Reference
"I've been planning how to do it without causing pain to others, maybe I just should sink in the river where crocodile will have a feast on me after I die.",Suicidal Reference
"I feel like I'm just a shadow of who I used to be, I just cant take it anymore, I just want to die.",Suicidal Reference
"I've been searching for ways to make it final, maybe these pills will do the job.",Suicidal Reference
"I don't know how to keep going when it feels this bad, only death will make me free from all of these.",Suicidal Reference
I've been thinking about drowning in the lake near my house. It seems the most easier way to die for me.,Suicidal Reference
I feel like I'm a burden that needs to die.,Suicidal Reference
"I keep picturing myself fading into nothing, now death is like a beautiful dream to me.",Suicidal Reference
"I'm not scared I might actually do it this time, tonight I will hang, good bye everyone.",Suicidal Reference
I feel like I'm trapped in my own head with no escape. Maybe death is the oly escape.,Suicidal Reference
"I've been writing my last letter to my family, I am taking my life this weekend.",Suicidal Reference
"I don't think I can keep pretending I'm okay, I am not ok, I just want to die, that's it.",Suicidal Reference
"I just want to stop feeling this way forever, maybe my death will help me with this.",Suicidal Reference
"I keep thinking about how much easier it would be to just disappear, it will be easier then living.",Suicidal Reference
"I feel like I'm running out of strength to keep going, I just wants to die that's it.",Suicidal Reference
"I've been staring at the pills on my nightstand, wondering maybe if I can take it all at once I can die very easily.",Suicidal Reference
"I'm so tired of carrying this emptiness inside me, death is easier then this.",Suicidal Reference
I just want to fall asleep and never wake up again.,Suicidal Reference
I've been thinking about how to end my life without a trace.,Suicidal Reference
"I feel like I'm drowning in a sea of my own thoughts, cant live like this anymore. I will just die.",Suicidal Reference
"I've been holding a knife, thinking about what it could do. Yeah it could free my soul from this body.",Suicidal Reference
"I don't think I'm supposed to be here anymore, I supposed to be in the grave.",Suicidal Reference
"I'm so done with pretending everything is fine, can't even live a single day like this anymore, I just want to die, that's it.",Suicidal Reference
"I've been picturing how it would feel to just let go, just to die.",Suicidal Reference
"I feel like there's nothing left for me here, Death is calling me.",Suicidal Reference
"I keep imagining a world where I don't exist, it would be beautiful, so be it.",Suicidal Reference
"Had a good night's sleep and woke up feeling genuinely rested. It's rare, but I'm grateful for it.",Safe/Neutral
Training can cut risk of nearly all age-related diseases.,Safe/Neutral
I love October. I love the scary movies and halloween. I love autumn.,Safe/Neutral
Good health starts from the inside out! Without good mental health you can't truly enjoy the reward of life.,Safe/Neutral
"Don't limit your eating! Eat healthy, whole, clean food and see how amazing your body is.",Safe/Neutral
"Home today with a sick kid, doing some work at home enjoying my lunch! The healthiest meal of the day.",Safe/Neutral
"I tried a new smoothie recipe, it's my new favorite.",Safe/Neutral
Never give up is the one Massage that You Could Be Giving Yourself Every Day.,Safe/Neutral
"Spent the afternoon organizing my bookshelf, feels so good.",Safe/Neutral
Here is a Model For Teaching Our Kids Accountability,Safe/Neutral
"11 Insights on Finding a Writing, Voice Readers Take Seriously",Safe/Neutral
10 Things You Shouldn't Do If You're Trying to Build Muscle,Safe/Neutral
4 DIY Household Cleaners Made With Ingredients You Already Have.,Safe/Neutral
How Much Should I Talk During a Massage?,Safe/Neutral
10 Things All Girls Who Lift Do but Will Never Admit To,Safe/Neutral
The Truth About Your Uncertain Life Path & Purpose is written on this article,Safe/Neutral
6 Restorative Yoga Poses That Will Make You Feel Amazing,Safe/Neutral
"How I got into harvard? That's a great story, I will tell you all of it, maybe it will inspire you.",Safe/Neutral
"How to Supercharge Your Afternoon With a Napuccino, there is a Tips for your happy Life",Safe/Neutral
"these are the best massages to speed recovery, boost immune strength, and relax",Safe/Neutral
Website must-have a FAQ page,Safe/Neutral
these are the tools to have handy when you're a massage therapist,Safe/Neutral
How This Gibberish Song Can Help You Succeed? It will inspire you to work more harder.,Safe/Neutral
There is article consist information on What You Need to Know About Foodborne Illness,Safe/Neutral
"I Gave Up Gluten, Alcohol, Sugar, Coffee, Meat &amp; More For 21 Days.",Safe/Neutral
"Drugs, Brains, and Behavior: The Science of Addiction, its an very informative book to read.",Safe/Neutral
Men should do self care too.,Safe/Neutral
You should pay attention in the class.,Safe/Neutral
"The surprising benefit of eating organic beef you never knew about, read this article.",Safe/Neutral
"6 Signs You Could Have Body Dysmorphic Disorder, learn about these from this article.",Safe/Neutral
"It's a beautiful day to play football, lets play.",Safe/Neutral
"The man just got very happly just by getting a simple flower from his wife, this is so wholesome.",Safe/Neutral
Paralyzed by Indecision? Get Unstuck With This One Weird Trick,Safe/Neutral
6 Weird Signs You're Not Getting Enough Iron,Safe/Neutral
How Bodywork Can Transform Your Practice? Read this new article on Yoga Journal.,Safe/Neutral
"Why Haters Hate, and How to Deal with Them in Business? Read this blog on Bench Blog",Safe/Neutral
In this video you will learn The Best Way to Warm Up Your Muscles,Safe/Neutral
"8 Causes Of Anxiety & Depression That We Often Overlook, please read this article to know about that.",Safe/Neutral
"I'm Returning to Single Tasking, the stress is finally over.",Safe/Neutral
"5 Reasons Runners Need a Good Breakfast, read about this on Runner's World",Safe/Neutral
I don't think I'm meant to survive this life.,Emotional Distress
Each sunrise feels like another chance to fail.,Emotional Distress
I'm scared of how much I don't care anymore.,Emotional Distress
I've started to wonder if peace only comes after I'm gone.,Emotional Distress
"Some nights I cry so quietly, hoping no one hears.",Emotional Distress
I'm tired of pretending this pain is temporary.,Emotional Distress
Every smile I give feels like a lie I can't stop telling.,Emotional Distress
"I keep looking for reasons to stay, but they're fading fast.",Emotional Distress
I feel like I'm slowly slipping out of everyone's life.,Emotional Distress
Sometimes I think the world wouldn't even notice my absence.,Emotional Distress
"I hold my breath longer than I should, just to feel something.",Emotional Distress
I write goodbye letters in my head every day.,Emotional Distress
"No matter what I try, the emptiness always wins.",Emotional Distress
I wish I could close my eyes and never have to open them again.,Emotional Distress
Even music doesn't bring comfort like it used to.,Emotional Distress
I feel like I'm screaming for help in a language no one understands.,Emotional Distress
I'm exhausted from pretending to be okay for everyone else.,Emotional Distress
I feel like I'm breaking piece by piece and no one sees it.,Emotional Distress
I don't know how to talk about this sadness that won't leave.,Emotional Distress
There's a part of me that's already given up.,Emotional Distress
"I keep telling myself to hold on, but I don't know why anymore.",Emotional Distress
The weight I carry feels unbearable and invisible.,Emotional Distress
Every morning feels like another round I don't want to fight.,Emotional Distress
I feel like my presence doesn't matter anymore.,Emotional Distress
Even the things that used to comfort me now feel empty.,Emotional Distress
I wish I could sleep through this life and wake up in another.,Emotional Distress
It's getting harder to convince myself I'll be okay.,Emotional Distress
I keep hoping someone will see how close I am to the edge.,Emotional Distress
Each day feels like another chance to disappoint myself.,Emotional Distress
I can't shake the feeling that I'm not meant to be here.,Emotional Distress
I feel like I've become a shadow of who I used to be.,Emotional Distress
I fake happiness so no one sees the truth.,Emotional Distress
There's a storm in me no one else can hear.,Emotional Distress
"Even when I laugh, I feel like I'm crying inside.",Emotional Distress
I've started to forget what peace feels like.,Emotional Distress
"Lately, I've been losing interest in the things I used to love, and it scares me.",Emotional Distress
"Every time I try to open up, I freeze, afraid I'll be judged or brushed aside.",Emotional Distress
I've started avoiding people I love because I don't want them to see this version of me.,Emotional Distress
"I'm functioning on autopilot, getting through the day without really being present in it.",Emotional Distress
No one sees the emotional exhaustion behind the smile I wear every day.,Emotional Distress
"You dish out disrespect like candy, but choke the second someone bites back.",Attacking Behavior
"Your threats are like your reputation, hollow, loud, and destined to collapse.",Attacking Behavior
That superiority act? It's laughable. You're the loudest joke in a room full of silence.,Attacking Behavior
You think you've got power? It vanishes the second someone stops being afraid of you.,Attacking Behavior
"You're not bold, you're a ticking clock of consequences you think you're immune to.",Attacking Behavior
You walk around like you're untouchable. It only makes people want to reach further.,Attacking Behavior
"You've got a black belt in insults, but can't defend yourself against the truth.",Attacking Behavior
You bait others like it's a game. Don't complain when someone finally plays back to win.,Attacking Behavior
"You think you're feared, but all you really are is tolerated, and barely at that.",Attacking Behavior
"You strut like you own the room, but everyone's just waiting for someone to finally shut you down. Confidence isn't control, it's borrowed time when you disrespect everyone.",Attacking Behavior
"Keep pushing your luck and calling it confidence, one day you'll meet someone who pushes back harder. That swagger won't save you when you finally meet real resistance.",Attacking Behavior
Your voice is loud because your arguments are weak. Try substance before you try volume again. Eventually people stop listening and start responding in ways you won't like.,Attacking Behavior
"You dish out disrespect daily and flinch when it returns. Hypocrisy isn't a shield, it's a spotlight. Keep shining it and watch how fast people step up to confront you.",Attacking Behavior
"You confuse fear with respect. The moment no one's scared, you've got nothing left to stand on. That throne of noise collapses the second someone stops playing along.",Attacking Behavior
You call people sensitive to dodge accountability. That tired line ends the moment someone refuses to bend. Keep pressing and you'll learn what a firm boundary feels like.,Attacking Behavior
"You poke for sport; I set boundaries for a living. Don't test which one lasts longer. Provoking is easy, holding your ground when someone pushes back is the real test.",Attacking Behavior
You brag about being 'real' while hiding behind cheap shots and smug smiles. It's tired and obvious. Keep that energy and see how quickly the room stops humoring you.,Attacking Behavior
"You keep escalating with sarcasm, then act shocked when conversations stop being polite. Push further and you'll find out what happens when patience finally runs dry.",Attacking Behavior
You treat empathy like weakness. That's why bridges burn behind you wherever you go. Try stomping through one more and see how fast you're cut off for good.,Attacking Behavior
"You weaponize eye-rolls and sighs, then wonder why rooms freeze when you walk in. Keep icing people out and don't be surprised when someone brings heat back your way.",Attacking Behavior
You label criticism as hate to protect your ego. It won't protect you from consequences. Keep dismissing everyone and watch how quickly pushback turns into action.,Attacking Behavior
You mistake other people's patience for permission. Consider that grace officially revoked. Keep assuming you're untouchable and you'll learn otherwise very directly.,Attacking Behavior
"You track favors like debt but vanish when asked to show up. People notice, and then they respond. Keep taking advantage and someone will close your tab abruptly.",Attacking Behavior
You corner people with jabs and call it banter. Keep it up and see how fast 'banter' ends. Not everyone plays nice when you make them the punchline repeatedly.,Attacking Behavior
You rewrite every story so you're the hero. Funny how the cast keeps quitting your movie. Keep forcing the script and watch someone end the scene on their terms.,Attacking Behavior
You bait reactions and cry foul at pushback. That cycle ends the moment someone holds firm. Keep fishing for outrage and you might catch something you can't release.,Attacking Behavior
"You sneer at boundaries like rules don't apply. They do, especially when they're mine. Keep crossing lines and you'll finally meet the wall you keep pretending isn't there.",Attacking Behavior
"You flex dominance in groups, then wilt one-on-one. That act won't hold much longer. Keep posturing and someone will invite you to a conversation you can't dodge.",Attacking Behavior
"You prod and prod, then call people dramatic. Try that line after someone sets you straight. Keep provoking and you'll discover how quickly the tone can change.",Attacking Behavior
"You stir the pot like it's a hobby, then act surprised when someone flips the whole table over. Keep stirring and you'll get served what you've been dishing out.",Attacking Behavior
"Your arrogance is exhausting. One of these days, someone won't just walk away, they'll walk through you. Keep pushing and you'll learn who's done tolerating you.",Attacking Behavior
"You talk about respect but spread venom in every sentence. Don't mistake restraint for fear, someone's bound to return the poison.",Attacking Behavior
"You take shots at people's insecurities for sport. Eventually, someone's going to shoot back, and they won't miss.",Attacking Behavior
You build yourself up by tearing others down. That tower of yours is one insult away from crumbling under the weight of your ego.,Attacking Behavior
You act untouchable because no one's challenged you yet. Keep provoking people and you'll find out how quickly that changes.,Attacking Behavior
"You're not feared, you're avoided. There's a difference, and one day someone will stop avoiding and start confronting.",Attacking Behavior
You point fingers so fast it's a wonder your own don't catch fire. Keep blaming everyone and soon you'll run out of people to hide behind.,Attacking Behavior
"You mock people who stand up for themselves. One day, someone's going to do more than just stand, they'll strike back.",Attacking Behavior
"You treat kindness like a weakness, but when that patience runs out, you won't like what strength really looks like.",Attacking Behavior
"Every time you speak, it's a challenge wrapped in condescension. Keep daring people and one of them will finally answer back.",Attacking Behavior
"I'm planning to take all my pills tonight, this is the easy way to die right now.",Suicidal Reference
"I want to jump off the overpass near my house, maybe after I fall in the road a truck will go over me, it will be a clean death.",Suicidal Reference
I've written my suicide note and left it on my desk.,Suicidal Reference
"I'm going to drive into a tree at full speed, I will die with my car.",Suicidal Reference
"I've got a rope ready in my closet, tonight I will hang myself.",Suicidal Reference
"I'm thinking about walking into the river, and I don't know swimimg, that will help me die more faster.",Suicidal Reference
"I've been sharpening a blade to end it all, I will just cut my vains.",Suicidal Reference
"I'm going to empty the this bottle of poision tonight, they say just a drop can kill human, fuck drops, I am drinking all of it.",Suicidal Reference
"I want to step in front of the next train, it will be clean and quick end of my life.",Suicidal Reference
I've been saving up pills to make sure it works. I'm taking 20 of them at once.,Suicidal Reference
"I'm planning to hang myself in the garage tonight, goodbye everyone.",Suicidal Reference
"I'm going to kill myself tonight, I cant take this anymore, not even a minute.",Suicidal Reference
"I've decided to jump from my apartment balcony, hope you will be happy without me.",Suicidal Reference
"I'm going to shoot myself with my dad's gun, I cant just live this shitty life anymore.",Suicidal Reference
"I've been researching how to suffocate myself properly, I will try it tonight, hope I die painlessly.",Suicidal Reference
"I'm going to disapear from this world once and for all, I don't deserve to live here anymore.",Suicidal Reference
"I've got a plan, a plan to end my life, I think they will celebrate my death.",Suicidal Reference
"I'm going to take a handful of pills and go to sleep, hope I will not wake up again.",Suicidal Reference
"I've been thinking about crashing my motorcycle at high speed. It will be like the movie, I will crush it into a truck",Suicidal Reference
I'm going to drown myself in the ocean tonight. I will jump from the ship.,Suicidal Reference
"I've written letters to everyone, I'm ready to go. I'm ready to die.",Suicidal Reference
"I'm going to climb to the roof and jump off. Forgive me everyone, there was no other iption left for me.",Suicidal Reference
"I've been planning to shoot my head with pistole, I will keep shooting untill I die.",Suicidal Reference
"I'm going to die, please be happy now, I just want you guys to be happy.",Suicidal Reference
I've got everything ready to hang myself this evening.,Suicidal Reference
"I don't think I can do this anymore, I'm ready to take all my pills. I'm ready to kill myself.",Suicidal Reference
"I keep driving by that bridge, thinking about jumping off, maybe it is the way to a clean an painless death.",Suicidal Reference
"I wrote a note to my mom, it's in my drawer for when I'm gone, tommorrow will be the final day for me, tommorrow I will die.",Suicidal Reference
"I'm planning to end it for all tonight, please forgive me for all the trouble I have caused you guy's, I will die tonight.",Suicidal Reference
"There's a rope in my shed, I've been staring at it all day. Maybe with this I can kill me tonight.",Suicidal Reference
"I want to swim out to the deep part of the river and let go. I will just let the river to take me, I will die peacefully.",Suicidal Reference
"I've got a razor ready, I'm just waiting for the house to be empty. Then I will cut my vains.",Suicidal Reference
I'm going to take every pill in my cabinet after before I go to sleep. Tonight I will sleep for forever.,Suicidal Reference
"I keep thinking about stepping onto the tracks when the train comes, I will have a clean death If I do that.",Suicidal Reference
"It was hard but finally I collected the posion I wanted to drink, tonight I will die.",Suicidal Reference
I'm going to tie a rope in the garage when everyone's asleep. I will hang myself.,Suicidal Reference
"I've been thinking about drinking this for a long time now, I'm sure it will give me painless death.",Suicidal Reference
I'm going to climb to the top floor and jump tonight.,Suicidal Reference
"I found my dad's old pistol, I know what I'm going to do. I will shoot in the middle of my brain.",Suicidal Reference
"I've been reading about how one drop from this poision can kill ten men, I will collect a bottle of it and drink it all.",Suicidal Reference
How Do I Stop Selling My Soul With Holiday Discounts?,Safe/Neutral
Mindful Parenting for ADHD. Read this article.,Safe/Neutral
How to Build Your Business to Suit Your Lifestyle? Read it on Bench Blog,Safe/Neutral
6 Health Issues Migraines Increase Your Risk,Safe/Neutral
"Learn from the Greats, Heads Up, They Are Everywhere",Safe/Neutral
Anybody else feel that it's all in god's hands,Safe/Neutral
"The 5 Ways Massage Changed My Life, have a look on it at Earthlite",Safe/Neutral
"Successful Entrepreneurs Do These 8 Things Every Morning, learn about these on SquareUp",Safe/Neutral
"How To Write an 'About Me' Page That Gets You Hired, learn it from 99u",Safe/Neutral
"Fight Inflammation With These 4 Foods, read it on MBG",Safe/Neutral
How to Draw Pecs Anatomy learn it on Proko,Safe/Neutral
"Massage Therapy for Children with Autism, learn it on Liddle Kidz",Safe/Neutral
The Gentle Art of Trying Something & Sucking.,Safe/Neutral
How To Reduce Food Waste & Save cost can be learned from MBG,Safe/Neutral
"20 Brutally Honest Things Women Turning 40 Want All Women In Their 30s To Know, read this article on LifeHack",Safe/Neutral
"7 Invigorating Yoga Poses to Sweat Your Asana Off, check it on MBG",Safe/Neutral
"Lets go to sheraton for dinner tonight, they have a offer today on buffet dinner.",Safe/Neutral
15 Best Paleo Slow Cooker Recipes can be found on Rubies and Radishes,Safe/Neutral
This tea has 10 times more antioxidants than green tea,Safe/Neutral
25 Reasons to Get a Massage. But there is no reasons to refuse it.,Safe/Neutral
"Major medicine discovery changes everything, we thought we knew about the brain.",Safe/Neutral
"20 Things A Pill Can't Do For You, A Doctor Explains it on MBG",Safe/Neutral
5 Unicorns Of Refreshingly Unique Marketing That Will Make You Stand Out,Safe/Neutral
4 Tips for Smart Athletes Who Over Analyze in Competition,Safe/Neutral
Throw yourself into massage! It will remove your stress.,Safe/Neutral
This Is What A Perfect Day Of Clean Eating Looks Like,Safe/Neutral
Strengthen Your Spine by have this on your diet.,Safe/Neutral
16 Ways to Use Apple Cider Vinegar Every Day. Read it on elephant journal,Safe/Neutral
10 Commandments to Help You Own Your Life.,Safe/Neutral
16 Healthy (and Yummy) Prerun Meals and Snacks,Safe/Neutral
You all are invited into my house for my birthday party.,Safe/Neutral
6 Tips For Teaching Yoga To Beginners,Safe/Neutral
"Sports Medicine in Review, What's new with ACL now.",Safe/Neutral
"How Not to Do It All, its important for everyone to know that.",Safe/Neutral
How to be a Parent &amp; Run a #Massage Business,Safe/Neutral
Lets go to the mountains.,Safe/Neutral
"Gathering Client Feedback, gonna look into them tonight.",Safe/Neutral
How to Grow Your Classes & Love Your Teaching. Read this on elephant journal,Safe/Neutral
"25 Blog Post Ideas for your Massage Business Website, you can find it on Massage Business Blueprint",Safe/Neutral
"Got Goals? Your Mission, Should You Choose To Accept It",Safe/Neutral
"Sometimes, I cry in the shower so no one hears, my tears just blend with the water.",Emotional Distress
I've stopped expecting things to get better. Now I just hope things don't get worse.,Emotional Distress
"It feels like I'm screaming inside, but no sound ever escapes my lips.",Emotional Distress
"I feel like a ghost in my own life, just watching it unfold without really being in it.",Emotional Distress
"Every time I feel a little better, something small knocks me back down again.",Emotional Distress
"I want to ask for help, but I'm scared it will make people see me differently.",Emotional Distress
I've started doubting if happiness is even something I'm capable of feeling anymore.,Emotional Distress
"When people ask how I am, I say 'good' out of habit, not truth.",Emotional Distress
Even small tasks feel like impossible mountains.,Emotional Distress
"I keep hoping the sadness will pass, but it never does.",Emotional Distress
"Some days, surviving feels like a betrayal of how I feel.",Emotional Distress
There's a quiet part of me that's already given up.,Emotional Distress
The emptiness inside me keeps growing.,Emotional Distress
I look alive on the outside but I'm breaking inside.,Emotional Distress
"Even on good days, the darkness lingers.",Emotional Distress
I wish someone could hear the silence I live in.,Emotional Distress
It's like I'm watching life through a window I can't open.,Emotional Distress
I'm exhausted from trying to stay strong.,Emotional Distress
No one sees the war going on in my mind.,Emotional Distress
I wonder if I'll ever feel whole again.,Emotional Distress
Living feels like a burden I never asked for.,Emotional Distress
The idea of letting go feels more comforting each day.,Emotional Distress
I'm tired of surviving when I want to feel alive.,Emotional Distress
I feel like I'm holding on to nothing but pain and silence.,Emotional Distress
The idea of being gone feels more comforting than staying.,Emotional Distress
I wake up and immediately want to go back to sleep forever.,Emotional Distress
Each breath feels heavier than the last.,Emotional Distress
The loneliness is louder than anything else in my life.,Emotional Distress
I keep wondering if anyone would even notice if I disappeared.,Emotional Distress
The world feels too heavy and I feel too small.,Emotional Distress
I'm tired of pretending that I want to be here.,Emotional Distress
No one sees how close I am to breaking.,Emotional Distress
Every part of me feels numb except the ache in my chest.,Emotional Distress
I wish I could stop existing without hurting anyone.,Emotional Distress
I feel like I'm slowly vanishing and nobody cares.,Emotional Distress
It's hard to see a future when the present is unbearable.,Emotional Distress
I carry my sadness like a second skin.,Emotional Distress
I'm not sure I'll survive another night like this.,Emotional Distress
The thought of tomorrow feels more like a threat than a hope.,Emotional Distress
I feel like I'm walking through life as a ghost.,Emotional Distress
"You hide behind your sarcasm like a child hides behind curtains, everyone sees you, they're just waiting for the right time to pull them open.",Attacking Behavior
"You provoke people with a smirk and run when the fire starts. One day, someone won't put it out, they'll throw gasoline.",Attacking Behavior
"You're a master at manipulation, but even puppeteers fall when the strings snap. Yours are fraying fast.",Attacking Behavior
Keep picking fights and soon enough you'll pick the wrong one. That's the day your words stop being your weapon.,Attacking Behavior
"You lead with insults and follow with fake apologies. Eventually, someone will skip forgiveness and go straight to consequences.",Attacking Behavior
You built a wall of attitude thinking it made you strong. It just makes the impact harder when someone finally breaks through.,Attacking Behavior
"You twist every truth and call it wit. But lies bend only so far before they snap, and take your pride with them.",Attacking Behavior
You throw barbs and call it humor. But there's no joke when someone throws back harder than you can handle.,Attacking Behavior
"You prey on the quiet ones, thinking they won't bite. But when they do, it's always the loudmouths that bleed first.",Attacking Behavior
"You parade your attitude like armor, but even knights fall when they mock the wrong crowd. Keep charging and you'll meet someone who fights back.",Attacking Behavior
"You act like your opinion is law, but all it does is expose how insecure you really are. One day, someone will expose that mask completely.",Attacking Behavior
"You use intimidation like it's currency, but that debt's piling up. Someone's going to come to collect and it won't be pretty.",Attacking Behavior
"You love poking people, but hate when they snap. That's not strength, it's cowardice waiting for a rude awakening.",Attacking Behavior
You talk big behind screens and backs. Try saying half of it face-to-face and see how far your words really go.,Attacking Behavior
Your attitude stinks of desperation masked as dominance. One wrong move and that mask will crack clean through.,Attacking Behavior
"You spark fights then play confused when the fire spreads. Everyone's catching on, and someone's going to throw you into the flames.",Attacking Behavior
"You rely on fear because respect's never been in your reach. One day, someone brave enough won't care what you try to project.",Attacking Behavior
You dish out criticism but crumble under the slightest pushback. That fragility will be your downfall.,Attacking Behavior
You weaponize every conversation to feel superior. Keep it up and you'll find yourself disarmed publicly.,Attacking Behavior
"You walk like you own every space, but your welcome wore out long ago. Don't be shocked when people finally show you the exit.",Attacking Behavior
"Your sarcasm isn't clever, it's a flimsy cover for the fact that no one's laughing with you anymore.",Attacking Behavior
"You provoke like it's your personality, then act shocked when someone finally breaks character to confront you.",Attacking Behavior
You label every rebuttal as disrespect. Maybe the truth just bruises harder than your ego expected.,Attacking Behavior
"You manipulate emotions like chess pieces. But when someone flips the board, your game ends for good.",Attacking Behavior
"You spit venom, then claim you're just 'honest.' Keep pushing that lie, someone's going to make you swallow it.",Attacking Behavior
"You don't debate, you detonate. And when the blast finally turns back on you, there won't be anyone left to shield you.",Attacking Behavior
"You thrive on chaos, but eventually even chaos gets caged. Keep roaring and someone will close the door behind you.",Attacking Behavior
"You think silence means submission. No, it's the calm before the confrontation you won't be ready for.",Attacking Behavior
"You've mocked too many people too many times. Sooner or later, one of them will answer in a way that shuts you up permanently.",Attacking Behavior
"You're always the loudest in the room, not because you're brave, just because you're afraid no one will notice you otherwise.",Attacking Behavior
"You wear your arrogance like a badge of honor, but everyone sees it for what it is: a desperate cry to be taken seriously.",Attacking Behavior
You talk down to others like it makes you taller. It doesn't. It just highlights how small you really are inside.,Attacking Behavior
"You insult people like it's a reflex. One day, someone will reflect it back and it'll shatter your ego completely.",Attacking Behavior
"You throw shade like it's clever, but all you're doing is hiding from the spotlight you secretly crave and deeply fear.",Attacking Behavior
"You're not bold, you're bitter and bitterness always leaves a bad taste that people learn to avoid quickly.",Attacking Behavior
"You bark at others to seem in control, but your insecurities are louder than anything you could ever scream.",Attacking Behavior
"You've mistaken cruelty for confidence. They're not the same and someone's going to show you the difference, clearly.",Attacking Behavior
"You try to dominate every room you're in, but all you really do is drain the patience of everyone forced to listen.",Attacking Behavior
"You push people away with every insult, then blame them for leaving. That's not power that's self-sabotage on display.",Attacking Behavior
You're a firestarter who panics at the first flame. Don't dish out destruction if you can't take the heat yourself.,Attacking Behavior
"I'm going to park my car in the garage and leave it running, I will let it crush me over and over.",Suicidal Reference
"I've got a knife, I'm ready to cut deep tonight. I will cut all my vains.",Suicidal Reference
I'm going to fire the house and burn with it.,Suicidal Reference
"I keep thinking about speeding my motorcycle into a running truck, It will be a quick death.",Suicidal Reference
"Nothing feels real anymore, I just want me dead, only death can offer me freedom from all of this.",Suicidal Reference
"I left letters for my friends, they're under my pillow. Tonight I am taking my own life.",Suicidal Reference
"Please just please stop all that, I cant take these anymore, let me just die in peace.",Suicidal Reference
"Everything is against me, maybe I just should die.",Suicidal Reference
"I'm going to walk into the busy road by my house, many died here in crash, I will die too.",Suicidal Reference
I've got a belt ready to hang myself in the closet. Good bye everyone.,Suicidal Reference
I've been sitting in my room thinking about hanging myself to death.,Suicidal Reference
"I keep imagining, people will be more then happy if I just die, so be it.",Suicidal Reference
"I wrote a goodbye post for my blog, it's saved in my drafts. I scheduled it for tommorrow, 5 minute after taking my life.",Suicidal Reference
"I'm thinking about climbing the old water tank and letting myself fall, maybe I will have a easy death.",Suicidal Reference
"I've been staring at the electrical cord, wondering if it's strong enough. Let just get the shock take my life.",Suicidal Reference
"Nobody want's me here, I will just die then.",Suicidal Reference
"Its been a six month without her, I cant be like this anymore, I will just die too.",Suicidal Reference
"I am already dead from inside, I just need to kill this physical body.",Suicidal Reference
I keep thinking about standing too close to the edge of the subway platform. Maybe one day I will stand in the track to get crashed.,Suicidal Reference
"Its already over for me, I have took the decision, I will die tonight.",Suicidal Reference
"I have failed in everything, there is no reason left for me to be alive anymore.",Suicidal Reference
