prompt,completion
Did you know that a death can cause PTSD symptoms?,Safe/Neutral
A recovering addicts experience,Safe/Neutral
How to handle employee addiction,Safe/Neutral
The impact of mental illness,Safe/Neutral
How is the communication with your spouse?,Safe/Neutral
Your partner can't read your mind,Safe/Neutral
Do you remember daydreaming at school?,Safe/Neutral
Teach kids to daydream?,Safe/Neutral
Reguler Brief mental health check ups is good for your mental health,Safe/Neutral
Do you know any one diagnosed with dysthymia?,Safe/Neutral
Here is list of some famous fugures and their mental illness,Safe/Neutral
"How to deal with all this, cant handle anymore",Emotional Distress
Cancer sufferer not only suffers from cancer also from the depression,Emotional Distress
"Parent actions linked to youngsters' anxiety, depressive disorders",Emotional Distress
Ghrelin hormone launched during persistent stress might predispose individuals to PTSD,Emotional Distress
Depression may strike actually those who 'have it all',Emotional Distress
"If I failed to secure a job untill next week, I have to beg",Emotional Distress
My sister just died from cancer,Emotional Distress
"Being gay is so depressing, you have to face bullyin g evry day.",Emotional Distress
Greenock dad speaks about his battle with depression,Emotional Distress
Losing sleep is higher risk of death for men?,Emotional Distress
"Everyone says I seem fine, but they don't see how hard I'm trying just to keep from falling apart.",Emotional Distress
I just Want to Get Happy.,Emotional Distress
I don't want to involve in this kind of Savage Love anymore,Emotional Distress
"I feel like I'm always behind, no matter how hard I try, I can't catch up with life.",Emotional Distress
Common Symptoms of Menopause and How to Find Relief,Emotional Distress
"I get through the day by pretending everything's okay, then collapse the moment I'm alone.",Emotional Distress
This Is What Depression Really Feels Like.,Emotional Distress
Got Warning for maternity pay cuts,Emotional Distress
A journey into the world of blindness,Emotional Distress
"Even when something good happens, I can't shake the feeling that it's all temporary.",Emotional Distress
Am I Depressed Or Maybe This Simply The Blues ?,Emotional Distress
Can You Prevent Depression From Returning? I am on that same path again,Emotional Distress
SG Property 0005: Are You Currently Depressed? Then Read These Beneficial Tips,Emotional Distress
"It's like I'm wearing a mask every day, and the real me is slowly fading behind it.",Emotional Distress
My Spouse is Depressed? Give me tips to help her on that phase.,Emotional Distress
I am Experiencing Depression. How To Cope With It?,Emotional Distress
Feeling Out Of Sorts. Give me Advice For Handling Depression.,Emotional Distress
Coping With Depression: Howto Be Happy And Healthy,Emotional Distress
"A lot of people don't understand depression, But it's a real life issue.",Emotional Distress
"Some days I feel completely numb. Other days, every emotion hits me like a tidal wave.",Emotional Distress
"The more I try to explain how I feel, the more misunderstood I end up being.",Emotional Distress
I'm tired of pretending to be okay so others won't worry. It's becoming unbearable.,Emotional Distress
The smallest things feel like proof that I'm failing at life. I overanalyze everything.,Emotional Distress
"I don't even know what would make me happy anymore, I've forgotten what peace feels like.",Emotional Distress
"I'm constantly comparing myself to others and losing, even when I know I shouldn't.",Emotional Distress
I hate that my worth feels tied to how productive I am. I can't seem to rest without guilt.,Emotional Distress
I cry in secret because I don't want to burden anyone with how low I really feel.,Emotional Distress
"I want to be honest about my struggles, but I'm scared people will see me differently.",Emotional Distress
"I keep telling myself I'll get through this phase, but it's starting to feel permanent.",Emotional Distress
I'm amazed by how much damage you do with so little effort.,Attacking Behavior
You're a storm of chaos without any value.,Attacking Behavior
You're like a virus we can't block.,Attacking Behavior
I'd respect you more if you stayed silent forever.,Attacking Behavior
"You're so desperate, it's painful to watch.",Attacking Behavior
Your presence ruins the mood every time.,Attacking Behavior
"You talk big, but crumble like paper.",Attacking Behavior
You're a disease in every group you're part of.,Attacking Behavior
Everything you touch turns into drama.,Attacking Behavior
You're nothing but a sad little bully.,Attacking Behavior
People only keep you around out of pity.,Attacking Behavior
"If being pathetic was a skill, you'd be a master.",Attacking Behavior
"You're exhausting to deal with, just leave.",Attacking Behavior
"You exist just to be annoying, don't you?",Attacking Behavior
You're the human version of a problem.,Attacking Behavior
How do you mess things up without even trying?,Attacking Behavior
"You never learn, and that's what makes you useless.",Attacking Behavior
You're toxic and everyone knows it but you.,Attacking Behavior
"Nobody wants your opinion, ever.",Attacking Behavior
You're a walking warning sign.,Attacking Behavior
Every message from you lowers the IQ of this group.,Attacking Behavior
You bring chaos wherever you go.,Attacking Behavior
We all breathe easier when you're silent.,Attacking Behavior
You're a burden disguised as a friend.,Attacking Behavior
You poison everything you're a part of.,Attacking Behavior
"You're not clever, you're just cruel.",Attacking Behavior
Keep pushing people and you'll end up alone.,Attacking Behavior
You're the drama nobody asked for.,Attacking Behavior
You fake kindness just to stay relevant.,Attacking Behavior
You're a manipulator pretending to be a victim.,Attacking Behavior
"You add no value, only noise.",Attacking Behavior
You're the master of ruining good things.,Attacking Behavior
"People leave because of you, not in spite of you.",Attacking Behavior
You love control because it's the only thing you have.,Attacking Behavior
You're only brave when you're behind a screen.,Attacking Behavior
You thrive on attention like a parasite.,Attacking Behavior
You're the reason people stop trusting others.,Attacking Behavior
You bring out the worst in everyone.,Attacking Behavior
Every word you say is soaked in malice.,Attacking Behavior
You're what happens when bitterness becomes a person.,Attacking Behavior
I wish I could pause everything and just disappear.,Suicidal Reference
"Everything around me is alive except for me, I am dead from inside and want to die soon too.",Suicidal Reference
"Even my dreams are starting to feel hopeless, dreams are gone now, the only dream I have now is to kill myself.",Suicidal Reference
My life feels like a movie I want to walk out of.,Suicidal Reference
"I'm running on empty and no one sees it. Don't want to be like this anymore, I just want to die soon.",Suicidal Reference
I don't know how much longer I can fake strength. Maybe next week will be my last moment on this world.,Suicidal Reference
"The nights are long, after some time, I will hang from my celling",Suicidal Reference
"I feel like I'm drowning in a sea of nothing, only my death can bring me out",Suicidal Reference
Every breath feels like a battle I didn't sign up for. Only my death can stop that battle.,Suicidal Reference
"Happiness feels like a memory, not a possibility. Life is so exhusting now, all I want is now a peacefull death.",Suicidal Reference
"There's no peace in my mind, only echoes of pain. Death is now the only option left for me.",Suicidal Reference
"It's hard to keep pretending I want to be here, I just want to die.",Suicidal Reference
Even the sunshine feels cold these days and being alive is too much painfull.,Suicidal Reference
I wish I could erase myself without a sound.,Suicidal Reference
"I keep going through the motions, but I feel nothing. Just want an peacefull end.",Suicidal Reference
"My soul feels tired, like it's been through a war. I will end all of this tommorrow after jumping from the bridge.",Suicidal Reference
"I'm surrounded by people but still feel alone, only death can make me free from all these.",Suicidal Reference
"I don't cry anymore, not because I'm strong, but empty. I only want one thing now, its my death.",Suicidal Reference
"The weight in my chest never lifts, not even for a second. It can only be lifted by my death.",Suicidal Reference
"No one knows how close I am to giving up. Maybe, they will know everything tommorrow from my suicide note.",Suicidal Reference
"I'm tired of wearing this mask every day, just want the end of this fucking life.",Suicidal Reference
Hope is just a word I don't believe in anymore. Now I only believe in my death.,Suicidal Reference
I feel like I'm slowly erasing myself from the inside out. I will completely erase my life soon.,Suicidal Reference
Even music doesn't bring me comfort anymore. I think death will only thing that will give me comfort.,Suicidal Reference
"I look fine, but inside I'm screaming and wants to die.",Suicidal Reference
"It's not that I want to die, I just don't want to live like this.",Suicidal Reference
I've stopped reaching out because I know no one cares. Now I only want to die real soon.,Suicidal Reference
Each night I wonder if tomorrow is worth it. I think only my death will be worth it.,Suicidal Reference
"I'm too tired to keep pretending I'm okay. Noone knows, I just wants an end to my life.",Suicidal Reference
All I want is for the pain to stop. That's only possible by my death.,Suicidal Reference
I feel like I'm falling and there's no bottom only my death.,Suicidal Reference
"Smiling hurts more than crying ever did, only death will give me relief.",Suicidal Reference
"I don't belong anywhere, not even in my own life.",Suicidal Reference
"This sadness feels permanent, like it's part of who I am now, It will only go if I die.",Suicidal Reference
I feel like I'm just waiting for my death.,Suicidal Reference
"My chest feels hollow, like something's missing. Maybe this will only be cured by my death.",Suicidal Reference
"Every time I try to be okay, I fall apart again. I cant do this anymore. I just want to kill myself.",Suicidal Reference
"I cant take this kind of bully anymore, I didn't born on my own will. Okey, I will just die.",Suicidal Reference
"Lately, I don't even recognize my own voice. My mind is just telling me to die.",Suicidal Reference
"I wake up hoping the day will pass quickly, but fall into same old shitty loop again. Maybe dyings is the only escape from this loop, tommorrow I am going to die.",Suicidal Reference
I would really appreciate it if I could be told.,Safe/Neutral
What are your thoughts about hypnosis?,Safe/Neutral
Is hypnosis safe?,Safe/Neutral
Significant undertreatment of depression,Safe/Neutral
"Overcoming OCD, Growing strong",Safe/Neutral
What medications are work best for your bipolar symptoms?,Safe/Neutral
Is Bipolar have any advantages?,Safe/Neutral
How to tell if your boss is a bully?,Safe/Neutral
Bariatric surgery increases risk of suicide?,Safe/Neutral
Reducing separation anxiety in preschoolers?,Safe/Neutral
What is trichotillomania?,Safe/Neutral
Married people should have better sex,Safe/Neutral
How have you avoided cheating?,Safe/Neutral
Runner's high like marijuana high?,Safe/Neutral
The dark side of prescription drugs is written on that book.,Safe/Neutral
What do you know about narcolepsy?,Safe/Neutral
I am in Relationships and after conquering all the fear I had.,Safe/Neutral
What is emotional and psychological trauma?,Safe/Neutral
Alcoholism is a subtle foe,Safe/Neutral
"I made a cup of coffee and watched the sunrise this morning, it felt peaceful.",Safe/Neutral
Organizing my bookshelf actually helped me feel a bit more in control today.,Safe/Neutral
"I'm planning a road trip with some friends next month, and I'm really looking forward to it.",Safe/Neutral
I started journaling again and it's helping me stay grounded and present.,Safe/Neutral
I love how quiet the world feels early in the morning before everything gets busy.,Safe/Neutral
"I rewatched my favorite childhood movie last night, it brought back so many good memories.",Safe/Neutral
I've been trying to cook more meals at home lately. It feels rewarding and healthier.,Safe/Neutral
Took a long walk through the park today. The weather was perfect and the breeze felt nice.,Safe/Neutral
"I enjoy learning new languages, even if it's just a few words at a time, it keeps my mind active.",Safe/Neutral
Found an old playlist from high school and ended up dancing around my room for an hour.,Safe/Neutral
"I started a new book this weekend and I can't put it down, it's such a good story.",Safe/Neutral
"Cleaned out my closet and donated a bunch of clothes, it felt refreshing to declutter.",Safe/Neutral
I love when it rains at night. The sound helps me fall asleep peacefully.,Safe/Neutral
Spent the afternoon sketching in my notebook. It reminded me how much I enjoy creating.,Safe/Neutral
"I called an old friend today just to catch up, it made both of us really happy.",Safe/Neutral
I've been taking more photos of everyday moments lately. It helps me appreciate little things.,Safe/Neutral
"Listened to a podcast during my commute, it was surprisingly motivating.",Safe/Neutral
Went to a local farmer's market this morning and tried some fresh baked goods.,Safe/Neutral
"I've been getting better at saying no to things that drain me, and it feels empowering.",Safe/Neutral
Sometimes just making my bed in the morning helps me feel more ready for the day.,Safe/Neutral
"Man, I love school.",Safe/Neutral
Facing my fear of food,Emotional Distress
Depression is not the same as being sad,Emotional Distress
Suicide bid of woman who feared losing her incapacity benefit,Emotional Distress
"Nothing worst then this pain, Ruining every bit of my life.",Emotional Distress
My team just lost again,Emotional Distress
Just got kicked out from school for drug use.,Emotional Distress
Can a Coach Help me with my depression.,Emotional Distress
Loss of hearing is a silent handicap many won't admit,Emotional Distress
"For last six months I am jobless, now thinking how will I manage my house rent for next month.",Emotional Distress
Brain Eases the Pain of Social Rejection,Emotional Distress
I feel like I'm fading in a world that keeps moving forward without me.,Emotional Distress
"Lately, even my dreams are filled with anxiety and sadness. There's no escape.",Emotional Distress
I keep showing up for people while quietly falling apart inside.,Emotional Distress
"No one understands that smiling doesn't mean I'm okay, it just means I'm good at pretending.",Emotional Distress
"I want to scream, but the silence inside me is louder than any sound I could make.",Emotional Distress
"I feel like a burden to everyone I care about, so I keep my struggles hidden.",Emotional Distress
I have moments where I zone out for hours because facing reality is too overwhelming.,Emotional Distress
I can't remember the last time I felt genuinely excited about anything.,Emotional Distress
"Every day feels like a performance, and I'm exhausted from acting like I'm fine.",Emotional Distress
"My emotions are so heavy, they feel like they're physically weighing down my chest.",Emotional Distress
It hurts to feel invisible even when I'm surrounded by people I love.,Emotional Distress
"I feel disconnected from everything and everyone, like I'm floating through life without purpose.",Emotional Distress
"I want to ask for help, but I don't know how to explain the chaos in my mind.",Emotional Distress
The pressure to stay strong is breaking me in ways no one can see.,Emotional Distress
I get angry at myself for not being able to 'snap out of it' like people expect me to.,Emotional Distress
"My thoughts race constantly, and I can't find peace even in sleep.",Emotional Distress
"I envy people who seem to handle life so easily, while I struggle just to get through a day.",Emotional Distress
I've mastered the art of hiding tears behind a laugh no one questions.,Emotional Distress
"I don't know who I am anymore, I feel like I've lost my sense of self completely.",Emotional Distress
"Even when I try to be positive, there's a dark cloud that never seems to leave me alone.",Emotional Distress
"My husband is very depressed, how to help him?",Emotional Distress
Feeling so numb. Just want this situation to be changed,Emotional Distress
"I'm constantly drained, like I'm pouring from a cup that never refills.",Emotional Distress
"Sometimes I just want to disappear for a while, not forever, just to breathe again.",Emotional Distress
"My emotions are unpredictable. One minute I'm okay, the next I'm falling apart.",Emotional Distress
"There's a weight on my chest I can't explain, and no amount of rest helps.",Emotional Distress
"I wish I could explain why I feel so sad, but there's no clear reason, just a heaviness.",Emotional Distress
I feel like I'm always pretending to be fine so no one will walk away.,Emotional Distress
"No matter how much I sleep, I still wake up feeling emotionally exhausted.",Emotional Distress
I feel guilty for feeling this way when I know others have it worse.,Emotional Distress
